2024-03-19 20:34:05 : scalar : MinMaxScalar
2024-03-19 20:34:05 : train test split : 0.25
2024-03-19 20:34:05 : random state : 15
2024-03-19 20:34:05 : epochs : 1000
2024-03-19 20:34:05 : learning rate : 0.01
2024-03-19 20:34:05 : activation function : tanh
2024-03-19 20:34:05 : loss function : mean_squared_error
2024-03-19 20:34:05 : Optimizer : AdaGrad

2024-03-19 20:34:05 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 1.28827 	 Accuracy : 0.603293
Epoch : 92 	 Error : 0.142301 	 Accuracy : 0.814371
Epoch : 93 	 Error : 0.142272 	 Accuracy : 0.814371
Epoch : 94 	 Error : 0.142244 	 Accuracy : 0.814371
Epoch : 95 	 Error : 0.142216 	 Accuracy : 0.814371
Epoch : 96 	 Error : 0.142188 	 Accuracy : 0.814371
Epoch : 97 	 Error : 0.142161 	 Accuracy : 0.814371
Epoch : 98 	 Error : 0.142133 	 Accuracy : 0.814371
Epoch : 99 	 Error : 0.142107 	 Accuracy : 0.814371
Epoch : 100 	 Error : 0.14208 	 Accuracy : 0.814371
Epoch : 101 	 Error : 0.142054 	 Accuracy : 0.814371
Epoch : 102 	 Error : 0.142028 	 Accuracy : 0.814371
Epoch : 103 	 Error : 0.142003 	 Accuracy : 0.814371
Epoch : 104 	 Error : 0.141977 	 Accuracy : 0.814371
Epoch : 105 	 Error : 0.141952 	 Accuracy : 0.814371
Epoch : 106 	 Error : 0.141928 	 Accuracy : 0.814371
Epoch : 107 	 Error : 0.141903 	 Accuracy : 0.814371
Epoch : 108 	 Error : 0.141879 	 Accuracy : 0.814371
Epoch : 109 	 Error : 0.141855 	 Accuracy : 0.814371
Epoch : 110 	 Error : 0.141831 	 Accuracy : 0.814371
Epoch : 111 	 Error : 0.141808 	 Accuracy : 0.814371
Epoch : 112 	 Error : 0.141784 	 Accuracy : 0.814371
Epoch : 113 	 Error : 0.141761 	 Accuracy : 0.814371
Epoch : 114 	 Error : 0.141738 	 Accuracy : 0.814371
Epoch : 115 	 Error : 0.141716 	 Accuracy : 0.814371
Epoch : 116 	 Error : 0.141693 	 Accuracy : 0.814371
Epoch : 117 	 Error : 0.141671 	 Accuracy : 0.814371
Epoch : 118 	 Error : 0.141649 	 Accuracy : 0.814371
Epoch : 119 	 Error : 0.141627 	 Accuracy : 0.814371
Epoch : 120 	 Error : 0.141606 	 Accuracy : 0.815868
Epoch : 121 	 Error : 0.141584 	 Accuracy : 0.815868
Epoch : 122 	 Error : 0.141563 	 Accuracy : 0.815868
Epoch : 123 	 Error : 0.141542 	 Accuracy : 0.815868
Epoch : 124 	 Error : 0.141521 	 Accuracy : 0.815868
Epoch : 125 	 Error : 0.141501 	 Accuracy : 0.815868
Epoch : 126 	 Error : 0.14148 	 Accuracy : 0.815868
Epoch : 127 	 Error : 0.14146 	 Accuracy : 0.815868
Epoch : 128 	 Error : 0.14144 	 Accuracy : 0.815868
Epoch : 129 	 Error : 0.14142 	 Accuracy : 0.815868
Epoch : 130 	 Error : 0.1414 	 Accuracy : 0.815868
Epoch : 131 	 Error : 0.141381 	 Accuracy : 0.815868
Epoch : 132 	 Error : 0.141361 	 Accuracy : 0.815868
Epoch : 133 	 Error : 0.141342 	 Accuracy : 0.815868
Epoch : 134 	 Error : 0.141323 	 Accuracy : 0.815868
Epoch : 135 	 Error : 0.141304 	 Accuracy : 0.815868
Epoch : 136 	 Error : 0.141285 	 Accuracy : 0.815868
Epoch : 137 	 Error : 0.141266 	 Accuracy : 0.815868
Epoch : 138 	 Error : 0.141248 	 Accuracy : 0.815868
Epoch : 139 	 Error : 0.14123 	 Accuracy : 0.815868
Epoch : 140 	 Error : 0.141211 	 Accuracy : 0.815868
Epoch : 141 	 Error : 0.141193 	 Accuracy : 0.815868
Epoch : 142 	 Error : 0.141175 	 Accuracy : 0.815868
Epoch : 143 	 Error : 0.141158 	 Accuracy : 0.815868
Epoch : 144 	 Error : 0.14114 	 Accuracy : 0.815868
Epoch : 145 	 Error : 0.141122 	 Accuracy : 0.815868
Epoch : 146 	 Error : 0.141105 	 Accuracy : 0.815868
Epoch : 147 	 Error : 0.141088 	 Accuracy : 0.815868
Epoch : 148 	 Error : 0.141071 	 Accuracy : 0.815868
Epoch : 149 	 Error : 0.141054 	 Accuracy : 0.815868
Epoch : 150 	 Error : 0.141037 	 Accuracy : 0.817365
Epoch : 151 	 Error : 0.14102 	 Accuracy : 0.817365
Epoch : 152 	 Error : 0.141003 	 Accuracy : 0.817365
Epoch : 153 	 Error : 0.140987 	 Accuracy : 0.817365
Epoch : 154 	 Error : 0.14097 	 Accuracy : 0.817365
Epoch : 155 	 Error : 0.140954 	 Accuracy : 0.817365
Epoch : 156 	 Error : 0.140938 	 Accuracy : 0.817365
Epoch : 157 	 Error : 0.140922 	 Accuracy : 0.817365
Epoch : 158 	 Error : 0.140906 	 Accuracy : 0.817365
Epoch : 159 	 Error : 0.14089 	 Accuracy : 0.817365
Epoch : 160 	 Error : 0.140874 	 Accuracy : 0.817365
Epoch : 161 	 Error : 0.140859 	 Accuracy : 0.817365
Epoch : 162 	 Error : 0.140843 	 Accuracy : 0.817365
Epoch : 163 	 Error : 0.140828 	 Accuracy : 0.817365
Epoch : 164 	 Error : 0.140812 	 Accuracy : 0.817365
Epoch : 165 	 Error : 0.140797 	 Accuracy : 0.817365
Epoch : 166 	 Error : 0.140782 	 Accuracy : 0.817365
Epoch : 167 	 Error : 0.140767 	 Accuracy : 0.817365
Epoch : 168 	 Error : 0.140752 	 Accuracy : 0.817365
Epoch : 169 	 Error : 0.140737 	 Accuracy : 0.817365
Epoch : 170 	 Error : 0.140722 	 Accuracy : 0.817365
Epoch : 171 	 Error : 0.140708 	 Accuracy : 0.817365
Epoch : 172 	 Error : 0.140693 	 Accuracy : 0.817365
Epoch : 173 	 Error : 0.140679 	 Accuracy : 0.817365
Epoch : 174 	 Error : 0.140664 	 Accuracy : 0.817365
Epoch : 175 	 Error : 0.14065 	 Accuracy : 0.817365
Epoch : 176 	 Error : 0.140636 	 Accuracy : 0.817365
Epoch : 177 	 Error : 0.140622 	 Accuracy : 0.817365
Epoch : 178 	 Error : 0.140608 	 Accuracy : 0.817365
Epoch : 179 	 Error : 0.140594 	 Accuracy : 0.817365
Epoch : 180 	 Error : 0.14058 	 Accuracy : 0.817365
Epoch : 181 	 Error : 0.140566 	 Accuracy : 0.817365
Epoch : 182 	 Error : 0.140552 	 Accuracy : 0.817365
Epoch : 183 	 Error : 0.140539 	 Accuracy : 0.817365
Epoch : 184 	 Error : 0.140525 	 Accuracy : 0.817365
Epoch : 185 	 Error : 0.140512 	 Accuracy : 0.817365
Epoch : 186 	 Error : 0.140498 	 Accuracy : 0.817365
Epoch : 187 	 Error : 0.140485 	 Accuracy : 0.817365
Epoch : 188 	 Error : 0.140472 	 Accuracy : 0.817365
Epoch : 189 	 Error : 0.140459 	 Accuracy : 0.815868
Epoch : 190 	 Error : 0.140446 	 Accuracy : 0.815868
Epoch : 191 	 Error : 0.140433 	 Accuracy : 0.815868
Epoch : 192 	 Error : 0.14042 	 Accuracy : 0.815868
Epoch : 193 	 Error : 0.140407 	 Accuracy : 0.815868
Epoch : 194 	 Error : 0.140394 	 Accuracy : 0.815868
Epoch : 195 	 Error : 0.140382 	 Accuracy : 0.815868
Epoch : 196 	 Error : 0.140369 	 Accuracy : 0.815868
Epoch : 197 	 Error : 0.140356 	 Accuracy : 0.815868
Epoch : 198 	 Error : 0.140344 	 Accuracy : 0.815868
Epoch : 199 	 Error : 0.140331 	 Accuracy : 0.815868
Epoch : 200 	 Error : 0.140319 	 Accuracy : 0.815868
Epoch : 201 	 Error : 0.140307 	 Accuracy : 0.815868
Epoch : 202 	 Error : 0.140294 	 Accuracy : 0.814371
Epoch : 203 	 Error : 0.140282 	 Accuracy : 0.814371
Epoch : 204 	 Error : 0.14027 	 Accuracy : 0.814371
Epoch : 205 	 Error : 0.140258 	 Accuracy : 0.814371
Epoch : 206 	 Error : 0.140246 	 Accuracy : 0.814371
Epoch : 207 	 Error : 0.140234 	 Accuracy : 0.814371
Epoch : 208 	 Error : 0.140222 	 Accuracy : 0.814371
Epoch : 209 	 Error : 0.140211 	 Accuracy : 0.814371
Epoch : 210 	 Error : 0.140199 	 Accuracy : 0.814371
Epoch : 211 	 Error : 0.140187 	 Accuracy : 0.814371
Epoch : 212 	 Error : 0.140176 	 Accuracy : 0.814371
Epoch : 213 	 Error : 0.140164 	 Accuracy : 0.814371
Epoch : 214 	 Error : 0.140153 	 Accuracy : 0.814371
Epoch : 215 	 Error : 0.140141 	 Accuracy : 0.814371
Epoch : 216 	 Error : 0.14013 	 Accuracy : 0.814371
Epoch : 217 	 Error : 0.140119 	 Accuracy : 0.814371
Epoch : 218 	 Error : 0.140107 	 Accuracy : 0.814371
Epoch : 219 	 Error : 0.140096 	 Accuracy : 0.814371
Epoch : 220 	 Error : 0.140085 	 Accuracy : 0.814371
Epoch : 221 	 Error : 0.140074 	 Accuracy : 0.814371
Epoch : 222 	 Error : 0.140063 	 Accuracy : 0.814371
Epoch : 223 	 Error : 0.140052 	 Accuracy : 0.814371
Epoch : 224 	 Error : 0.140041 	 Accuracy : 0.814371
Epoch : 225 	 Error : 0.14003 	 Accuracy : 0.814371
Epoch : 226 	 Error : 0.140019 	 Accuracy : 0.814371
Epoch : 227 	 Error : 0.140008 	 Accuracy : 0.814371
Epoch : 228 	 Error : 0.139998 	 Accuracy : 0.814371
Epoch : 229 	 Error : 0.139987 	 Accuracy : 0.814371
Epoch : 230 	 Error : 0.139976 	 Accuracy : 0.812874
Epoch : 231 	 Error : 0.139966 	 Accuracy : 0.812874
Epoch : 232 	 Error : 0.139955 	 Accuracy : 0.812874
Epoch : 233 	 Error : 0.139945 	 Accuracy : 0.812874
Epoch : 234 	 Error : 0.139934 	 Accuracy : 0.812874
Epoch : 235 	 Error : 0.139924 	 Accuracy : 0.812874
Epoch : 236 	 Error : 0.139913 	 Accuracy : 0.812874
Epoch : 237 	 Error : 0.139903 	 Accuracy : 0.812874
Epoch : 238 	 Error : 0.139893 	 Accuracy : 0.812874
Epoch : 239 	 Error : 0.139883 	 Accuracy : 0.812874
Epoch : 240 	 Error : 0.139873 	 Accuracy : 0.812874
Epoch : 241 	 Error : 0.139862 	 Accuracy : 0.812874
Epoch : 242 	 Error : 0.139852 	 Accuracy : 0.812874
Epoch : 243 	 Error : 0.139842 	 Accuracy : 0.812874
Epoch : 244 	 Error : 0.139832 	 Accuracy : 0.812874
Epoch : 245 	 Error : 0.139822 	 Accuracy : 0.812874
Epoch : 246 	 Error : 0.139813 	 Accuracy : 0.812874
Epoch : 247 	 Error : 0.139803 	 Accuracy : 0.812874
Epoch : 248 	 Error : 0.139793 	 Accuracy : 0.812874
Epoch : 249 	 Error : 0.139783 	 Accuracy : 0.812874
Epoch : 250 	 Error : 0.139773 	 Accuracy : 0.812874
Epoch : 251 	 Error : 0.139764 	 Accuracy : 0.812874
Epoch : 252 	 Error : 0.139754 	 Accuracy : 0.812874
Epoch : 253 	 Error : 0.139745 	 Accuracy : 0.812874
Epoch : 254 	 Error : 0.139735 	 Accuracy : 0.812874
Epoch : 255 	 Error : 0.139725 	 Accuracy : 0.812874
Epoch : 256 	 Error : 0.139716 	 Accuracy : 0.812874
Epoch : 257 	 Error : 0.139707 	 Accuracy : 0.812874
Epoch : 258 	 Error : 0.139697 	 Accuracy : 0.812874
Epoch : 259 	 Error : 0.139688 	 Accuracy : 0.812874
Epoch : 260 	 Error : 0.139678 	 Accuracy : 0.812874
Epoch : 261 	 Error : 0.139669 	 Accuracy : 0.812874
Epoch : 262 	 Error : 0.13966 	 Accuracy : 0.812874
Epoch : 263 	 Error : 0.139651 	 Accuracy : 0.812874
Epoch : 264 	 Error : 0.139642 	 Accuracy : 0.812874
Epoch : 265 	 Error : 0.139632 	 Accuracy : 0.812874
Epoch : 266 	 Error : 0.139623 	 Accuracy : 0.812874
Epoch : 267 	 Error : 0.139614 	 Accuracy : 0.812874
Epoch : 268 	 Error : 0.139605 	 Accuracy : 0.812874
Epoch : 269 	 Error : 0.139596 	 Accuracy : 0.812874
Epoch : 270 	 Error : 0.139587 	 Accuracy : 0.812874
Epoch : 271 	 Error : 0.139578 	 Accuracy : 0.811377
Epoch : 272 	 Error : 0.13957 	 Accuracy : 0.811377
Epoch : 273 	 Error : 0.139561 	 Accuracy : 0.811377
Epoch : 274 	 Error : 0.139552 	 Accuracy : 0.811377
Epoch : 275 	 Error : 0.139543 	 Accuracy : 0.811377
Epoch : 276 	 Error : 0.139534 	 Accuracy : 0.811377
Epoch : 277 	 Error : 0.139526 	 Accuracy : 0.811377
Epoch : 278 	 Error : 0.139517 	 Accuracy : 0.811377
Epoch : 279 	 Error : 0.139508 	 Accuracy : 0.811377
Epoch : 280 	 Error : 0.1395 	 Accuracy : 0.811377
Epoch : 281 	 Error : 0.139491 	 Accuracy : 0.811377
Epoch : 282 	 Error : 0.139483 	 Accuracy : 0.811377
Epoch : 283 	 Error : 0.139474 	 Accuracy : 0.811377
Epoch : 284 	 Error : 0.139466 	 Accuracy : 0.811377
Epoch : 285 	 Error : 0.139457 	 Accuracy : 0.811377
Epoch : 286 	 Error : 0.139449 	 Accuracy : 0.811377
Epoch : 287 	 Error : 0.13944 	 Accuracy : 0.811377
Epoch : 288 	 Error : 0.139432 	 Accuracy : 0.811377
Epoch : 289 	 Error : 0.139424 	 Accuracy : 0.811377
Epoch : 290 	 Error : 0.139415 	 Accuracy : 0.811377
Epoch : 291 	 Error : 0.139407 	 Accuracy : 0.811377
Epoch : 292 	 Error : 0.139399 	 Accuracy : 0.811377
Epoch : 293 	 Error : 0.139391 	 Accuracy : 0.811377
Epoch : 294 	 Error : 0.139383 	 Accuracy : 0.811377
Epoch : 295 	 Error : 0.139374 	 Accuracy : 0.811377
Epoch : 296 	 Error : 0.139366 	 Accuracy : 0.811377
Epoch : 297 	 Error : 0.139358 	 Accuracy : 0.811377
Epoch : 298 	 Error : 0.13935 	 Accuracy : 0.811377
Epoch : 299 	 Error : 0.139342 	 Accuracy : 0.811377
Epoch : 300 	 Error : 0.139334 	 Accuracy : 0.811377
Epoch : 301 	 Error : 0.139326 	 Accuracy : 0.811377
Epoch : 302 	 Error : 0.139318 	 Accuracy : 0.811377
Epoch : 303 	 Error : 0.13931 	 Accuracy : 0.811377
Epoch : 304 	 Error : 0.139303 	 Accuracy : 0.811377
Epoch : 305 	 Error : 0.139295 	 Accuracy : 0.811377
Epoch : 306 	 Error : 0.139287 	 Accuracy : 0.811377
Epoch : 307 	 Error : 0.139279 	 Accuracy : 0.811377
Epoch : 308 	 Error : 0.139271 	 Accuracy : 0.811377
Epoch : 309 	 Error : 0.139264 	 Accuracy : 0.811377
Epoch : 310 	 Error : 0.139256 	 Accuracy : 0.811377
Epoch : 311 	 Error : 0.139248 	 Accuracy : 0.811377
Epoch : 312 	 Error : 0.13924 	 Accuracy : 0.811377
Epoch : 313 	 Error : 0.139233 	 Accuracy : 0.811377
Epoch : 314 	 Error : 0.139225 	 Accuracy : 0.811377
Epoch : 315 	 Error : 0.139218 	 Accuracy : 0.811377
Epoch : 316 	 Error : 0.13921 	 Accuracy : 0.811377
Epoch : 317 	 Error : 0.139203 	 Accuracy : 0.811377
Epoch : 318 	 Error : 0.139195 	 Accuracy : 0.812874
Epoch : 319 	 Error : 0.139188 	 Accuracy : 0.812874
Epoch : 320 	 Error : 0.13918 	 Accuracy : 0.812874
Epoch : 321 	 Error : 0.139173 	 Accuracy : 0.812874
Epoch : 322 	 Error : 0.139165 	 Accuracy : 0.812874
Epoch : 323 	 Error : 0.139158 	 Accuracy : 0.812874
Epoch : 324 	 Error : 0.13915 	 Accuracy : 0.812874
Epoch : 325 	 Error : 0.139143 	 Accuracy : 0.812874
Epoch : 326 	 Error : 0.139136 	 Accuracy : 0.812874
Epoch : 327 	 Error : 0.139129 	 Accuracy : 0.812874
Epoch : 328 	 Error : 0.139121 	 Accuracy : 0.812874
Epoch : 329 	 Error : 0.139114 	 Accuracy : 0.812874
Epoch : 330 	 Error : 0.139107 	 Accuracy : 0.812874
Epoch : 331 	 Error : 0.1391 	 Accuracy : 0.812874
Epoch : 332 	 Error : 0.139092 	 Accuracy : 0.812874
Epoch : 333 	 Error : 0.139085 	 Accuracy : 0.812874
Epoch : 334 	 Error : 0.139078 	 Accuracy : 0.812874
Epoch : 335 	 Error : 0.139071 	 Accuracy : 0.812874
Epoch : 336 	 Error : 0.139064 	 Accuracy : 0.812874
Epoch : 337 	 Error : 0.139057 	 Accuracy : 0.812874
Epoch : 338 	 Error : 0.13905 	 Accuracy : 0.812874
Epoch : 339 	 Error : 0.139043 	 Accuracy : 0.812874
Epoch : 340 	 Error : 0.139036 	 Accuracy : 0.812874
Epoch : 341 	 Error : 0.139029 	 Accuracy : 0.812874
Epoch : 342 	 Error : 0.139022 	 Accuracy : 0.812874
Epoch : 343 	 Error : 0.139015 	 Accuracy : 0.812874
Epoch : 344 	 Error : 0.139008 	 Accuracy : 0.812874
Epoch : 345 	 Error : 0.139001 	 Accuracy : 0.812874
Epoch : 346 	 Error : 0.138994 	 Accuracy : 0.812874
Epoch : 347 	 Error : 0.138987 	 Accuracy : 0.812874
Epoch : 348 	 Error : 0.138981 	 Accuracy : 0.812874
Epoch : 349 	 Error : 0.138974 	 Accuracy : 0.812874
Epoch : 350 	 Error : 0.138967 	 Accuracy : 0.812874
Epoch : 351 	 Error : 0.13896 	 Accuracy : 0.812874
Epoch : 352 	 Error : 0.138954 	 Accuracy : 0.812874
Epoch : 353 	 Error : 0.138947 	 Accuracy : 0.812874
Epoch : 354 	 Error : 0.13894 	 Accuracy : 0.812874
Epoch : 355 	 Error : 0.138933 	 Accuracy : 0.812874
Epoch : 356 	 Error : 0.138927 	 Accuracy : 0.812874
Epoch : 357 	 Error : 0.13892 	 Accuracy : 0.812874
Epoch : 358 	 Error : 0.138914 	 Accuracy : 0.812874
Epoch : 359 	 Error : 0.138907 	 Accuracy : 0.812874
Epoch : 360 	 Error : 0.1389 	 Accuracy : 0.812874
Epoch : 361 	 Error : 0.138894 	 Accuracy : 0.812874
Epoch : 362 	 Error : 0.138887 	 Accuracy : 0.812874
Epoch : 363 	 Error : 0.138881 	 Accuracy : 0.812874
Epoch : 364 	 Error : 0.138874 	 Accuracy : 0.812874
Epoch : 365 	 Error : 0.138868 	 Accuracy : 0.812874
Epoch : 366 	 Error : 0.138861 	 Accuracy : 0.812874
Epoch : 367 	 Error : 0.138855 	 Accuracy : 0.812874
Epoch : 368 	 Error : 0.138848 	 Accuracy : 0.812874
Epoch : 369 	 Error : 0.138842 	 Accuracy : 0.812874
Epoch : 370 	 Error : 0.138836 	 Accuracy : 0.812874
Epoch : 371 	 Error : 0.138829 	 Accuracy : 0.812874
Epoch : 372 	 Error : 0.138823 	 Accuracy : 0.812874
Epoch : 373 	 Error : 0.138816 	 Accuracy : 0.812874
Epoch : 374 	 Error : 0.13881 	 Accuracy : 0.814371
Epoch : 375 	 Error : 0.138804 	 Accuracy : 0.814371
Epoch : 376 	 Error : 0.138798 	 Accuracy : 0.814371
Epoch : 377 	 Error : 0.138791 	 Accuracy : 0.814371
Epoch : 378 	 Error : 0.138785 	 Accuracy : 0.814371
Epoch : 379 	 Error : 0.138779 	 Accuracy : 0.814371
Epoch : 380 	 Error : 0.138773 	 Accuracy : 0.814371
Epoch : 381 	 Error : 0.138766 	 Accuracy : 0.814371
Epoch : 382 	 Error : 0.13876 	 Accuracy : 0.814371
Epoch : 383 	 Error : 0.138754 	 Accuracy : 0.814371
Epoch : 384 	 Error : 0.138748 	 Accuracy : 0.814371
Epoch : 385 	 Error : 0.138742 	 Accuracy : 0.814371
Epoch : 386 	 Error : 0.138736 	 Accuracy : 0.814371
Epoch : 387 	 Error : 0.13873 	 Accuracy : 0.814371
Epoch : 388 	 Error : 0.138723 	 Accuracy : 0.814371
Epoch : 389 	 Error : 0.138717 	 Accuracy : 0.814371
Epoch : 390 	 Error : 0.138711 	 Accuracy : 0.814371
Epoch : 391 	 Error : 0.138705 	 Accuracy : 0.814371
Epoch : 392 	 Error : 0.138699 	 Accuracy : 0.814371
Epoch : 393 	 Error : 0.138693 	 Accuracy : 0.814371
Epoch : 394 	 Error : 0.138687 	 Accuracy : 0.814371
Epoch : 395 	 Error : 0.138681 	 Accuracy : 0.814371
Epoch : 396 	 Error : 0.138675 	 Accuracy : 0.814371
Epoch : 397 	 Error : 0.13867 	 Accuracy : 0.814371
Epoch : 398 	 Error : 0.138664 	 Accuracy : 0.814371
Epoch : 399 	 Error : 0.138658 	 Accuracy : 0.814371
Epoch : 400 	 Error : 0.138652 	 Accuracy : 0.814371
Epoch : 401 	 Error : 0.138646 	 Accuracy : 0.814371
Epoch : 402 	 Error : 0.13864 	 Accuracy : 0.814371
Epoch : 403 	 Error : 0.138634 	 Accuracy : 0.814371
Epoch : 404 	 Error : 0.138628 	 Accuracy : 0.814371
Epoch : 405 	 Error : 0.138623 	 Accuracy : 0.814371
Epoch : 406 	 Error : 0.138617 	 Accuracy : 0.814371
Epoch : 407 	 Error : 0.138611 	 Accuracy : 0.814371
Epoch : 408 	 Error : 0.138605 	 Accuracy : 0.814371
Epoch : 409 	 Error : 0.138599 	 Accuracy : 0.814371
