2024-03-19 20:36:54 : scalar : MinMaxScalar
2024-03-19 20:36:54 : train test split : 0.25
2024-03-19 20:36:54 : random state : 15
2024-03-19 20:36:54 : epochs : 1000
2024-03-19 20:36:54 : learning rate : 0.01
2024-03-19 20:36:54 : activation function : relu
2024-03-19 20:36:54 : loss function : mean_squared_error
2024-03-19 20:36:54 : Optimizer : AdaGrad

2024-03-19 20:36:54 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 27.354323 	 Accuracy : 0.368263
Epoch : 92 	 Error : 0.153623 	 Accuracy : 0.799401
Epoch : 93 	 Error : 0.153511 	 Accuracy : 0.797904
Epoch : 94 	 Error : 0.153401 	 Accuracy : 0.796407
Epoch : 95 	 Error : 0.153293 	 Accuracy : 0.796407
Epoch : 96 	 Error : 0.153186 	 Accuracy : 0.796407
Epoch : 97 	 Error : 0.153081 	 Accuracy : 0.790419
Epoch : 98 	 Error : 0.152978 	 Accuracy : 0.790419
Epoch : 99 	 Error : 0.152876 	 Accuracy : 0.790419
Epoch : 100 	 Error : 0.152776 	 Accuracy : 0.790419
Epoch : 101 	 Error : 0.152678 	 Accuracy : 0.790419
Epoch : 102 	 Error : 0.152581 	 Accuracy : 0.790419
Epoch : 103 	 Error : 0.152486 	 Accuracy : 0.790419
Epoch : 104 	 Error : 0.152392 	 Accuracy : 0.791916
Epoch : 105 	 Error : 0.1523 	 Accuracy : 0.790419
Epoch : 106 	 Error : 0.152209 	 Accuracy : 0.788922
Epoch : 107 	 Error : 0.15212 	 Accuracy : 0.791916
Epoch : 108 	 Error : 0.152032 	 Accuracy : 0.793413
Epoch : 109 	 Error : 0.151945 	 Accuracy : 0.793413
Epoch : 110 	 Error : 0.15186 	 Accuracy : 0.79491
Epoch : 111 	 Error : 0.151776 	 Accuracy : 0.796407
Epoch : 112 	 Error : 0.151693 	 Accuracy : 0.790419
Epoch : 113 	 Error : 0.151611 	 Accuracy : 0.788922
Epoch : 114 	 Error : 0.151531 	 Accuracy : 0.787425
Epoch : 115 	 Error : 0.151452 	 Accuracy : 0.788922
Epoch : 116 	 Error : 0.151374 	 Accuracy : 0.790419
Epoch : 117 	 Error : 0.151297 	 Accuracy : 0.791916
Epoch : 118 	 Error : 0.151221 	 Accuracy : 0.790419
Epoch : 119 	 Error : 0.151146 	 Accuracy : 0.790419
Epoch : 120 	 Error : 0.151073 	 Accuracy : 0.788922
Epoch : 121 	 Error : 0.151 	 Accuracy : 0.787425
Epoch : 122 	 Error : 0.150929 	 Accuracy : 0.788922
Epoch : 123 	 Error : 0.150858 	 Accuracy : 0.788922
Epoch : 124 	 Error : 0.150789 	 Accuracy : 0.788922
Epoch : 125 	 Error : 0.15072 	 Accuracy : 0.788922
Epoch : 126 	 Error : 0.150653 	 Accuracy : 0.787425
Epoch : 127 	 Error : 0.150586 	 Accuracy : 0.787425
Epoch : 128 	 Error : 0.150521 	 Accuracy : 0.787425
Epoch : 129 	 Error : 0.150456 	 Accuracy : 0.787425
Epoch : 130 	 Error : 0.150392 	 Accuracy : 0.787425
Epoch : 131 	 Error : 0.150329 	 Accuracy : 0.787425
Epoch : 132 	 Error : 0.150267 	 Accuracy : 0.787425
Epoch : 133 	 Error : 0.150206 	 Accuracy : 0.787425
Epoch : 134 	 Error : 0.150146 	 Accuracy : 0.787425
Epoch : 135 	 Error : 0.150086 	 Accuracy : 0.788922
Epoch : 136 	 Error : 0.150027 	 Accuracy : 0.787425
Epoch : 137 	 Error : 0.149969 	 Accuracy : 0.787425
Epoch : 138 	 Error : 0.149912 	 Accuracy : 0.787425
Epoch : 139 	 Error : 0.149856 	 Accuracy : 0.787425
Epoch : 140 	 Error : 0.1498 	 Accuracy : 0.787425
Epoch : 141 	 Error : 0.149745 	 Accuracy : 0.787425
Epoch : 142 	 Error : 0.14969 	 Accuracy : 0.787425
Epoch : 143 	 Error : 0.149637 	 Accuracy : 0.787425
Epoch : 144 	 Error : 0.149584 	 Accuracy : 0.787425
Epoch : 145 	 Error : 0.149532 	 Accuracy : 0.787425
Epoch : 146 	 Error : 0.14948 	 Accuracy : 0.787425
Epoch : 147 	 Error : 0.149429 	 Accuracy : 0.787425
Epoch : 148 	 Error : 0.149379 	 Accuracy : 0.785928
Epoch : 149 	 Error : 0.149329 	 Accuracy : 0.785928
Epoch : 150 	 Error : 0.14928 	 Accuracy : 0.787425
Epoch : 151 	 Error : 0.149232 	 Accuracy : 0.787425
Epoch : 152 	 Error : 0.149184 	 Accuracy : 0.787425
Epoch : 153 	 Error : 0.149137 	 Accuracy : 0.787425
Epoch : 154 	 Error : 0.14909 	 Accuracy : 0.787425
Epoch : 155 	 Error : 0.149044 	 Accuracy : 0.787425
Epoch : 156 	 Error : 0.148998 	 Accuracy : 0.787425
Epoch : 157 	 Error : 0.148953 	 Accuracy : 0.787425
Epoch : 158 	 Error : 0.148909 	 Accuracy : 0.787425
Epoch : 159 	 Error : 0.148865 	 Accuracy : 0.787425
Epoch : 160 	 Error : 0.148822 	 Accuracy : 0.787425
Epoch : 161 	 Error : 0.148779 	 Accuracy : 0.787425
Epoch : 162 	 Error : 0.148736 	 Accuracy : 0.787425
Epoch : 163 	 Error : 0.148695 	 Accuracy : 0.787425
Epoch : 164 	 Error : 0.148653 	 Accuracy : 0.787425
Epoch : 165 	 Error : 0.148612 	 Accuracy : 0.787425
Epoch : 166 	 Error : 0.148572 	 Accuracy : 0.787425
Epoch : 167 	 Error : 0.148532 	 Accuracy : 0.788922
Epoch : 168 	 Error : 0.148492 	 Accuracy : 0.788922
Epoch : 169 	 Error : 0.148453 	 Accuracy : 0.788922
Epoch : 170 	 Error : 0.148415 	 Accuracy : 0.788922
Epoch : 171 	 Error : 0.148376 	 Accuracy : 0.788922
Epoch : 172 	 Error : 0.148339 	 Accuracy : 0.790419
Epoch : 173 	 Error : 0.148301 	 Accuracy : 0.790419
Epoch : 174 	 Error : 0.148264 	 Accuracy : 0.790419
Epoch : 175 	 Error : 0.148228 	 Accuracy : 0.790419
Epoch : 176 	 Error : 0.148192 	 Accuracy : 0.790419
Epoch : 177 	 Error : 0.148156 	 Accuracy : 0.790419
Epoch : 178 	 Error : 0.148121 	 Accuracy : 0.790419
Epoch : 179 	 Error : 0.148086 	 Accuracy : 0.790419
Epoch : 180 	 Error : 0.148051 	 Accuracy : 0.790419
Epoch : 181 	 Error : 0.148017 	 Accuracy : 0.790419
Epoch : 182 	 Error : 0.147983 	 Accuracy : 0.790419
Epoch : 183 	 Error : 0.147949 	 Accuracy : 0.790419
Epoch : 184 	 Error : 0.147916 	 Accuracy : 0.790419
Epoch : 185 	 Error : 0.147883 	 Accuracy : 0.790419
Epoch : 186 	 Error : 0.147851 	 Accuracy : 0.790419
Epoch : 187 	 Error : 0.147819 	 Accuracy : 0.790419
Epoch : 188 	 Error : 0.147787 	 Accuracy : 0.790419
Epoch : 189 	 Error : 0.147756 	 Accuracy : 0.790419
Epoch : 190 	 Error : 0.147725 	 Accuracy : 0.790419
Epoch : 191 	 Error : 0.147694 	 Accuracy : 0.790419
Epoch : 192 	 Error : 0.147663 	 Accuracy : 0.788922
Epoch : 193 	 Error : 0.147633 	 Accuracy : 0.788922
Epoch : 194 	 Error : 0.147603 	 Accuracy : 0.788922
Epoch : 195 	 Error : 0.147574 	 Accuracy : 0.788922
Epoch : 196 	 Error : 0.147544 	 Accuracy : 0.788922
Epoch : 197 	 Error : 0.147515 	 Accuracy : 0.788922
Epoch : 198 	 Error : 0.147487 	 Accuracy : 0.787425
Epoch : 199 	 Error : 0.147458 	 Accuracy : 0.787425
Epoch : 200 	 Error : 0.14743 	 Accuracy : 0.787425
Epoch : 201 	 Error : 0.147402 	 Accuracy : 0.787425
Epoch : 202 	 Error : 0.147374 	 Accuracy : 0.787425
Epoch : 203 	 Error : 0.147347 	 Accuracy : 0.787425
Epoch : 204 	 Error : 0.14732 	 Accuracy : 0.787425
Epoch : 205 	 Error : 0.147293 	 Accuracy : 0.787425
Epoch : 206 	 Error : 0.147267 	 Accuracy : 0.787425
Epoch : 207 	 Error : 0.14724 	 Accuracy : 0.787425
Epoch : 208 	 Error : 0.147214 	 Accuracy : 0.787425
Epoch : 209 	 Error : 0.147188 	 Accuracy : 0.787425
Epoch : 210 	 Error : 0.147163 	 Accuracy : 0.787425
Epoch : 211 	 Error : 0.147137 	 Accuracy : 0.787425
Epoch : 212 	 Error : 0.147112 	 Accuracy : 0.787425
Epoch : 213 	 Error : 0.147088 	 Accuracy : 0.787425
Epoch : 214 	 Error : 0.147063 	 Accuracy : 0.787425
Epoch : 215 	 Error : 0.147038 	 Accuracy : 0.787425
Epoch : 216 	 Error : 0.147014 	 Accuracy : 0.787425
Epoch : 217 	 Error : 0.14699 	 Accuracy : 0.787425
Epoch : 218 	 Error : 0.146967 	 Accuracy : 0.787425
Epoch : 219 	 Error : 0.146943 	 Accuracy : 0.787425
Epoch : 220 	 Error : 0.14692 	 Accuracy : 0.787425
Epoch : 221 	 Error : 0.146896 	 Accuracy : 0.787425
Epoch : 222 	 Error : 0.146874 	 Accuracy : 0.787425
Epoch : 223 	 Error : 0.146851 	 Accuracy : 0.791916
Epoch : 224 	 Error : 0.146828 	 Accuracy : 0.791916
Epoch : 225 	 Error : 0.146806 	 Accuracy : 0.791916
Epoch : 226 	 Error : 0.146784 	 Accuracy : 0.791916
Epoch : 227 	 Error : 0.146762 	 Accuracy : 0.791916
Epoch : 228 	 Error : 0.14674 	 Accuracy : 0.791916
Epoch : 229 	 Error : 0.146719 	 Accuracy : 0.791916
Epoch : 230 	 Error : 0.146697 	 Accuracy : 0.791916
Epoch : 231 	 Error : 0.146676 	 Accuracy : 0.791916
Epoch : 232 	 Error : 0.146655 	 Accuracy : 0.791916
Epoch : 233 	 Error : 0.146634 	 Accuracy : 0.791916
Epoch : 234 	 Error : 0.146614 	 Accuracy : 0.791916
Epoch : 235 	 Error : 0.146593 	 Accuracy : 0.791916
Epoch : 236 	 Error : 0.146573 	 Accuracy : 0.791916
Epoch : 237 	 Error : 0.146553 	 Accuracy : 0.791916
Epoch : 238 	 Error : 0.146533 	 Accuracy : 0.791916
Epoch : 239 	 Error : 0.146513 	 Accuracy : 0.791916
Epoch : 240 	 Error : 0.146493 	 Accuracy : 0.791916
Epoch : 241 	 Error : 0.146474 	 Accuracy : 0.791916
Epoch : 242 	 Error : 0.146454 	 Accuracy : 0.791916
Epoch : 243 	 Error : 0.146435 	 Accuracy : 0.791916
Epoch : 244 	 Error : 0.146416 	 Accuracy : 0.791916
Epoch : 245 	 Error : 0.146397 	 Accuracy : 0.791916
Epoch : 246 	 Error : 0.146379 	 Accuracy : 0.791916
Epoch : 247 	 Error : 0.14636 	 Accuracy : 0.791916
Epoch : 248 	 Error : 0.146342 	 Accuracy : 0.791916
Epoch : 249 	 Error : 0.146323 	 Accuracy : 0.791916
Epoch : 250 	 Error : 0.146305 	 Accuracy : 0.791916
Epoch : 251 	 Error : 0.146287 	 Accuracy : 0.791916
Epoch : 252 	 Error : 0.146269 	 Accuracy : 0.791916
Epoch : 253 	 Error : 0.146252 	 Accuracy : 0.791916
Epoch : 254 	 Error : 0.146234 	 Accuracy : 0.791916
Epoch : 255 	 Error : 0.146217 	 Accuracy : 0.791916
Epoch : 256 	 Error : 0.146199 	 Accuracy : 0.791916
Epoch : 257 	 Error : 0.146182 	 Accuracy : 0.791916
Epoch : 258 	 Error : 0.146165 	 Accuracy : 0.791916
Epoch : 259 	 Error : 0.146148 	 Accuracy : 0.791916
Epoch : 260 	 Error : 0.146131 	 Accuracy : 0.791916
Epoch : 261 	 Error : 0.146115 	 Accuracy : 0.791916
Epoch : 262 	 Error : 0.146098 	 Accuracy : 0.791916
Epoch : 263 	 Error : 0.146082 	 Accuracy : 0.791916
Epoch : 264 	 Error : 0.146066 	 Accuracy : 0.791916
Epoch : 265 	 Error : 0.146049 	 Accuracy : 0.791916
Epoch : 266 	 Error : 0.146033 	 Accuracy : 0.791916
Epoch : 267 	 Error : 0.146017 	 Accuracy : 0.791916
Epoch : 268 	 Error : 0.146002 	 Accuracy : 0.791916
Epoch : 269 	 Error : 0.145986 	 Accuracy : 0.791916
Epoch : 270 	 Error : 0.14597 	 Accuracy : 0.791916
Epoch : 271 	 Error : 0.145955 	 Accuracy : 0.791916
Epoch : 272 	 Error : 0.14594 	 Accuracy : 0.791916
Epoch : 273 	 Error : 0.145924 	 Accuracy : 0.791916
Epoch : 274 	 Error : 0.145909 	 Accuracy : 0.791916
Epoch : 275 	 Error : 0.145894 	 Accuracy : 0.791916
Epoch : 276 	 Error : 0.145879 	 Accuracy : 0.791916
Epoch : 277 	 Error : 0.145864 	 Accuracy : 0.791916
Epoch : 278 	 Error : 0.14585 	 Accuracy : 0.791916
Epoch : 279 	 Error : 0.145835 	 Accuracy : 0.791916
Epoch : 280 	 Error : 0.145821 	 Accuracy : 0.791916
Epoch : 281 	 Error : 0.145806 	 Accuracy : 0.791916
Epoch : 282 	 Error : 0.145792 	 Accuracy : 0.791916
Epoch : 283 	 Error : 0.145778 	 Accuracy : 0.791916
Epoch : 284 	 Error : 0.145764 	 Accuracy : 0.791916
Epoch : 285 	 Error : 0.14575 	 Accuracy : 0.791916
Epoch : 286 	 Error : 0.145736 	 Accuracy : 0.791916
Epoch : 287 	 Error : 0.145722 	 Accuracy : 0.791916
Epoch : 288 	 Error : 0.145708 	 Accuracy : 0.791916
Epoch : 289 	 Error : 0.145695 	 Accuracy : 0.791916
Epoch : 290 	 Error : 0.145681 	 Accuracy : 0.791916
Epoch : 291 	 Error : 0.145668 	 Accuracy : 0.791916
Epoch : 292 	 Error : 0.145654 	 Accuracy : 0.791916
Epoch : 293 	 Error : 0.145641 	 Accuracy : 0.791916
Epoch : 294 	 Error : 0.145628 	 Accuracy : 0.791916
Epoch : 295 	 Error : 0.145615 	 Accuracy : 0.791916
Epoch : 296 	 Error : 0.145602 	 Accuracy : 0.793413
Epoch : 297 	 Error : 0.145589 	 Accuracy : 0.793413
Epoch : 298 	 Error : 0.145576 	 Accuracy : 0.793413
Epoch : 299 	 Error : 0.145563 	 Accuracy : 0.793413
Epoch : 300 	 Error : 0.145551 	 Accuracy : 0.793413
Epoch : 301 	 Error : 0.145538 	 Accuracy : 0.793413
Epoch : 302 	 Error : 0.145526 	 Accuracy : 0.793413
Epoch : 303 	 Error : 0.145513 	 Accuracy : 0.793413
Epoch : 304 	 Error : 0.145501 	 Accuracy : 0.793413
Epoch : 305 	 Error : 0.145489 	 Accuracy : 0.793413
Epoch : 306 	 Error : 0.145476 	 Accuracy : 0.793413
Epoch : 307 	 Error : 0.145464 	 Accuracy : 0.793413
Epoch : 308 	 Error : 0.145452 	 Accuracy : 0.793413
Epoch : 309 	 Error : 0.14544 	 Accuracy : 0.793413
Epoch : 310 	 Error : 0.145429 	 Accuracy : 0.793413
Epoch : 311 	 Error : 0.145417 	 Accuracy : 0.793413
Epoch : 312 	 Error : 0.145405 	 Accuracy : 0.793413
Epoch : 313 	 Error : 0.145393 	 Accuracy : 0.793413
Epoch : 314 	 Error : 0.145382 	 Accuracy : 0.793413
Epoch : 315 	 Error : 0.14537 	 Accuracy : 0.793413
Epoch : 316 	 Error : 0.145359 	 Accuracy : 0.793413
Epoch : 317 	 Error : 0.145348 	 Accuracy : 0.793413
Epoch : 318 	 Error : 0.145336 	 Accuracy : 0.793413
Epoch : 319 	 Error : 0.145325 	 Accuracy : 0.793413
Epoch : 320 	 Error : 0.145314 	 Accuracy : 0.793413
Epoch : 321 	 Error : 0.145303 	 Accuracy : 0.793413
Epoch : 322 	 Error : 0.145292 	 Accuracy : 0.793413
Epoch : 323 	 Error : 0.145281 	 Accuracy : 0.793413
Epoch : 324 	 Error : 0.14527 	 Accuracy : 0.793413
Epoch : 325 	 Error : 0.145259 	 Accuracy : 0.793413
Epoch : 326 	 Error : 0.145248 	 Accuracy : 0.793413
Epoch : 327 	 Error : 0.145238 	 Accuracy : 0.793413
Epoch : 328 	 Error : 0.145227 	 Accuracy : 0.793413
Epoch : 329 	 Error : 0.145216 	 Accuracy : 0.793413
Epoch : 330 	 Error : 0.145206 	 Accuracy : 0.793413
Epoch : 331 	 Error : 0.145196 	 Accuracy : 0.793413
Epoch : 332 	 Error : 0.145185 	 Accuracy : 0.793413
Epoch : 333 	 Error : 0.145175 	 Accuracy : 0.793413
Epoch : 334 	 Error : 0.145165 	 Accuracy : 0.793413
Epoch : 335 	 Error : 0.145154 	 Accuracy : 0.793413
Epoch : 336 	 Error : 0.145144 	 Accuracy : 0.793413
Epoch : 337 	 Error : 0.145134 	 Accuracy : 0.793413
Epoch : 338 	 Error : 0.145124 	 Accuracy : 0.793413
Epoch : 339 	 Error : 0.145114 	 Accuracy : 0.793413
Epoch : 340 	 Error : 0.145104 	 Accuracy : 0.793413
Epoch : 341 	 Error : 0.145094 	 Accuracy : 0.793413
Epoch : 342 	 Error : 0.145085 	 Accuracy : 0.793413
Epoch : 343 	 Error : 0.145075 	 Accuracy : 0.793413
Epoch : 344 	 Error : 0.145065 	 Accuracy : 0.793413
Epoch : 345 	 Error : 0.145056 	 Accuracy : 0.793413
Epoch : 346 	 Error : 0.145046 	 Accuracy : 0.793413
Epoch : 347 	 Error : 0.145036 	 Accuracy : 0.793413
Epoch : 348 	 Error : 0.145027 	 Accuracy : 0.793413
Epoch : 349 	 Error : 0.145018 	 Accuracy : 0.793413
Epoch : 350 	 Error : 0.145008 	 Accuracy : 0.793413
Epoch : 351 	 Error : 0.144999 	 Accuracy : 0.793413
Epoch : 352 	 Error : 0.14499 	 Accuracy : 0.793413
Epoch : 353 	 Error : 0.14498 	 Accuracy : 0.793413
Epoch : 354 	 Error : 0.144971 	 Accuracy : 0.793413
Epoch : 355 	 Error : 0.144962 	 Accuracy : 0.793413
Epoch : 356 	 Error : 0.144953 	 Accuracy : 0.793413
Epoch : 357 	 Error : 0.144944 	 Accuracy : 0.793413
Epoch : 358 	 Error : 0.144935 	 Accuracy : 0.793413
Epoch : 359 	 Error : 0.144926 	 Accuracy : 0.793413
Epoch : 360 	 Error : 0.144917 	 Accuracy : 0.793413
Epoch : 361 	 Error : 0.144909 	 Accuracy : 0.793413
Epoch : 362 	 Error : 0.1449 	 Accuracy : 0.793413
Epoch : 363 	 Error : 0.144891 	 Accuracy : 0.793413
Epoch : 364 	 Error : 0.144882 	 Accuracy : 0.793413
Epoch : 365 	 Error : 0.144874 	 Accuracy : 0.793413
Epoch : 366 	 Error : 0.144865 	 Accuracy : 0.793413
Epoch : 367 	 Error : 0.144857 	 Accuracy : 0.793413
Epoch : 368 	 Error : 0.144848 	 Accuracy : 0.793413
Epoch : 369 	 Error : 0.14484 	 Accuracy : 0.793413
Epoch : 370 	 Error : 0.144831 	 Accuracy : 0.793413
Epoch : 371 	 Error : 0.144823 	 Accuracy : 0.793413
Epoch : 372 	 Error : 0.144815 	 Accuracy : 0.793413
Epoch : 373 	 Error : 0.144806 	 Accuracy : 0.793413
Epoch : 374 	 Error : 0.144798 	 Accuracy : 0.793413
Epoch : 375 	 Error : 0.14479 	 Accuracy : 0.793413
Epoch : 376 	 Error : 0.144782 	 Accuracy : 0.793413
Epoch : 377 	 Error : 0.144774 	 Accuracy : 0.793413
Epoch : 378 	 Error : 0.144765 	 Accuracy : 0.793413
Epoch : 379 	 Error : 0.144757 	 Accuracy : 0.793413
Epoch : 380 	 Error : 0.144749 	 Accuracy : 0.793413
Epoch : 381 	 Error : 0.144742 	 Accuracy : 0.793413
Epoch : 382 	 Error : 0.144734 	 Accuracy : 0.793413
Epoch : 383 	 Error : 0.144726 	 Accuracy : 0.793413
Epoch : 384 	 Error : 0.144718 	 Accuracy : 0.793413
Epoch : 385 	 Error : 0.14471 	 Accuracy : 0.793413
Epoch : 386 	 Error : 0.144702 	 Accuracy : 0.793413
Epoch : 387 	 Error : 0.144695 	 Accuracy : 0.793413
Epoch : 388 	 Error : 0.144687 	 Accuracy : 0.793413
Epoch : 389 	 Error : 0.144679 	 Accuracy : 0.793413
Epoch : 390 	 Error : 0.144672 	 Accuracy : 0.793413
Epoch : 391 	 Error : 0.144664 	 Accuracy : 0.793413
Epoch : 392 	 Error : 0.144657 	 Accuracy : 0.793413
Epoch : 393 	 Error : 0.144649 	 Accuracy : 0.793413
Epoch : 394 	 Error : 0.144642 	 Accuracy : 0.793413
Epoch : 395 	 Error : 0.144634 	 Accuracy : 0.793413
Epoch : 396 	 Error : 0.144627 	 Accuracy : 0.793413
Epoch : 397 	 Error : 0.14462 	 Accuracy : 0.793413
Epoch : 398 	 Error : 0.144612 	 Accuracy : 0.793413
Epoch : 399 	 Error : 0.144605 	 Accuracy : 0.793413
Epoch : 400 	 Error : 0.144598 	 Accuracy : 0.793413
Epoch : 401 	 Error : 0.144591 	 Accuracy : 0.793413
Epoch : 402 	 Error : 0.144583 	 Accuracy : 0.793413
Epoch : 403 	 Error : 0.144576 	 Accuracy : 0.793413
Epoch : 404 	 Error : 0.144569 	 Accuracy : 0.793413
Epoch : 405 	 Error : 0.144562 	 Accuracy : 0.793413
Epoch : 406 	 Error : 0.144555 	 Accuracy : 0.793413
Epoch : 407 	 Error : 0.144548 	 Accuracy : 0.793413
Epoch : 408 	 Error : 0.144541 	 Accuracy : 0.793413
Epoch : 409 	 Error : 0.144534 	 Accuracy : 0.793413
