2024-03-19 20:55:19 : scalar : MinMaxScalar
2024-03-19 20:55:19 : train test split : 0.25
2024-03-19 20:55:19 : random state : 15
2024-03-19 20:55:19 : epochs : 1000
2024-03-19 20:55:19 : learning rate : 0.0001
2024-03-19 20:55:19 : activation function : tanh
2024-03-19 20:55:19 : loss function : mean_squared_error
2024-03-19 20:55:19 : Optimizer : Adam

2024-03-19 20:55:19 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 0.302543 	 Accuracy : 0.799401
Epoch : 229 	 Error : 0.118453 	 Accuracy : 0.848802
Epoch : 230 	 Error : 0.117927 	 Accuracy : 0.844311
Epoch : 231 	 Error : 0.116193 	 Accuracy : 0.847305
Epoch : 232 	 Error : 0.116788 	 Accuracy : 0.844311
Epoch : 233 	 Error : 0.118685 	 Accuracy : 0.847305
Epoch : 234 	 Error : 0.117358 	 Accuracy : 0.847305
Epoch : 235 	 Error : 0.11979 	 Accuracy : 0.847305
Epoch : 236 	 Error : 0.119787 	 Accuracy : 0.847305
Epoch : 237 	 Error : 0.116186 	 Accuracy : 0.844311
Epoch : 238 	 Error : 0.117117 	 Accuracy : 0.844311
Epoch : 239 	 Error : 0.116666 	 Accuracy : 0.847305
Epoch : 240 	 Error : 0.116532 	 Accuracy : 0.847305
Epoch : 241 	 Error : 0.118878 	 Accuracy : 0.848802
Epoch : 242 	 Error : 0.117364 	 Accuracy : 0.847305
Epoch : 243 	 Error : 0.116682 	 Accuracy : 0.844311
Epoch : 244 	 Error : 0.114952 	 Accuracy : 0.847305
Epoch : 245 	 Error : 0.115154 	 Accuracy : 0.847305
Epoch : 246 	 Error : 0.117668 	 Accuracy : 0.841317
Epoch : 247 	 Error : 0.11725 	 Accuracy : 0.848802
Epoch : 248 	 Error : 0.11434 	 Accuracy : 0.851796
Epoch : 249 	 Error : 0.117832 	 Accuracy : 0.845808
Epoch : 250 	 Error : 0.117318 	 Accuracy : 0.847305
Epoch : 251 	 Error : 0.115477 	 Accuracy : 0.845808
Epoch : 252 	 Error : 0.115264 	 Accuracy : 0.847305
Epoch : 253 	 Error : 0.120894 	 Accuracy : 0.848802
Epoch : 254 	 Error : 0.119751 	 Accuracy : 0.853293
Epoch : 255 	 Error : 0.118225 	 Accuracy : 0.845808
Epoch : 256 	 Error : 0.118303 	 Accuracy : 0.847305
Epoch : 257 	 Error : 0.117069 	 Accuracy : 0.853293
Epoch : 258 	 Error : 0.118294 	 Accuracy : 0.844311
Epoch : 259 	 Error : 0.1153 	 Accuracy : 0.847305
Epoch : 260 	 Error : 0.119261 	 Accuracy : 0.848802
Epoch : 261 	 Error : 0.118955 	 Accuracy : 0.844311
Epoch : 262 	 Error : 0.116753 	 Accuracy : 0.848802
Epoch : 263 	 Error : 0.116623 	 Accuracy : 0.847305
Epoch : 264 	 Error : 0.117539 	 Accuracy : 0.847305
Epoch : 265 	 Error : 0.116158 	 Accuracy : 0.847305
Epoch : 266 	 Error : 0.11784 	 Accuracy : 0.847305
Epoch : 267 	 Error : 0.116607 	 Accuracy : 0.847305
Epoch : 268 	 Error : 0.117346 	 Accuracy : 0.845808
Epoch : 269 	 Error : 0.116892 	 Accuracy : 0.848802
Epoch : 270 	 Error : 0.117315 	 Accuracy : 0.848802
Epoch : 271 	 Error : 0.119382 	 Accuracy : 0.850299
Epoch : 272 	 Error : 0.118223 	 Accuracy : 0.845808
Epoch : 273 	 Error : 0.116278 	 Accuracy : 0.845808
Epoch : 274 	 Error : 0.11878 	 Accuracy : 0.844311
Epoch : 275 	 Error : 0.115995 	 Accuracy : 0.847305
Epoch : 276 	 Error : 0.117696 	 Accuracy : 0.844311
Epoch : 277 	 Error : 0.11941 	 Accuracy : 0.845808
Epoch : 278 	 Error : 0.120557 	 Accuracy : 0.844311
Epoch : 279 	 Error : 0.117201 	 Accuracy : 0.844311
Epoch : 280 	 Error : 0.116962 	 Accuracy : 0.844311
Epoch : 281 	 Error : 0.120512 	 Accuracy : 0.848802
Epoch : 282 	 Error : 0.120719 	 Accuracy : 0.844311
Epoch : 283 	 Error : 0.117158 	 Accuracy : 0.851796
Epoch : 284 	 Error : 0.115331 	 Accuracy : 0.848802
Epoch : 285 	 Error : 0.116467 	 Accuracy : 0.851796
Epoch : 286 	 Error : 0.118978 	 Accuracy : 0.844311
Epoch : 287 	 Error : 0.115944 	 Accuracy : 0.841317
Epoch : 288 	 Error : 0.12282 	 Accuracy : 0.850299
Epoch : 289 	 Error : 0.118942 	 Accuracy : 0.844311
Epoch : 290 	 Error : 0.118757 	 Accuracy : 0.848802
Epoch : 291 	 Error : 0.121794 	 Accuracy : 0.848802
Epoch : 292 	 Error : 0.117745 	 Accuracy : 0.841317
Epoch : 293 	 Error : 0.115923 	 Accuracy : 0.845808
Epoch : 294 	 Error : 0.116352 	 Accuracy : 0.844311
Epoch : 295 	 Error : 0.120449 	 Accuracy : 0.848802
Epoch : 296 	 Error : 0.116015 	 Accuracy : 0.844311
Epoch : 297 	 Error : 0.118607 	 Accuracy : 0.845808
Epoch : 298 	 Error : 0.120724 	 Accuracy : 0.847305
Epoch : 299 	 Error : 0.115334 	 Accuracy : 0.845808
Epoch : 300 	 Error : 0.118006 	 Accuracy : 0.838323
Epoch : 301 	 Error : 0.114792 	 Accuracy : 0.845808
Epoch : 302 	 Error : 0.116982 	 Accuracy : 0.850299
Epoch : 303 	 Error : 0.116778 	 Accuracy : 0.845808
Epoch : 304 	 Error : 0.11675 	 Accuracy : 0.847305
Epoch : 305 	 Error : 0.115982 	 Accuracy : 0.844311
Epoch : 306 	 Error : 0.114768 	 Accuracy : 0.847305
Epoch : 307 	 Error : 0.116049 	 Accuracy : 0.847305
Epoch : 308 	 Error : 0.113704 	 Accuracy : 0.850299
Epoch : 309 	 Error : 0.114369 	 Accuracy : 0.841317
Epoch : 310 	 Error : 0.116235 	 Accuracy : 0.844311
Epoch : 311 	 Error : 0.117034 	 Accuracy : 0.853293
Epoch : 312 	 Error : 0.115067 	 Accuracy : 0.847305
Epoch : 313 	 Error : 0.118914 	 Accuracy : 0.847305
Epoch : 314 	 Error : 0.114792 	 Accuracy : 0.844311
Epoch : 315 	 Error : 0.116782 	 Accuracy : 0.848802
Epoch : 316 	 Error : 0.11642 	 Accuracy : 0.845808
Epoch : 317 	 Error : 0.117422 	 Accuracy : 0.848802
Epoch : 318 	 Error : 0.11997 	 Accuracy : 0.850299
Epoch : 319 	 Error : 0.115339 	 Accuracy : 0.841317
Epoch : 320 	 Error : 0.115185 	 Accuracy : 0.847305
Epoch : 321 	 Error : 0.115653 	 Accuracy : 0.85479
Epoch : 322 	 Error : 0.113823 	 Accuracy : 0.845808
Epoch : 323 	 Error : 0.118401 	 Accuracy : 0.853293
Epoch : 324 	 Error : 0.115147 	 Accuracy : 0.845808
Epoch : 325 	 Error : 0.115815 	 Accuracy : 0.844311
Epoch : 326 	 Error : 0.116046 	 Accuracy : 0.845808
Epoch : 327 	 Error : 0.113524 	 Accuracy : 0.850299
Epoch : 328 	 Error : 0.114312 	 Accuracy : 0.83982
Epoch : 329 	 Error : 0.114295 	 Accuracy : 0.845808
Epoch : 330 	 Error : 0.115165 	 Accuracy : 0.847305
Epoch : 331 	 Error : 0.117133 	 Accuracy : 0.844311
Epoch : 332 	 Error : 0.114577 	 Accuracy : 0.851796
Epoch : 333 	 Error : 0.114324 	 Accuracy : 0.847305
Epoch : 334 	 Error : 0.113087 	 Accuracy : 0.842814
Epoch : 335 	 Error : 0.116142 	 Accuracy : 0.847305
Epoch : 336 	 Error : 0.113026 	 Accuracy : 0.848802
Epoch : 337 	 Error : 0.114384 	 Accuracy : 0.844311
Epoch : 338 	 Error : 0.115606 	 Accuracy : 0.845808
Epoch : 339 	 Error : 0.112976 	 Accuracy : 0.848802
Epoch : 340 	 Error : 0.113705 	 Accuracy : 0.842814
Epoch : 341 	 Error : 0.114562 	 Accuracy : 0.842814
Epoch : 342 	 Error : 0.114505 	 Accuracy : 0.847305
Epoch : 343 	 Error : 0.115114 	 Accuracy : 0.844311
Epoch : 344 	 Error : 0.116071 	 Accuracy : 0.847305
Epoch : 345 	 Error : 0.111696 	 Accuracy : 0.844311
Epoch : 346 	 Error : 0.114637 	 Accuracy : 0.847305
Epoch : 347 	 Error : 0.112755 	 Accuracy : 0.847305
Epoch : 348 	 Error : 0.114534 	 Accuracy : 0.845808
Epoch : 349 	 Error : 0.114619 	 Accuracy : 0.850299
Epoch : 350 	 Error : 0.11135 	 Accuracy : 0.847305
Epoch : 351 	 Error : 0.113538 	 Accuracy : 0.848802
Epoch : 352 	 Error : 0.113151 	 Accuracy : 0.844311
Epoch : 353 	 Error : 0.114484 	 Accuracy : 0.844311
Epoch : 354 	 Error : 0.113045 	 Accuracy : 0.850299
Epoch : 355 	 Error : 0.111999 	 Accuracy : 0.838323
Epoch : 356 	 Error : 0.11563 	 Accuracy : 0.842814
Epoch : 357 	 Error : 0.117732 	 Accuracy : 0.845808
Epoch : 358 	 Error : 0.113389 	 Accuracy : 0.845808
Epoch : 359 	 Error : 0.114394 	 Accuracy : 0.847305
Epoch : 360 	 Error : 0.117184 	 Accuracy : 0.844311
Epoch : 361 	 Error : 0.120317 	 Accuracy : 0.844311
Epoch : 362 	 Error : 0.11634 	 Accuracy : 0.83982
Epoch : 363 	 Error : 0.113618 	 Accuracy : 0.842814
Epoch : 364 	 Error : 0.115791 	 Accuracy : 0.847305
Epoch : 365 	 Error : 0.121466 	 Accuracy : 0.844311
Epoch : 366 	 Error : 0.11437 	 Accuracy : 0.848802
Epoch : 367 	 Error : 0.114274 	 Accuracy : 0.844311
Epoch : 368 	 Error : 0.114704 	 Accuracy : 0.83982
Epoch : 369 	 Error : 0.113087 	 Accuracy : 0.845808
Epoch : 370 	 Error : 0.114971 	 Accuracy : 0.842814
Epoch : 371 	 Error : 0.118033 	 Accuracy : 0.844311
Epoch : 372 	 Error : 0.114992 	 Accuracy : 0.845808
Epoch : 373 	 Error : 0.113039 	 Accuracy : 0.845808
Epoch : 374 	 Error : 0.113699 	 Accuracy : 0.842814
Epoch : 375 	 Error : 0.111094 	 Accuracy : 0.842814
Epoch : 376 	 Error : 0.116564 	 Accuracy : 0.848802
Epoch : 377 	 Error : 0.110382 	 Accuracy : 0.847305
Epoch : 378 	 Error : 0.114877 	 Accuracy : 0.847305
Epoch : 379 	 Error : 0.114862 	 Accuracy : 0.847305
Epoch : 380 	 Error : 0.111258 	 Accuracy : 0.847305
Epoch : 381 	 Error : 0.112641 	 Accuracy : 0.847305
Epoch : 382 	 Error : 0.112843 	 Accuracy : 0.842814
Epoch : 383 	 Error : 0.112339 	 Accuracy : 0.844311
Epoch : 384 	 Error : 0.115343 	 Accuracy : 0.853293
Epoch : 385 	 Error : 0.112396 	 Accuracy : 0.848802
Epoch : 386 	 Error : 0.11302 	 Accuracy : 0.841317
Epoch : 387 	 Error : 0.112616 	 Accuracy : 0.847305
Epoch : 388 	 Error : 0.111475 	 Accuracy : 0.835329
Epoch : 389 	 Error : 0.114013 	 Accuracy : 0.844311
Epoch : 390 	 Error : 0.114104 	 Accuracy : 0.844311
Epoch : 391 	 Error : 0.113533 	 Accuracy : 0.848802
Epoch : 392 	 Error : 0.113422 	 Accuracy : 0.848802
Epoch : 393 	 Error : 0.114016 	 Accuracy : 0.847305
Epoch : 394 	 Error : 0.11411 	 Accuracy : 0.847305
Epoch : 395 	 Error : 0.113592 	 Accuracy : 0.844311
Epoch : 396 	 Error : 0.112203 	 Accuracy : 0.848802
Epoch : 397 	 Error : 0.118152 	 Accuracy : 0.850299
Epoch : 398 	 Error : 0.116438 	 Accuracy : 0.847305
Epoch : 399 	 Error : 0.113004 	 Accuracy : 0.847305
Epoch : 400 	 Error : 0.110518 	 Accuracy : 0.844311
Epoch : 401 	 Error : 0.111571 	 Accuracy : 0.845808
Epoch : 402 	 Error : 0.116371 	 Accuracy : 0.844311
Epoch : 403 	 Error : 0.116762 	 Accuracy : 0.850299
Epoch : 404 	 Error : 0.114173 	 Accuracy : 0.845808
Epoch : 405 	 Error : 0.113701 	 Accuracy : 0.847305
Epoch : 406 	 Error : 0.114715 	 Accuracy : 0.847305
Epoch : 407 	 Error : 0.111638 	 Accuracy : 0.847305
Epoch : 408 	 Error : 0.120344 	 Accuracy : 0.845808
Epoch : 409 	 Error : 0.11507 	 Accuracy : 0.847305
