2024-03-19 20:42:29 : scalar : MinMaxScalar
2024-03-19 20:42:29 : train test split : 0.25
2024-03-19 20:42:29 : random state : 15
2024-03-19 20:42:29 : epochs : 1000
2024-03-19 20:42:29 : learning rate : 0.001
2024-03-19 20:42:29 : activation function : sigmoid
2024-03-19 20:42:29 : loss function : mean_squared_error
2024-03-19 20:42:29 : Optimizer : Adam

2024-03-19 20:42:29 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 0.28311 	 Accuracy : 0.793413
Epoch : 111 	 Error : 0.125122 	 Accuracy : 0.832335
Epoch : 112 	 Error : 0.125057 	 Accuracy : 0.832335
Epoch : 113 	 Error : 0.124995 	 Accuracy : 0.833832
Epoch : 114 	 Error : 0.124935 	 Accuracy : 0.833832
Epoch : 115 	 Error : 0.124878 	 Accuracy : 0.833832
Epoch : 116 	 Error : 0.124824 	 Accuracy : 0.833832
Epoch : 117 	 Error : 0.124771 	 Accuracy : 0.833832
Epoch : 118 	 Error : 0.124721 	 Accuracy : 0.833832
Epoch : 119 	 Error : 0.124672 	 Accuracy : 0.833832
Epoch : 120 	 Error : 0.124625 	 Accuracy : 0.833832
Epoch : 121 	 Error : 0.124579 	 Accuracy : 0.835329
Epoch : 122 	 Error : 0.124534 	 Accuracy : 0.833832
Epoch : 123 	 Error : 0.124489 	 Accuracy : 0.833832
Epoch : 124 	 Error : 0.124445 	 Accuracy : 0.833832
Epoch : 125 	 Error : 0.124402 	 Accuracy : 0.833832
Epoch : 126 	 Error : 0.12436 	 Accuracy : 0.833832
Epoch : 127 	 Error : 0.124317 	 Accuracy : 0.832335
Epoch : 128 	 Error : 0.124276 	 Accuracy : 0.832335
Epoch : 129 	 Error : 0.124234 	 Accuracy : 0.833832
Epoch : 130 	 Error : 0.124193 	 Accuracy : 0.833832
Epoch : 131 	 Error : 0.124152 	 Accuracy : 0.833832
Epoch : 132 	 Error : 0.124111 	 Accuracy : 0.833832
Epoch : 133 	 Error : 0.12407 	 Accuracy : 0.833832
Epoch : 134 	 Error : 0.12403 	 Accuracy : 0.833832
Epoch : 135 	 Error : 0.123989 	 Accuracy : 0.833832
Epoch : 136 	 Error : 0.123949 	 Accuracy : 0.833832
Epoch : 137 	 Error : 0.123908 	 Accuracy : 0.833832
Epoch : 138 	 Error : 0.123868 	 Accuracy : 0.833832
Epoch : 139 	 Error : 0.123827 	 Accuracy : 0.833832
Epoch : 140 	 Error : 0.123787 	 Accuracy : 0.833832
Epoch : 141 	 Error : 0.123746 	 Accuracy : 0.833832
Epoch : 142 	 Error : 0.123706 	 Accuracy : 0.833832
Epoch : 143 	 Error : 0.123666 	 Accuracy : 0.833832
Epoch : 144 	 Error : 0.123625 	 Accuracy : 0.833832
Epoch : 145 	 Error : 0.123585 	 Accuracy : 0.835329
Epoch : 146 	 Error : 0.123545 	 Accuracy : 0.835329
Epoch : 147 	 Error : 0.123505 	 Accuracy : 0.835329
Epoch : 148 	 Error : 0.123464 	 Accuracy : 0.835329
Epoch : 149 	 Error : 0.123425 	 Accuracy : 0.836826
Epoch : 150 	 Error : 0.123385 	 Accuracy : 0.836826
Epoch : 151 	 Error : 0.123345 	 Accuracy : 0.836826
Epoch : 152 	 Error : 0.123306 	 Accuracy : 0.836826
Epoch : 153 	 Error : 0.123267 	 Accuracy : 0.836826
Epoch : 154 	 Error : 0.123228 	 Accuracy : 0.836826
Epoch : 155 	 Error : 0.12319 	 Accuracy : 0.836826
Epoch : 156 	 Error : 0.123152 	 Accuracy : 0.836826
Epoch : 157 	 Error : 0.123114 	 Accuracy : 0.836826
Epoch : 158 	 Error : 0.123076 	 Accuracy : 0.836826
Epoch : 159 	 Error : 0.123039 	 Accuracy : 0.836826
Epoch : 160 	 Error : 0.123002 	 Accuracy : 0.838323
Epoch : 161 	 Error : 0.122966 	 Accuracy : 0.838323
Epoch : 162 	 Error : 0.12293 	 Accuracy : 0.838323
Epoch : 163 	 Error : 0.122894 	 Accuracy : 0.838323
Epoch : 164 	 Error : 0.122859 	 Accuracy : 0.838323
Epoch : 165 	 Error : 0.122823 	 Accuracy : 0.838323
Epoch : 166 	 Error : 0.122789 	 Accuracy : 0.838323
Epoch : 167 	 Error : 0.122754 	 Accuracy : 0.838323
Epoch : 168 	 Error : 0.12272 	 Accuracy : 0.838323
Epoch : 169 	 Error : 0.122687 	 Accuracy : 0.838323
Epoch : 170 	 Error : 0.122653 	 Accuracy : 0.838323
Epoch : 171 	 Error : 0.12262 	 Accuracy : 0.838323
Epoch : 172 	 Error : 0.122587 	 Accuracy : 0.838323
Epoch : 173 	 Error : 0.122555 	 Accuracy : 0.838323
Epoch : 174 	 Error : 0.122523 	 Accuracy : 0.838323
Epoch : 175 	 Error : 0.122491 	 Accuracy : 0.838323
Epoch : 176 	 Error : 0.122459 	 Accuracy : 0.838323
Epoch : 177 	 Error : 0.122427 	 Accuracy : 0.838323
Epoch : 178 	 Error : 0.122396 	 Accuracy : 0.838323
Epoch : 179 	 Error : 0.122365 	 Accuracy : 0.838323
Epoch : 180 	 Error : 0.122334 	 Accuracy : 0.838323
Epoch : 181 	 Error : 0.122303 	 Accuracy : 0.838323
Epoch : 182 	 Error : 0.122273 	 Accuracy : 0.838323
Epoch : 183 	 Error : 0.122242 	 Accuracy : 0.838323
Epoch : 184 	 Error : 0.122212 	 Accuracy : 0.838323
Epoch : 185 	 Error : 0.122182 	 Accuracy : 0.838323
Epoch : 186 	 Error : 0.122152 	 Accuracy : 0.838323
Epoch : 187 	 Error : 0.122122 	 Accuracy : 0.838323
Epoch : 188 	 Error : 0.122092 	 Accuracy : 0.838323
Epoch : 189 	 Error : 0.122062 	 Accuracy : 0.838323
Epoch : 190 	 Error : 0.122033 	 Accuracy : 0.838323
Epoch : 191 	 Error : 0.122003 	 Accuracy : 0.838323
Epoch : 192 	 Error : 0.121974 	 Accuracy : 0.838323
Epoch : 193 	 Error : 0.121945 	 Accuracy : 0.838323
Epoch : 194 	 Error : 0.121916 	 Accuracy : 0.838323
Epoch : 195 	 Error : 0.121887 	 Accuracy : 0.838323
Epoch : 196 	 Error : 0.121858 	 Accuracy : 0.838323
Epoch : 197 	 Error : 0.121829 	 Accuracy : 0.838323
Epoch : 198 	 Error : 0.1218 	 Accuracy : 0.838323
Epoch : 199 	 Error : 0.121772 	 Accuracy : 0.838323
Epoch : 200 	 Error : 0.121743 	 Accuracy : 0.838323
Epoch : 201 	 Error : 0.121715 	 Accuracy : 0.838323
Epoch : 202 	 Error : 0.121686 	 Accuracy : 0.838323
Epoch : 203 	 Error : 0.121658 	 Accuracy : 0.838323
Epoch : 204 	 Error : 0.12163 	 Accuracy : 0.838323
Epoch : 205 	 Error : 0.121602 	 Accuracy : 0.838323
Epoch : 206 	 Error : 0.121574 	 Accuracy : 0.838323
Epoch : 207 	 Error : 0.121546 	 Accuracy : 0.838323
Epoch : 208 	 Error : 0.121518 	 Accuracy : 0.838323
Epoch : 209 	 Error : 0.12149 	 Accuracy : 0.838323
Epoch : 210 	 Error : 0.121462 	 Accuracy : 0.838323
Epoch : 211 	 Error : 0.121435 	 Accuracy : 0.838323
Epoch : 212 	 Error : 0.121407 	 Accuracy : 0.838323
Epoch : 213 	 Error : 0.121379 	 Accuracy : 0.838323
Epoch : 214 	 Error : 0.121352 	 Accuracy : 0.838323
Epoch : 215 	 Error : 0.121325 	 Accuracy : 0.838323
Epoch : 216 	 Error : 0.121298 	 Accuracy : 0.838323
Epoch : 217 	 Error : 0.12127 	 Accuracy : 0.838323
Epoch : 218 	 Error : 0.121244 	 Accuracy : 0.838323
Epoch : 219 	 Error : 0.121217 	 Accuracy : 0.838323
Epoch : 220 	 Error : 0.12119 	 Accuracy : 0.838323
Epoch : 221 	 Error : 0.121164 	 Accuracy : 0.838323
Epoch : 222 	 Error : 0.121137 	 Accuracy : 0.838323
Epoch : 223 	 Error : 0.121111 	 Accuracy : 0.838323
Epoch : 224 	 Error : 0.121085 	 Accuracy : 0.838323
Epoch : 225 	 Error : 0.121059 	 Accuracy : 0.838323
Epoch : 226 	 Error : 0.121033 	 Accuracy : 0.838323
Epoch : 227 	 Error : 0.121007 	 Accuracy : 0.83982
Epoch : 228 	 Error : 0.120981 	 Accuracy : 0.83982
Epoch : 229 	 Error : 0.120955 	 Accuracy : 0.83982
Epoch : 230 	 Error : 0.120929 	 Accuracy : 0.83982
Epoch : 231 	 Error : 0.120904 	 Accuracy : 0.83982
Epoch : 232 	 Error : 0.120878 	 Accuracy : 0.83982
Epoch : 233 	 Error : 0.120853 	 Accuracy : 0.83982
Epoch : 234 	 Error : 0.120828 	 Accuracy : 0.83982
Epoch : 235 	 Error : 0.120803 	 Accuracy : 0.83982
Epoch : 236 	 Error : 0.120778 	 Accuracy : 0.83982
Epoch : 237 	 Error : 0.120753 	 Accuracy : 0.83982
Epoch : 238 	 Error : 0.120728 	 Accuracy : 0.83982
Epoch : 239 	 Error : 0.120703 	 Accuracy : 0.83982
Epoch : 240 	 Error : 0.120679 	 Accuracy : 0.83982
Epoch : 241 	 Error : 0.120654 	 Accuracy : 0.83982
Epoch : 242 	 Error : 0.12063 	 Accuracy : 0.838323
Epoch : 243 	 Error : 0.120606 	 Accuracy : 0.838323
Epoch : 244 	 Error : 0.120582 	 Accuracy : 0.838323
Epoch : 245 	 Error : 0.120557 	 Accuracy : 0.838323
Epoch : 246 	 Error : 0.120533 	 Accuracy : 0.838323
Epoch : 247 	 Error : 0.12051 	 Accuracy : 0.83982
Epoch : 248 	 Error : 0.120486 	 Accuracy : 0.83982
Epoch : 249 	 Error : 0.120462 	 Accuracy : 0.83982
Epoch : 250 	 Error : 0.120438 	 Accuracy : 0.83982
Epoch : 251 	 Error : 0.120415 	 Accuracy : 0.83982
Epoch : 252 	 Error : 0.120391 	 Accuracy : 0.83982
Epoch : 253 	 Error : 0.120368 	 Accuracy : 0.83982
Epoch : 254 	 Error : 0.120344 	 Accuracy : 0.83982
Epoch : 255 	 Error : 0.120321 	 Accuracy : 0.83982
Epoch : 256 	 Error : 0.120298 	 Accuracy : 0.83982
Epoch : 257 	 Error : 0.120275 	 Accuracy : 0.841317
Epoch : 258 	 Error : 0.120252 	 Accuracy : 0.841317
Epoch : 259 	 Error : 0.120229 	 Accuracy : 0.83982
Epoch : 260 	 Error : 0.120206 	 Accuracy : 0.83982
Epoch : 261 	 Error : 0.120183 	 Accuracy : 0.83982
Epoch : 262 	 Error : 0.120161 	 Accuracy : 0.83982
Epoch : 263 	 Error : 0.120138 	 Accuracy : 0.83982
Epoch : 264 	 Error : 0.120116 	 Accuracy : 0.83982
Epoch : 265 	 Error : 0.120093 	 Accuracy : 0.838323
Epoch : 266 	 Error : 0.120071 	 Accuracy : 0.838323
Epoch : 267 	 Error : 0.120049 	 Accuracy : 0.841317
Epoch : 268 	 Error : 0.120027 	 Accuracy : 0.841317
Epoch : 269 	 Error : 0.120005 	 Accuracy : 0.841317
Epoch : 270 	 Error : 0.119982 	 Accuracy : 0.841317
Epoch : 271 	 Error : 0.11996 	 Accuracy : 0.841317
Epoch : 272 	 Error : 0.119939 	 Accuracy : 0.841317
Epoch : 273 	 Error : 0.119917 	 Accuracy : 0.841317
Epoch : 274 	 Error : 0.119895 	 Accuracy : 0.841317
Epoch : 275 	 Error : 0.119873 	 Accuracy : 0.841317
Epoch : 276 	 Error : 0.119851 	 Accuracy : 0.841317
Epoch : 277 	 Error : 0.119829 	 Accuracy : 0.841317
Epoch : 278 	 Error : 0.119807 	 Accuracy : 0.841317
Epoch : 279 	 Error : 0.119785 	 Accuracy : 0.841317
Epoch : 280 	 Error : 0.119763 	 Accuracy : 0.841317
Epoch : 281 	 Error : 0.119741 	 Accuracy : 0.841317
Epoch : 282 	 Error : 0.119719 	 Accuracy : 0.841317
Epoch : 283 	 Error : 0.119697 	 Accuracy : 0.841317
Epoch : 284 	 Error : 0.119675 	 Accuracy : 0.841317
Epoch : 285 	 Error : 0.119653 	 Accuracy : 0.841317
Epoch : 286 	 Error : 0.119631 	 Accuracy : 0.841317
Epoch : 287 	 Error : 0.119609 	 Accuracy : 0.841317
Epoch : 288 	 Error : 0.119586 	 Accuracy : 0.841317
Epoch : 289 	 Error : 0.119564 	 Accuracy : 0.841317
Epoch : 290 	 Error : 0.119542 	 Accuracy : 0.841317
Epoch : 291 	 Error : 0.119519 	 Accuracy : 0.841317
Epoch : 292 	 Error : 0.119497 	 Accuracy : 0.841317
Epoch : 293 	 Error : 0.119474 	 Accuracy : 0.841317
Epoch : 294 	 Error : 0.119451 	 Accuracy : 0.83982
Epoch : 295 	 Error : 0.119429 	 Accuracy : 0.83982
Epoch : 296 	 Error : 0.119406 	 Accuracy : 0.841317
Epoch : 297 	 Error : 0.119383 	 Accuracy : 0.841317
Epoch : 298 	 Error : 0.11936 	 Accuracy : 0.841317
Epoch : 299 	 Error : 0.119337 	 Accuracy : 0.841317
Epoch : 300 	 Error : 0.119314 	 Accuracy : 0.841317
Epoch : 301 	 Error : 0.119292 	 Accuracy : 0.841317
Epoch : 302 	 Error : 0.119269 	 Accuracy : 0.841317
Epoch : 303 	 Error : 0.119246 	 Accuracy : 0.841317
Epoch : 304 	 Error : 0.119223 	 Accuracy : 0.841317
Epoch : 305 	 Error : 0.1192 	 Accuracy : 0.841317
Epoch : 306 	 Error : 0.119177 	 Accuracy : 0.83982
Epoch : 307 	 Error : 0.119154 	 Accuracy : 0.83982
Epoch : 308 	 Error : 0.119131 	 Accuracy : 0.83982
Epoch : 309 	 Error : 0.119108 	 Accuracy : 0.83982
Epoch : 310 	 Error : 0.119085 	 Accuracy : 0.83982
Epoch : 311 	 Error : 0.119062 	 Accuracy : 0.83982
Epoch : 312 	 Error : 0.119039 	 Accuracy : 0.83982
Epoch : 313 	 Error : 0.119016 	 Accuracy : 0.83982
Epoch : 314 	 Error : 0.118992 	 Accuracy : 0.83982
Epoch : 315 	 Error : 0.118969 	 Accuracy : 0.83982
Epoch : 316 	 Error : 0.118945 	 Accuracy : 0.83982
Epoch : 317 	 Error : 0.118921 	 Accuracy : 0.83982
Epoch : 318 	 Error : 0.118897 	 Accuracy : 0.841317
Epoch : 319 	 Error : 0.118872 	 Accuracy : 0.841317
Epoch : 320 	 Error : 0.118848 	 Accuracy : 0.841317
Epoch : 321 	 Error : 0.118823 	 Accuracy : 0.841317
Epoch : 322 	 Error : 0.118798 	 Accuracy : 0.841317
Epoch : 323 	 Error : 0.118772 	 Accuracy : 0.841317
Epoch : 324 	 Error : 0.118747 	 Accuracy : 0.841317
Epoch : 325 	 Error : 0.118721 	 Accuracy : 0.841317
Epoch : 326 	 Error : 0.118694 	 Accuracy : 0.841317
Epoch : 327 	 Error : 0.118668 	 Accuracy : 0.841317
Epoch : 328 	 Error : 0.11864 	 Accuracy : 0.841317
Epoch : 329 	 Error : 0.118613 	 Accuracy : 0.841317
Epoch : 330 	 Error : 0.118584 	 Accuracy : 0.841317
Epoch : 331 	 Error : 0.118555 	 Accuracy : 0.841317
Epoch : 332 	 Error : 0.118525 	 Accuracy : 0.841317
Epoch : 333 	 Error : 0.118494 	 Accuracy : 0.838323
Epoch : 334 	 Error : 0.118462 	 Accuracy : 0.838323
Epoch : 335 	 Error : 0.118429 	 Accuracy : 0.838323
Epoch : 336 	 Error : 0.118395 	 Accuracy : 0.838323
Epoch : 337 	 Error : 0.11836 	 Accuracy : 0.838323
Epoch : 338 	 Error : 0.118323 	 Accuracy : 0.838323
Epoch : 339 	 Error : 0.118286 	 Accuracy : 0.838323
Epoch : 340 	 Error : 0.118248 	 Accuracy : 0.838323
Epoch : 341 	 Error : 0.118209 	 Accuracy : 0.838323
Epoch : 342 	 Error : 0.118169 	 Accuracy : 0.838323
Epoch : 343 	 Error : 0.118128 	 Accuracy : 0.838323
Epoch : 344 	 Error : 0.118088 	 Accuracy : 0.838323
Epoch : 345 	 Error : 0.118047 	 Accuracy : 0.83982
Epoch : 346 	 Error : 0.118006 	 Accuracy : 0.83982
Epoch : 347 	 Error : 0.117966 	 Accuracy : 0.83982
Epoch : 348 	 Error : 0.117926 	 Accuracy : 0.841317
Epoch : 349 	 Error : 0.117888 	 Accuracy : 0.83982
Epoch : 350 	 Error : 0.11785 	 Accuracy : 0.83982
Epoch : 351 	 Error : 0.117813 	 Accuracy : 0.841317
Epoch : 352 	 Error : 0.117777 	 Accuracy : 0.841317
Epoch : 353 	 Error : 0.117742 	 Accuracy : 0.841317
Epoch : 354 	 Error : 0.117708 	 Accuracy : 0.841317
Epoch : 355 	 Error : 0.117674 	 Accuracy : 0.841317
Epoch : 356 	 Error : 0.117641 	 Accuracy : 0.83982
Epoch : 357 	 Error : 0.117609 	 Accuracy : 0.83982
Epoch : 358 	 Error : 0.117577 	 Accuracy : 0.841317
Epoch : 359 	 Error : 0.117546 	 Accuracy : 0.841317
Epoch : 360 	 Error : 0.117515 	 Accuracy : 0.841317
Epoch : 361 	 Error : 0.117484 	 Accuracy : 0.83982
Epoch : 362 	 Error : 0.117454 	 Accuracy : 0.83982
Epoch : 363 	 Error : 0.117424 	 Accuracy : 0.83982
Epoch : 364 	 Error : 0.117395 	 Accuracy : 0.838323
Epoch : 365 	 Error : 0.117366 	 Accuracy : 0.838323
Epoch : 366 	 Error : 0.117338 	 Accuracy : 0.838323
Epoch : 367 	 Error : 0.117309 	 Accuracy : 0.83982
Epoch : 368 	 Error : 0.117282 	 Accuracy : 0.83982
Epoch : 369 	 Error : 0.117254 	 Accuracy : 0.83982
Epoch : 370 	 Error : 0.117227 	 Accuracy : 0.83982
Epoch : 371 	 Error : 0.117201 	 Accuracy : 0.841317
Epoch : 372 	 Error : 0.117174 	 Accuracy : 0.841317
Epoch : 373 	 Error : 0.117148 	 Accuracy : 0.841317
Epoch : 374 	 Error : 0.117122 	 Accuracy : 0.841317
Epoch : 375 	 Error : 0.117097 	 Accuracy : 0.841317
Epoch : 376 	 Error : 0.117072 	 Accuracy : 0.841317
Epoch : 377 	 Error : 0.117047 	 Accuracy : 0.841317
Epoch : 378 	 Error : 0.117023 	 Accuracy : 0.841317
Epoch : 379 	 Error : 0.116999 	 Accuracy : 0.841317
Epoch : 380 	 Error : 0.116975 	 Accuracy : 0.842814
Epoch : 381 	 Error : 0.116951 	 Accuracy : 0.844311
Epoch : 382 	 Error : 0.116928 	 Accuracy : 0.844311
Epoch : 383 	 Error : 0.116905 	 Accuracy : 0.844311
Epoch : 384 	 Error : 0.116882 	 Accuracy : 0.844311
Epoch : 385 	 Error : 0.116859 	 Accuracy : 0.844311
Epoch : 386 	 Error : 0.116837 	 Accuracy : 0.844311
Epoch : 387 	 Error : 0.116815 	 Accuracy : 0.844311
Epoch : 388 	 Error : 0.116793 	 Accuracy : 0.844311
Epoch : 389 	 Error : 0.116771 	 Accuracy : 0.844311
Epoch : 390 	 Error : 0.11675 	 Accuracy : 0.844311
Epoch : 391 	 Error : 0.116729 	 Accuracy : 0.844311
Epoch : 392 	 Error : 0.116708 	 Accuracy : 0.844311
Epoch : 393 	 Error : 0.116687 	 Accuracy : 0.844311
Epoch : 394 	 Error : 0.116666 	 Accuracy : 0.844311
Epoch : 395 	 Error : 0.116646 	 Accuracy : 0.842814
Epoch : 396 	 Error : 0.116625 	 Accuracy : 0.842814
Epoch : 397 	 Error : 0.116605 	 Accuracy : 0.842814
Epoch : 398 	 Error : 0.116585 	 Accuracy : 0.842814
Epoch : 399 	 Error : 0.116565 	 Accuracy : 0.842814
Epoch : 400 	 Error : 0.116546 	 Accuracy : 0.842814
Epoch : 401 	 Error : 0.116527 	 Accuracy : 0.842814
Epoch : 402 	 Error : 0.116507 	 Accuracy : 0.842814
Epoch : 403 	 Error : 0.116488 	 Accuracy : 0.842814
Epoch : 404 	 Error : 0.116469 	 Accuracy : 0.842814
Epoch : 405 	 Error : 0.116451 	 Accuracy : 0.842814
Epoch : 406 	 Error : 0.116432 	 Accuracy : 0.842814
Epoch : 407 	 Error : 0.116414 	 Accuracy : 0.842814
Epoch : 408 	 Error : 0.116395 	 Accuracy : 0.842814
Epoch : 409 	 Error : 0.116377 	 Accuracy : 0.842814
