2024-03-19 20:49:54 : scalar : MinMaxScalar
2024-03-19 20:49:54 : train test split : 0.25
2024-03-19 20:49:54 : random state : 15
2024-03-19 20:49:54 : epochs : 1000
2024-03-19 20:49:54 : learning rate : 0.0001
2024-03-19 20:49:54 : activation function : sigmoid
2024-03-19 20:49:54 : loss function : mean_squared_error
2024-03-19 20:49:54 : Optimizer : None

2024-03-19 20:49:54 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 3.198612 	 Accuracy : 0.368263
Epoch : 109 	 Error : 0.231759 	 Accuracy : 0.631737
Epoch : 110 	 Error : 0.231758 	 Accuracy : 0.631737
Epoch : 111 	 Error : 0.231756 	 Accuracy : 0.631737
Epoch : 112 	 Error : 0.231755 	 Accuracy : 0.631737
Epoch : 113 	 Error : 0.231753 	 Accuracy : 0.631737
Epoch : 114 	 Error : 0.231752 	 Accuracy : 0.631737
Epoch : 115 	 Error : 0.23175 	 Accuracy : 0.631737
Epoch : 116 	 Error : 0.231749 	 Accuracy : 0.631737
Epoch : 117 	 Error : 0.231748 	 Accuracy : 0.631737
Epoch : 118 	 Error : 0.231746 	 Accuracy : 0.631737
Epoch : 119 	 Error : 0.231745 	 Accuracy : 0.631737
Epoch : 120 	 Error : 0.231743 	 Accuracy : 0.631737
Epoch : 121 	 Error : 0.231742 	 Accuracy : 0.631737
Epoch : 122 	 Error : 0.23174 	 Accuracy : 0.631737
Epoch : 123 	 Error : 0.231739 	 Accuracy : 0.631737
Epoch : 124 	 Error : 0.231738 	 Accuracy : 0.631737
Epoch : 125 	 Error : 0.231736 	 Accuracy : 0.631737
Epoch : 126 	 Error : 0.231735 	 Accuracy : 0.631737
Epoch : 127 	 Error : 0.231733 	 Accuracy : 0.631737
Epoch : 128 	 Error : 0.231732 	 Accuracy : 0.631737
Epoch : 129 	 Error : 0.23173 	 Accuracy : 0.631737
Epoch : 130 	 Error : 0.231729 	 Accuracy : 0.631737
Epoch : 131 	 Error : 0.231728 	 Accuracy : 0.631737
Epoch : 132 	 Error : 0.231726 	 Accuracy : 0.631737
Epoch : 133 	 Error : 0.231725 	 Accuracy : 0.631737
Epoch : 134 	 Error : 0.231723 	 Accuracy : 0.631737
Epoch : 135 	 Error : 0.231722 	 Accuracy : 0.631737
Epoch : 136 	 Error : 0.23172 	 Accuracy : 0.631737
Epoch : 137 	 Error : 0.231719 	 Accuracy : 0.631737
Epoch : 138 	 Error : 0.231718 	 Accuracy : 0.631737
Epoch : 139 	 Error : 0.231716 	 Accuracy : 0.631737
Epoch : 140 	 Error : 0.231715 	 Accuracy : 0.631737
Epoch : 141 	 Error : 0.231713 	 Accuracy : 0.631737
Epoch : 142 	 Error : 0.231712 	 Accuracy : 0.631737
Epoch : 143 	 Error : 0.23171 	 Accuracy : 0.631737
Epoch : 144 	 Error : 0.231709 	 Accuracy : 0.631737
Epoch : 145 	 Error : 0.231707 	 Accuracy : 0.631737
Epoch : 146 	 Error : 0.231706 	 Accuracy : 0.631737
Epoch : 147 	 Error : 0.231705 	 Accuracy : 0.631737
Epoch : 148 	 Error : 0.231703 	 Accuracy : 0.631737
Epoch : 149 	 Error : 0.231702 	 Accuracy : 0.631737
Epoch : 150 	 Error : 0.2317 	 Accuracy : 0.631737
Epoch : 151 	 Error : 0.231699 	 Accuracy : 0.631737
Epoch : 152 	 Error : 0.231697 	 Accuracy : 0.631737
Epoch : 153 	 Error : 0.231696 	 Accuracy : 0.631737
Epoch : 154 	 Error : 0.231694 	 Accuracy : 0.631737
Epoch : 155 	 Error : 0.231693 	 Accuracy : 0.631737
Epoch : 156 	 Error : 0.231692 	 Accuracy : 0.631737
Epoch : 157 	 Error : 0.23169 	 Accuracy : 0.631737
Epoch : 158 	 Error : 0.231689 	 Accuracy : 0.631737
Epoch : 159 	 Error : 0.231687 	 Accuracy : 0.631737
Epoch : 160 	 Error : 0.231686 	 Accuracy : 0.631737
Epoch : 161 	 Error : 0.231684 	 Accuracy : 0.631737
Epoch : 162 	 Error : 0.231683 	 Accuracy : 0.631737
Epoch : 163 	 Error : 0.231681 	 Accuracy : 0.631737
Epoch : 164 	 Error : 0.23168 	 Accuracy : 0.631737
Epoch : 165 	 Error : 0.231679 	 Accuracy : 0.631737
Epoch : 166 	 Error : 0.231677 	 Accuracy : 0.631737
Epoch : 167 	 Error : 0.231676 	 Accuracy : 0.631737
Epoch : 168 	 Error : 0.231674 	 Accuracy : 0.631737
Epoch : 169 	 Error : 0.231673 	 Accuracy : 0.631737
Epoch : 170 	 Error : 0.231671 	 Accuracy : 0.631737
Epoch : 171 	 Error : 0.23167 	 Accuracy : 0.631737
Epoch : 172 	 Error : 0.231668 	 Accuracy : 0.631737
Epoch : 173 	 Error : 0.231667 	 Accuracy : 0.631737
Epoch : 174 	 Error : 0.231665 	 Accuracy : 0.631737
Epoch : 175 	 Error : 0.231664 	 Accuracy : 0.631737
Epoch : 176 	 Error : 0.231662 	 Accuracy : 0.631737
Epoch : 177 	 Error : 0.231661 	 Accuracy : 0.631737
Epoch : 178 	 Error : 0.23166 	 Accuracy : 0.631737
Epoch : 179 	 Error : 0.231658 	 Accuracy : 0.631737
Epoch : 180 	 Error : 0.231657 	 Accuracy : 0.631737
Epoch : 181 	 Error : 0.231655 	 Accuracy : 0.631737
Epoch : 182 	 Error : 0.231654 	 Accuracy : 0.631737
Epoch : 183 	 Error : 0.231652 	 Accuracy : 0.631737
Epoch : 184 	 Error : 0.231651 	 Accuracy : 0.631737
Epoch : 185 	 Error : 0.231649 	 Accuracy : 0.631737
Epoch : 186 	 Error : 0.231648 	 Accuracy : 0.631737
Epoch : 187 	 Error : 0.231646 	 Accuracy : 0.631737
Epoch : 188 	 Error : 0.231645 	 Accuracy : 0.631737
Epoch : 189 	 Error : 0.231643 	 Accuracy : 0.631737
Epoch : 190 	 Error : 0.231642 	 Accuracy : 0.631737
Epoch : 191 	 Error : 0.231641 	 Accuracy : 0.631737
Epoch : 192 	 Error : 0.231639 	 Accuracy : 0.631737
Epoch : 193 	 Error : 0.231638 	 Accuracy : 0.631737
Epoch : 194 	 Error : 0.231636 	 Accuracy : 0.631737
Epoch : 195 	 Error : 0.231635 	 Accuracy : 0.631737
Epoch : 196 	 Error : 0.231633 	 Accuracy : 0.631737
Epoch : 197 	 Error : 0.231632 	 Accuracy : 0.631737
Epoch : 198 	 Error : 0.23163 	 Accuracy : 0.631737
Epoch : 199 	 Error : 0.231629 	 Accuracy : 0.631737
Epoch : 200 	 Error : 0.231627 	 Accuracy : 0.631737
Epoch : 201 	 Error : 0.231626 	 Accuracy : 0.631737
Epoch : 202 	 Error : 0.231624 	 Accuracy : 0.631737
Epoch : 203 	 Error : 0.231623 	 Accuracy : 0.631737
Epoch : 204 	 Error : 0.231621 	 Accuracy : 0.631737
Epoch : 205 	 Error : 0.23162 	 Accuracy : 0.631737
Epoch : 206 	 Error : 0.231618 	 Accuracy : 0.631737
Epoch : 207 	 Error : 0.231617 	 Accuracy : 0.631737
Epoch : 208 	 Error : 0.231615 	 Accuracy : 0.631737
Epoch : 209 	 Error : 0.231614 	 Accuracy : 0.631737
Epoch : 210 	 Error : 0.231613 	 Accuracy : 0.631737
Epoch : 211 	 Error : 0.231611 	 Accuracy : 0.631737
Epoch : 212 	 Error : 0.23161 	 Accuracy : 0.631737
Epoch : 213 	 Error : 0.231608 	 Accuracy : 0.631737
Epoch : 214 	 Error : 0.231607 	 Accuracy : 0.631737
Epoch : 215 	 Error : 0.231605 	 Accuracy : 0.631737
Epoch : 216 	 Error : 0.231604 	 Accuracy : 0.631737
Epoch : 217 	 Error : 0.231602 	 Accuracy : 0.631737
Epoch : 218 	 Error : 0.231601 	 Accuracy : 0.631737
Epoch : 219 	 Error : 0.231599 	 Accuracy : 0.631737
Epoch : 220 	 Error : 0.231598 	 Accuracy : 0.631737
Epoch : 221 	 Error : 0.231596 	 Accuracy : 0.631737
Epoch : 222 	 Error : 0.231595 	 Accuracy : 0.631737
Epoch : 223 	 Error : 0.231593 	 Accuracy : 0.631737
Epoch : 224 	 Error : 0.231592 	 Accuracy : 0.631737
Epoch : 225 	 Error : 0.23159 	 Accuracy : 0.631737
Epoch : 226 	 Error : 0.231589 	 Accuracy : 0.631737
Epoch : 227 	 Error : 0.231587 	 Accuracy : 0.631737
Epoch : 228 	 Error : 0.231586 	 Accuracy : 0.631737
Epoch : 229 	 Error : 0.231584 	 Accuracy : 0.631737
Epoch : 230 	 Error : 0.231583 	 Accuracy : 0.631737
Epoch : 231 	 Error : 0.231581 	 Accuracy : 0.631737
Epoch : 232 	 Error : 0.23158 	 Accuracy : 0.631737
Epoch : 233 	 Error : 0.231578 	 Accuracy : 0.631737
Epoch : 234 	 Error : 0.231577 	 Accuracy : 0.631737
Epoch : 235 	 Error : 0.231575 	 Accuracy : 0.631737
Epoch : 236 	 Error : 0.231574 	 Accuracy : 0.631737
Epoch : 237 	 Error : 0.231572 	 Accuracy : 0.631737
Epoch : 238 	 Error : 0.231571 	 Accuracy : 0.631737
Epoch : 239 	 Error : 0.231569 	 Accuracy : 0.631737
Epoch : 240 	 Error : 0.231568 	 Accuracy : 0.631737
Epoch : 241 	 Error : 0.231566 	 Accuracy : 0.631737
Epoch : 242 	 Error : 0.231565 	 Accuracy : 0.631737
Epoch : 243 	 Error : 0.231563 	 Accuracy : 0.631737
Epoch : 244 	 Error : 0.231562 	 Accuracy : 0.631737
Epoch : 245 	 Error : 0.23156 	 Accuracy : 0.631737
Epoch : 246 	 Error : 0.231559 	 Accuracy : 0.631737
Epoch : 247 	 Error : 0.231557 	 Accuracy : 0.631737
Epoch : 248 	 Error : 0.231556 	 Accuracy : 0.631737
Epoch : 249 	 Error : 0.231554 	 Accuracy : 0.631737
Epoch : 250 	 Error : 0.231553 	 Accuracy : 0.631737
Epoch : 251 	 Error : 0.231551 	 Accuracy : 0.631737
Epoch : 252 	 Error : 0.23155 	 Accuracy : 0.631737
Epoch : 253 	 Error : 0.231548 	 Accuracy : 0.631737
Epoch : 254 	 Error : 0.231547 	 Accuracy : 0.631737
Epoch : 255 	 Error : 0.231545 	 Accuracy : 0.631737
Epoch : 256 	 Error : 0.231544 	 Accuracy : 0.631737
Epoch : 257 	 Error : 0.231542 	 Accuracy : 0.631737
Epoch : 258 	 Error : 0.231541 	 Accuracy : 0.631737
Epoch : 259 	 Error : 0.231539 	 Accuracy : 0.631737
Epoch : 260 	 Error : 0.231538 	 Accuracy : 0.631737
Epoch : 261 	 Error : 0.231536 	 Accuracy : 0.631737
Epoch : 262 	 Error : 0.231535 	 Accuracy : 0.631737
Epoch : 263 	 Error : 0.231533 	 Accuracy : 0.631737
Epoch : 264 	 Error : 0.231532 	 Accuracy : 0.631737
Epoch : 265 	 Error : 0.23153 	 Accuracy : 0.631737
Epoch : 266 	 Error : 0.231529 	 Accuracy : 0.631737
Epoch : 267 	 Error : 0.231527 	 Accuracy : 0.631737
Epoch : 268 	 Error : 0.231526 	 Accuracy : 0.631737
Epoch : 269 	 Error : 0.231524 	 Accuracy : 0.631737
Epoch : 270 	 Error : 0.231523 	 Accuracy : 0.631737
Epoch : 271 	 Error : 0.231521 	 Accuracy : 0.631737
Epoch : 272 	 Error : 0.23152 	 Accuracy : 0.631737
Epoch : 273 	 Error : 0.231518 	 Accuracy : 0.631737
Epoch : 274 	 Error : 0.231517 	 Accuracy : 0.631737
Epoch : 275 	 Error : 0.231515 	 Accuracy : 0.631737
Epoch : 276 	 Error : 0.231513 	 Accuracy : 0.631737
Epoch : 277 	 Error : 0.231512 	 Accuracy : 0.631737
Epoch : 278 	 Error : 0.23151 	 Accuracy : 0.631737
Epoch : 279 	 Error : 0.231509 	 Accuracy : 0.631737
Epoch : 280 	 Error : 0.231507 	 Accuracy : 0.631737
Epoch : 281 	 Error : 0.231506 	 Accuracy : 0.631737
Epoch : 282 	 Error : 0.231504 	 Accuracy : 0.631737
Epoch : 283 	 Error : 0.231503 	 Accuracy : 0.631737
Epoch : 284 	 Error : 0.231501 	 Accuracy : 0.631737
Epoch : 285 	 Error : 0.2315 	 Accuracy : 0.631737
Epoch : 286 	 Error : 0.231498 	 Accuracy : 0.631737
Epoch : 287 	 Error : 0.231497 	 Accuracy : 0.631737
Epoch : 288 	 Error : 0.231495 	 Accuracy : 0.631737
Epoch : 289 	 Error : 0.231494 	 Accuracy : 0.631737
Epoch : 290 	 Error : 0.231492 	 Accuracy : 0.631737
Epoch : 291 	 Error : 0.231491 	 Accuracy : 0.631737
Epoch : 292 	 Error : 0.231489 	 Accuracy : 0.631737
Epoch : 293 	 Error : 0.231488 	 Accuracy : 0.631737
Epoch : 294 	 Error : 0.231486 	 Accuracy : 0.631737
Epoch : 295 	 Error : 0.231484 	 Accuracy : 0.631737
Epoch : 296 	 Error : 0.231483 	 Accuracy : 0.631737
Epoch : 297 	 Error : 0.231481 	 Accuracy : 0.631737
Epoch : 298 	 Error : 0.23148 	 Accuracy : 0.631737
Epoch : 299 	 Error : 0.231478 	 Accuracy : 0.631737
Epoch : 300 	 Error : 0.231477 	 Accuracy : 0.631737
Epoch : 301 	 Error : 0.231475 	 Accuracy : 0.631737
Epoch : 302 	 Error : 0.231474 	 Accuracy : 0.631737
Epoch : 303 	 Error : 0.231472 	 Accuracy : 0.631737
Epoch : 304 	 Error : 0.231471 	 Accuracy : 0.631737
Epoch : 305 	 Error : 0.231469 	 Accuracy : 0.631737
Epoch : 306 	 Error : 0.231468 	 Accuracy : 0.631737
Epoch : 307 	 Error : 0.231466 	 Accuracy : 0.631737
Epoch : 308 	 Error : 0.231464 	 Accuracy : 0.631737
Epoch : 309 	 Error : 0.231463 	 Accuracy : 0.631737
Epoch : 310 	 Error : 0.231461 	 Accuracy : 0.631737
Epoch : 311 	 Error : 0.23146 	 Accuracy : 0.631737
Epoch : 312 	 Error : 0.231458 	 Accuracy : 0.631737
Epoch : 313 	 Error : 0.231457 	 Accuracy : 0.631737
Epoch : 314 	 Error : 0.231455 	 Accuracy : 0.631737
Epoch : 315 	 Error : 0.231454 	 Accuracy : 0.631737
Epoch : 316 	 Error : 0.231452 	 Accuracy : 0.631737
Epoch : 317 	 Error : 0.231451 	 Accuracy : 0.631737
Epoch : 318 	 Error : 0.231449 	 Accuracy : 0.631737
Epoch : 319 	 Error : 0.231447 	 Accuracy : 0.631737
Epoch : 320 	 Error : 0.231446 	 Accuracy : 0.631737
Epoch : 321 	 Error : 0.231444 	 Accuracy : 0.631737
Epoch : 322 	 Error : 0.231443 	 Accuracy : 0.631737
Epoch : 323 	 Error : 0.231441 	 Accuracy : 0.631737
Epoch : 324 	 Error : 0.23144 	 Accuracy : 0.631737
Epoch : 325 	 Error : 0.231438 	 Accuracy : 0.631737
Epoch : 326 	 Error : 0.231437 	 Accuracy : 0.631737
Epoch : 327 	 Error : 0.231435 	 Accuracy : 0.631737
Epoch : 328 	 Error : 0.231433 	 Accuracy : 0.631737
Epoch : 329 	 Error : 0.231432 	 Accuracy : 0.631737
Epoch : 330 	 Error : 0.23143 	 Accuracy : 0.631737
Epoch : 331 	 Error : 0.231429 	 Accuracy : 0.631737
Epoch : 332 	 Error : 0.231427 	 Accuracy : 0.631737
Epoch : 333 	 Error : 0.231426 	 Accuracy : 0.631737
Epoch : 334 	 Error : 0.231424 	 Accuracy : 0.631737
Epoch : 335 	 Error : 0.231422 	 Accuracy : 0.631737
Epoch : 336 	 Error : 0.231421 	 Accuracy : 0.631737
Epoch : 337 	 Error : 0.231419 	 Accuracy : 0.631737
Epoch : 338 	 Error : 0.231418 	 Accuracy : 0.631737
Epoch : 339 	 Error : 0.231416 	 Accuracy : 0.631737
Epoch : 340 	 Error : 0.231415 	 Accuracy : 0.631737
Epoch : 341 	 Error : 0.231413 	 Accuracy : 0.631737
Epoch : 342 	 Error : 0.231412 	 Accuracy : 0.631737
Epoch : 343 	 Error : 0.23141 	 Accuracy : 0.631737
Epoch : 344 	 Error : 0.231408 	 Accuracy : 0.631737
Epoch : 345 	 Error : 0.231407 	 Accuracy : 0.631737
Epoch : 346 	 Error : 0.231405 	 Accuracy : 0.631737
Epoch : 347 	 Error : 0.231404 	 Accuracy : 0.631737
Epoch : 348 	 Error : 0.231402 	 Accuracy : 0.631737
Epoch : 349 	 Error : 0.231401 	 Accuracy : 0.631737
Epoch : 350 	 Error : 0.231399 	 Accuracy : 0.631737
Epoch : 351 	 Error : 0.231397 	 Accuracy : 0.631737
Epoch : 352 	 Error : 0.231396 	 Accuracy : 0.631737
Epoch : 353 	 Error : 0.231394 	 Accuracy : 0.631737
Epoch : 354 	 Error : 0.231393 	 Accuracy : 0.631737
Epoch : 355 	 Error : 0.231391 	 Accuracy : 0.631737
Epoch : 356 	 Error : 0.23139 	 Accuracy : 0.631737
Epoch : 357 	 Error : 0.231388 	 Accuracy : 0.631737
Epoch : 358 	 Error : 0.231386 	 Accuracy : 0.631737
Epoch : 359 	 Error : 0.231385 	 Accuracy : 0.631737
Epoch : 360 	 Error : 0.231383 	 Accuracy : 0.631737
Epoch : 361 	 Error : 0.231382 	 Accuracy : 0.631737
Epoch : 362 	 Error : 0.23138 	 Accuracy : 0.631737
Epoch : 363 	 Error : 0.231378 	 Accuracy : 0.631737
Epoch : 364 	 Error : 0.231377 	 Accuracy : 0.631737
Epoch : 365 	 Error : 0.231375 	 Accuracy : 0.631737
Epoch : 366 	 Error : 0.231374 	 Accuracy : 0.631737
Epoch : 367 	 Error : 0.231372 	 Accuracy : 0.631737
Epoch : 368 	 Error : 0.231371 	 Accuracy : 0.631737
Epoch : 369 	 Error : 0.231369 	 Accuracy : 0.631737
Epoch : 370 	 Error : 0.231367 	 Accuracy : 0.631737
Epoch : 371 	 Error : 0.231366 	 Accuracy : 0.631737
Epoch : 372 	 Error : 0.231364 	 Accuracy : 0.631737
Epoch : 373 	 Error : 0.231363 	 Accuracy : 0.631737
Epoch : 374 	 Error : 0.231361 	 Accuracy : 0.631737
Epoch : 375 	 Error : 0.231359 	 Accuracy : 0.631737
Epoch : 376 	 Error : 0.231358 	 Accuracy : 0.631737
Epoch : 377 	 Error : 0.231356 	 Accuracy : 0.631737
Epoch : 378 	 Error : 0.231355 	 Accuracy : 0.631737
Epoch : 379 	 Error : 0.231353 	 Accuracy : 0.631737
Epoch : 380 	 Error : 0.231351 	 Accuracy : 0.631737
Epoch : 381 	 Error : 0.23135 	 Accuracy : 0.631737
Epoch : 382 	 Error : 0.231348 	 Accuracy : 0.631737
Epoch : 383 	 Error : 0.231347 	 Accuracy : 0.631737
Epoch : 384 	 Error : 0.231345 	 Accuracy : 0.631737
Epoch : 385 	 Error : 0.231343 	 Accuracy : 0.631737
Epoch : 386 	 Error : 0.231342 	 Accuracy : 0.631737
Epoch : 387 	 Error : 0.23134 	 Accuracy : 0.631737
Epoch : 388 	 Error : 0.231339 	 Accuracy : 0.631737
Epoch : 389 	 Error : 0.231337 	 Accuracy : 0.631737
Epoch : 390 	 Error : 0.231335 	 Accuracy : 0.631737
Epoch : 391 	 Error : 0.231334 	 Accuracy : 0.631737
Epoch : 392 	 Error : 0.231332 	 Accuracy : 0.631737
Epoch : 393 	 Error : 0.231331 	 Accuracy : 0.631737
Epoch : 394 	 Error : 0.231329 	 Accuracy : 0.631737
Epoch : 395 	 Error : 0.231327 	 Accuracy : 0.631737
Epoch : 396 	 Error : 0.231326 	 Accuracy : 0.631737
Epoch : 397 	 Error : 0.231324 	 Accuracy : 0.631737
Epoch : 398 	 Error : 0.231323 	 Accuracy : 0.631737
Epoch : 399 	 Error : 0.231321 	 Accuracy : 0.631737
Epoch : 400 	 Error : 0.231319 	 Accuracy : 0.631737
Epoch : 401 	 Error : 0.231318 	 Accuracy : 0.631737
Epoch : 402 	 Error : 0.231316 	 Accuracy : 0.631737
Epoch : 403 	 Error : 0.231314 	 Accuracy : 0.631737
Epoch : 404 	 Error : 0.231313 	 Accuracy : 0.631737
Epoch : 405 	 Error : 0.231311 	 Accuracy : 0.631737
Epoch : 406 	 Error : 0.23131 	 Accuracy : 0.631737
Epoch : 407 	 Error : 0.231308 	 Accuracy : 0.631737
Epoch : 408 	 Error : 0.231306 	 Accuracy : 0.631737
Epoch : 409 	 Error : 0.231305 	 Accuracy : 0.631737
