2024-03-19 20:51:31 : scalar : MinMaxScalar
2024-03-19 20:51:31 : train test split : 0.25
2024-03-19 20:51:31 : random state : 15
2024-03-19 20:51:31 : epochs : 1000
2024-03-19 20:51:31 : learning rate : 0.0001
2024-03-19 20:51:31 : activation function : sigmoid
2024-03-19 20:51:31 : loss function : mean_squared_error
2024-03-19 20:51:31 : Optimizer : AdaGrad

2024-03-19 20:51:31 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 2.745083 	 Accuracy : 0.368263
Epoch : 91 	 Error : 0.169716 	 Accuracy : 0.784431
Epoch : 92 	 Error : 0.169164 	 Accuracy : 0.788922
Epoch : 93 	 Error : 0.168621 	 Accuracy : 0.790419
Epoch : 94 	 Error : 0.168086 	 Accuracy : 0.790419
Epoch : 95 	 Error : 0.16756 	 Accuracy : 0.791916
Epoch : 96 	 Error : 0.167042 	 Accuracy : 0.791916
Epoch : 97 	 Error : 0.166533 	 Accuracy : 0.791916
Epoch : 98 	 Error : 0.166032 	 Accuracy : 0.791916
Epoch : 99 	 Error : 0.165541 	 Accuracy : 0.790419
Epoch : 100 	 Error : 0.165057 	 Accuracy : 0.788922
Epoch : 101 	 Error : 0.164583 	 Accuracy : 0.790419
Epoch : 102 	 Error : 0.164117 	 Accuracy : 0.785928
Epoch : 103 	 Error : 0.16366 	 Accuracy : 0.782934
Epoch : 104 	 Error : 0.163212 	 Accuracy : 0.778443
Epoch : 105 	 Error : 0.162772 	 Accuracy : 0.778443
Epoch : 106 	 Error : 0.162341 	 Accuracy : 0.776946
Epoch : 107 	 Error : 0.161918 	 Accuracy : 0.769461
Epoch : 108 	 Error : 0.161505 	 Accuracy : 0.767964
Epoch : 109 	 Error : 0.161099 	 Accuracy : 0.772455
Epoch : 110 	 Error : 0.160702 	 Accuracy : 0.784431
Epoch : 111 	 Error : 0.160314 	 Accuracy : 0.788922
Epoch : 112 	 Error : 0.159933 	 Accuracy : 0.79491
Epoch : 113 	 Error : 0.159561 	 Accuracy : 0.793413
Epoch : 114 	 Error : 0.159198 	 Accuracy : 0.79491
Epoch : 115 	 Error : 0.158842 	 Accuracy : 0.79491
Epoch : 116 	 Error : 0.158494 	 Accuracy : 0.79491
Epoch : 117 	 Error : 0.158154 	 Accuracy : 0.79491
Epoch : 118 	 Error : 0.157822 	 Accuracy : 0.79491
Epoch : 119 	 Error : 0.157498 	 Accuracy : 0.79491
Epoch : 120 	 Error : 0.157181 	 Accuracy : 0.79491
Epoch : 121 	 Error : 0.156871 	 Accuracy : 0.79491
Epoch : 122 	 Error : 0.156569 	 Accuracy : 0.79491
Epoch : 123 	 Error : 0.156274 	 Accuracy : 0.79491
Epoch : 124 	 Error : 0.155986 	 Accuracy : 0.79491
Epoch : 125 	 Error : 0.155705 	 Accuracy : 0.79491
Epoch : 126 	 Error : 0.155432 	 Accuracy : 0.79491
Epoch : 127 	 Error : 0.155164 	 Accuracy : 0.79491
Epoch : 128 	 Error : 0.154904 	 Accuracy : 0.79491
Epoch : 129 	 Error : 0.154649 	 Accuracy : 0.79491
Epoch : 130 	 Error : 0.154402 	 Accuracy : 0.79491
Epoch : 131 	 Error : 0.15416 	 Accuracy : 0.79491
Epoch : 132 	 Error : 0.153924 	 Accuracy : 0.79491
Epoch : 133 	 Error : 0.153695 	 Accuracy : 0.79491
Epoch : 134 	 Error : 0.153471 	 Accuracy : 0.79491
Epoch : 135 	 Error : 0.153253 	 Accuracy : 0.79491
Epoch : 136 	 Error : 0.153041 	 Accuracy : 0.79491
Epoch : 137 	 Error : 0.152834 	 Accuracy : 0.79491
Epoch : 138 	 Error : 0.152632 	 Accuracy : 0.79491
Epoch : 139 	 Error : 0.152436 	 Accuracy : 0.79491
Epoch : 140 	 Error : 0.152244 	 Accuracy : 0.79491
Epoch : 141 	 Error : 0.152058 	 Accuracy : 0.79491
Epoch : 142 	 Error : 0.151876 	 Accuracy : 0.79491
Epoch : 143 	 Error : 0.1517 	 Accuracy : 0.79491
Epoch : 144 	 Error : 0.151527 	 Accuracy : 0.79491
Epoch : 145 	 Error : 0.15136 	 Accuracy : 0.79491
Epoch : 146 	 Error : 0.151196 	 Accuracy : 0.79491
Epoch : 147 	 Error : 0.151037 	 Accuracy : 0.79491
Epoch : 148 	 Error : 0.150882 	 Accuracy : 0.79491
Epoch : 149 	 Error : 0.150731 	 Accuracy : 0.79491
Epoch : 150 	 Error : 0.150584 	 Accuracy : 0.79491
Epoch : 151 	 Error : 0.150441 	 Accuracy : 0.79491
Epoch : 152 	 Error : 0.150302 	 Accuracy : 0.79491
Epoch : 153 	 Error : 0.150166 	 Accuracy : 0.79491
Epoch : 154 	 Error : 0.150034 	 Accuracy : 0.79491
Epoch : 155 	 Error : 0.149905 	 Accuracy : 0.79491
Epoch : 156 	 Error : 0.14978 	 Accuracy : 0.79491
Epoch : 157 	 Error : 0.149658 	 Accuracy : 0.79491
Epoch : 158 	 Error : 0.149539 	 Accuracy : 0.79491
Epoch : 159 	 Error : 0.149423 	 Accuracy : 0.79491
Epoch : 160 	 Error : 0.14931 	 Accuracy : 0.79491
Epoch : 161 	 Error : 0.1492 	 Accuracy : 0.79491
Epoch : 162 	 Error : 0.149093 	 Accuracy : 0.79491
Epoch : 163 	 Error : 0.148988 	 Accuracy : 0.79491
Epoch : 164 	 Error : 0.148886 	 Accuracy : 0.79491
Epoch : 165 	 Error : 0.148787 	 Accuracy : 0.79491
Epoch : 166 	 Error : 0.14869 	 Accuracy : 0.79491
Epoch : 167 	 Error : 0.148596 	 Accuracy : 0.79491
Epoch : 168 	 Error : 0.148504 	 Accuracy : 0.79491
Epoch : 169 	 Error : 0.148415 	 Accuracy : 0.79491
Epoch : 170 	 Error : 0.148327 	 Accuracy : 0.79491
Epoch : 171 	 Error : 0.148242 	 Accuracy : 0.79491
Epoch : 172 	 Error : 0.148159 	 Accuracy : 0.799401
Epoch : 173 	 Error : 0.148078 	 Accuracy : 0.799401
Epoch : 174 	 Error : 0.147999 	 Accuracy : 0.799401
Epoch : 175 	 Error : 0.147922 	 Accuracy : 0.799401
Epoch : 176 	 Error : 0.147847 	 Accuracy : 0.799401
Epoch : 177 	 Error : 0.147773 	 Accuracy : 0.799401
Epoch : 178 	 Error : 0.147702 	 Accuracy : 0.799401
Epoch : 179 	 Error : 0.147632 	 Accuracy : 0.799401
Epoch : 180 	 Error : 0.147564 	 Accuracy : 0.799401
Epoch : 181 	 Error : 0.147497 	 Accuracy : 0.799401
Epoch : 182 	 Error : 0.147432 	 Accuracy : 0.799401
Epoch : 183 	 Error : 0.147368 	 Accuracy : 0.799401
Epoch : 184 	 Error : 0.147306 	 Accuracy : 0.799401
Epoch : 185 	 Error : 0.147246 	 Accuracy : 0.799401
Epoch : 186 	 Error : 0.147186 	 Accuracy : 0.799401
Epoch : 187 	 Error : 0.147129 	 Accuracy : 0.799401
Epoch : 188 	 Error : 0.147072 	 Accuracy : 0.799401
Epoch : 189 	 Error : 0.147017 	 Accuracy : 0.799401
Epoch : 190 	 Error : 0.146963 	 Accuracy : 0.799401
Epoch : 191 	 Error : 0.14691 	 Accuracy : 0.799401
Epoch : 192 	 Error : 0.146858 	 Accuracy : 0.799401
Epoch : 193 	 Error : 0.146808 	 Accuracy : 0.799401
Epoch : 194 	 Error : 0.146758 	 Accuracy : 0.799401
Epoch : 195 	 Error : 0.14671 	 Accuracy : 0.799401
Epoch : 196 	 Error : 0.146663 	 Accuracy : 0.799401
Epoch : 197 	 Error : 0.146617 	 Accuracy : 0.799401
Epoch : 198 	 Error : 0.146571 	 Accuracy : 0.799401
Epoch : 199 	 Error : 0.146527 	 Accuracy : 0.799401
Epoch : 200 	 Error : 0.146484 	 Accuracy : 0.799401
Epoch : 201 	 Error : 0.146441 	 Accuracy : 0.799401
Epoch : 202 	 Error : 0.1464 	 Accuracy : 0.799401
Epoch : 203 	 Error : 0.146359 	 Accuracy : 0.799401
Epoch : 204 	 Error : 0.146319 	 Accuracy : 0.799401
Epoch : 205 	 Error : 0.14628 	 Accuracy : 0.797904
Epoch : 206 	 Error : 0.146241 	 Accuracy : 0.797904
Epoch : 207 	 Error : 0.146204 	 Accuracy : 0.797904
Epoch : 208 	 Error : 0.146167 	 Accuracy : 0.797904
Epoch : 209 	 Error : 0.146131 	 Accuracy : 0.797904
Epoch : 210 	 Error : 0.146096 	 Accuracy : 0.797904
Epoch : 211 	 Error : 0.146061 	 Accuracy : 0.797904
Epoch : 212 	 Error : 0.146027 	 Accuracy : 0.797904
Epoch : 213 	 Error : 0.145994 	 Accuracy : 0.797904
Epoch : 214 	 Error : 0.145961 	 Accuracy : 0.799401
Epoch : 215 	 Error : 0.145929 	 Accuracy : 0.799401
Epoch : 216 	 Error : 0.145897 	 Accuracy : 0.799401
Epoch : 217 	 Error : 0.145866 	 Accuracy : 0.799401
Epoch : 218 	 Error : 0.145836 	 Accuracy : 0.799401
Epoch : 219 	 Error : 0.145806 	 Accuracy : 0.799401
Epoch : 220 	 Error : 0.145777 	 Accuracy : 0.799401
Epoch : 221 	 Error : 0.145748 	 Accuracy : 0.799401
Epoch : 222 	 Error : 0.145719 	 Accuracy : 0.797904
Epoch : 223 	 Error : 0.145692 	 Accuracy : 0.797904
Epoch : 224 	 Error : 0.145664 	 Accuracy : 0.799401
Epoch : 225 	 Error : 0.145638 	 Accuracy : 0.800898
Epoch : 226 	 Error : 0.145611 	 Accuracy : 0.800898
Epoch : 227 	 Error : 0.145585 	 Accuracy : 0.800898
Epoch : 228 	 Error : 0.14556 	 Accuracy : 0.800898
Epoch : 229 	 Error : 0.145535 	 Accuracy : 0.800898
Epoch : 230 	 Error : 0.14551 	 Accuracy : 0.802395
Epoch : 231 	 Error : 0.145486 	 Accuracy : 0.802395
Epoch : 232 	 Error : 0.145462 	 Accuracy : 0.802395
Epoch : 233 	 Error : 0.145438 	 Accuracy : 0.802395
Epoch : 234 	 Error : 0.145415 	 Accuracy : 0.802395
Epoch : 235 	 Error : 0.145393 	 Accuracy : 0.803892
Epoch : 236 	 Error : 0.14537 	 Accuracy : 0.803892
Epoch : 237 	 Error : 0.145348 	 Accuracy : 0.803892
Epoch : 238 	 Error : 0.145326 	 Accuracy : 0.803892
Epoch : 239 	 Error : 0.145305 	 Accuracy : 0.803892
Epoch : 240 	 Error : 0.145284 	 Accuracy : 0.803892
Epoch : 241 	 Error : 0.145263 	 Accuracy : 0.803892
Epoch : 242 	 Error : 0.145243 	 Accuracy : 0.803892
Epoch : 243 	 Error : 0.145223 	 Accuracy : 0.803892
Epoch : 244 	 Error : 0.145203 	 Accuracy : 0.803892
Epoch : 245 	 Error : 0.145183 	 Accuracy : 0.803892
Epoch : 246 	 Error : 0.145164 	 Accuracy : 0.803892
Epoch : 247 	 Error : 0.145145 	 Accuracy : 0.803892
Epoch : 248 	 Error : 0.145127 	 Accuracy : 0.805389
Epoch : 249 	 Error : 0.145108 	 Accuracy : 0.805389
Epoch : 250 	 Error : 0.14509 	 Accuracy : 0.805389
Epoch : 251 	 Error : 0.145072 	 Accuracy : 0.805389
Epoch : 252 	 Error : 0.145054 	 Accuracy : 0.805389
Epoch : 253 	 Error : 0.145037 	 Accuracy : 0.805389
Epoch : 254 	 Error : 0.14502 	 Accuracy : 0.805389
Epoch : 255 	 Error : 0.145003 	 Accuracy : 0.805389
Epoch : 256 	 Error : 0.144986 	 Accuracy : 0.805389
Epoch : 257 	 Error : 0.144969 	 Accuracy : 0.805389
Epoch : 258 	 Error : 0.144953 	 Accuracy : 0.805389
Epoch : 259 	 Error : 0.144937 	 Accuracy : 0.805389
Epoch : 260 	 Error : 0.144921 	 Accuracy : 0.805389
Epoch : 261 	 Error : 0.144905 	 Accuracy : 0.805389
Epoch : 262 	 Error : 0.14489 	 Accuracy : 0.805389
Epoch : 263 	 Error : 0.144875 	 Accuracy : 0.805389
Epoch : 264 	 Error : 0.144859 	 Accuracy : 0.805389
Epoch : 265 	 Error : 0.144844 	 Accuracy : 0.805389
Epoch : 266 	 Error : 0.14483 	 Accuracy : 0.805389
Epoch : 267 	 Error : 0.144815 	 Accuracy : 0.805389
Epoch : 268 	 Error : 0.144801 	 Accuracy : 0.805389
Epoch : 269 	 Error : 0.144786 	 Accuracy : 0.805389
Epoch : 270 	 Error : 0.144772 	 Accuracy : 0.805389
Epoch : 271 	 Error : 0.144759 	 Accuracy : 0.806886
Epoch : 272 	 Error : 0.144745 	 Accuracy : 0.806886
Epoch : 273 	 Error : 0.144731 	 Accuracy : 0.806886
Epoch : 274 	 Error : 0.144718 	 Accuracy : 0.806886
Epoch : 275 	 Error : 0.144704 	 Accuracy : 0.806886
Epoch : 276 	 Error : 0.144691 	 Accuracy : 0.806886
Epoch : 277 	 Error : 0.144678 	 Accuracy : 0.806886
Epoch : 278 	 Error : 0.144666 	 Accuracy : 0.806886
Epoch : 279 	 Error : 0.144653 	 Accuracy : 0.806886
Epoch : 280 	 Error : 0.14464 	 Accuracy : 0.806886
Epoch : 281 	 Error : 0.144628 	 Accuracy : 0.806886
Epoch : 282 	 Error : 0.144616 	 Accuracy : 0.806886
Epoch : 283 	 Error : 0.144603 	 Accuracy : 0.806886
Epoch : 284 	 Error : 0.144591 	 Accuracy : 0.806886
Epoch : 285 	 Error : 0.144579 	 Accuracy : 0.806886
Epoch : 286 	 Error : 0.144568 	 Accuracy : 0.806886
Epoch : 287 	 Error : 0.144556 	 Accuracy : 0.806886
Epoch : 288 	 Error : 0.144544 	 Accuracy : 0.806886
Epoch : 289 	 Error : 0.144533 	 Accuracy : 0.806886
Epoch : 290 	 Error : 0.144522 	 Accuracy : 0.806886
Epoch : 291 	 Error : 0.144511 	 Accuracy : 0.806886
Epoch : 292 	 Error : 0.144499 	 Accuracy : 0.808383
Epoch : 293 	 Error : 0.144488 	 Accuracy : 0.808383
Epoch : 294 	 Error : 0.144478 	 Accuracy : 0.808383
Epoch : 295 	 Error : 0.144467 	 Accuracy : 0.808383
Epoch : 296 	 Error : 0.144456 	 Accuracy : 0.808383
Epoch : 297 	 Error : 0.144446 	 Accuracy : 0.808383
Epoch : 298 	 Error : 0.144435 	 Accuracy : 0.806886
Epoch : 299 	 Error : 0.144425 	 Accuracy : 0.806886
Epoch : 300 	 Error : 0.144414 	 Accuracy : 0.806886
Epoch : 301 	 Error : 0.144404 	 Accuracy : 0.806886
Epoch : 302 	 Error : 0.144394 	 Accuracy : 0.806886
Epoch : 303 	 Error : 0.144384 	 Accuracy : 0.806886
Epoch : 304 	 Error : 0.144374 	 Accuracy : 0.806886
Epoch : 305 	 Error : 0.144364 	 Accuracy : 0.806886
Epoch : 306 	 Error : 0.144355 	 Accuracy : 0.806886
Epoch : 307 	 Error : 0.144345 	 Accuracy : 0.806886
Epoch : 308 	 Error : 0.144336 	 Accuracy : 0.806886
Epoch : 309 	 Error : 0.144326 	 Accuracy : 0.811377
Epoch : 310 	 Error : 0.144317 	 Accuracy : 0.811377
Epoch : 311 	 Error : 0.144307 	 Accuracy : 0.811377
Epoch : 312 	 Error : 0.144298 	 Accuracy : 0.811377
Epoch : 313 	 Error : 0.144289 	 Accuracy : 0.811377
Epoch : 314 	 Error : 0.14428 	 Accuracy : 0.811377
Epoch : 315 	 Error : 0.144271 	 Accuracy : 0.811377
Epoch : 316 	 Error : 0.144262 	 Accuracy : 0.811377
Epoch : 317 	 Error : 0.144253 	 Accuracy : 0.811377
Epoch : 318 	 Error : 0.144244 	 Accuracy : 0.811377
Epoch : 319 	 Error : 0.144236 	 Accuracy : 0.811377
Epoch : 320 	 Error : 0.144227 	 Accuracy : 0.811377
Epoch : 321 	 Error : 0.144218 	 Accuracy : 0.811377
Epoch : 322 	 Error : 0.14421 	 Accuracy : 0.811377
Epoch : 323 	 Error : 0.144202 	 Accuracy : 0.811377
Epoch : 324 	 Error : 0.144193 	 Accuracy : 0.811377
Epoch : 325 	 Error : 0.144185 	 Accuracy : 0.811377
Epoch : 326 	 Error : 0.144177 	 Accuracy : 0.811377
Epoch : 327 	 Error : 0.144168 	 Accuracy : 0.811377
Epoch : 328 	 Error : 0.14416 	 Accuracy : 0.811377
Epoch : 329 	 Error : 0.144152 	 Accuracy : 0.811377
Epoch : 330 	 Error : 0.144144 	 Accuracy : 0.811377
Epoch : 331 	 Error : 0.144136 	 Accuracy : 0.811377
Epoch : 332 	 Error : 0.144129 	 Accuracy : 0.811377
Epoch : 333 	 Error : 0.144121 	 Accuracy : 0.811377
Epoch : 334 	 Error : 0.144113 	 Accuracy : 0.811377
Epoch : 335 	 Error : 0.144105 	 Accuracy : 0.811377
Epoch : 336 	 Error : 0.144098 	 Accuracy : 0.811377
Epoch : 337 	 Error : 0.14409 	 Accuracy : 0.811377
Epoch : 338 	 Error : 0.144083 	 Accuracy : 0.811377
Epoch : 339 	 Error : 0.144075 	 Accuracy : 0.811377
Epoch : 340 	 Error : 0.144068 	 Accuracy : 0.811377
Epoch : 341 	 Error : 0.14406 	 Accuracy : 0.811377
Epoch : 342 	 Error : 0.144053 	 Accuracy : 0.811377
Epoch : 343 	 Error : 0.144046 	 Accuracy : 0.811377
Epoch : 344 	 Error : 0.144038 	 Accuracy : 0.811377
Epoch : 345 	 Error : 0.144031 	 Accuracy : 0.811377
Epoch : 346 	 Error : 0.144024 	 Accuracy : 0.811377
Epoch : 347 	 Error : 0.144017 	 Accuracy : 0.811377
Epoch : 348 	 Error : 0.14401 	 Accuracy : 0.811377
Epoch : 349 	 Error : 0.144003 	 Accuracy : 0.811377
Epoch : 350 	 Error : 0.143996 	 Accuracy : 0.811377
Epoch : 351 	 Error : 0.143989 	 Accuracy : 0.811377
Epoch : 352 	 Error : 0.143982 	 Accuracy : 0.811377
Epoch : 353 	 Error : 0.143976 	 Accuracy : 0.811377
Epoch : 354 	 Error : 0.143969 	 Accuracy : 0.811377
Epoch : 355 	 Error : 0.143962 	 Accuracy : 0.811377
Epoch : 356 	 Error : 0.143956 	 Accuracy : 0.811377
Epoch : 357 	 Error : 0.143949 	 Accuracy : 0.811377
Epoch : 358 	 Error : 0.143942 	 Accuracy : 0.811377
Epoch : 359 	 Error : 0.143936 	 Accuracy : 0.811377
Epoch : 360 	 Error : 0.143929 	 Accuracy : 0.811377
Epoch : 361 	 Error : 0.143923 	 Accuracy : 0.811377
Epoch : 362 	 Error : 0.143916 	 Accuracy : 0.811377
Epoch : 363 	 Error : 0.14391 	 Accuracy : 0.811377
Epoch : 364 	 Error : 0.143904 	 Accuracy : 0.811377
Epoch : 365 	 Error : 0.143897 	 Accuracy : 0.811377
Epoch : 366 	 Error : 0.143891 	 Accuracy : 0.811377
Epoch : 367 	 Error : 0.143885 	 Accuracy : 0.811377
Epoch : 368 	 Error : 0.143879 	 Accuracy : 0.811377
Epoch : 369 	 Error : 0.143873 	 Accuracy : 0.811377
Epoch : 370 	 Error : 0.143867 	 Accuracy : 0.811377
Epoch : 371 	 Error : 0.14386 	 Accuracy : 0.811377
Epoch : 372 	 Error : 0.143854 	 Accuracy : 0.811377
Epoch : 373 	 Error : 0.143848 	 Accuracy : 0.811377
Epoch : 374 	 Error : 0.143842 	 Accuracy : 0.811377
Epoch : 375 	 Error : 0.143837 	 Accuracy : 0.811377
Epoch : 376 	 Error : 0.143831 	 Accuracy : 0.811377
Epoch : 377 	 Error : 0.143825 	 Accuracy : 0.811377
Epoch : 378 	 Error : 0.143819 	 Accuracy : 0.811377
Epoch : 379 	 Error : 0.143813 	 Accuracy : 0.811377
Epoch : 380 	 Error : 0.143807 	 Accuracy : 0.811377
Epoch : 381 	 Error : 0.143802 	 Accuracy : 0.811377
Epoch : 382 	 Error : 0.143796 	 Accuracy : 0.811377
Epoch : 383 	 Error : 0.14379 	 Accuracy : 0.811377
Epoch : 384 	 Error : 0.143785 	 Accuracy : 0.811377
Epoch : 385 	 Error : 0.143779 	 Accuracy : 0.811377
Epoch : 386 	 Error : 0.143773 	 Accuracy : 0.811377
Epoch : 387 	 Error : 0.143768 	 Accuracy : 0.811377
Epoch : 388 	 Error : 0.143762 	 Accuracy : 0.811377
Epoch : 389 	 Error : 0.143757 	 Accuracy : 0.811377
Epoch : 390 	 Error : 0.143751 	 Accuracy : 0.811377
Epoch : 391 	 Error : 0.143746 	 Accuracy : 0.811377
Epoch : 392 	 Error : 0.143741 	 Accuracy : 0.811377
Epoch : 393 	 Error : 0.143735 	 Accuracy : 0.811377
Epoch : 394 	 Error : 0.14373 	 Accuracy : 0.811377
Epoch : 395 	 Error : 0.143725 	 Accuracy : 0.811377
Epoch : 396 	 Error : 0.143719 	 Accuracy : 0.811377
Epoch : 397 	 Error : 0.143714 	 Accuracy : 0.811377
Epoch : 398 	 Error : 0.143709 	 Accuracy : 0.811377
Epoch : 399 	 Error : 0.143704 	 Accuracy : 0.811377
Epoch : 400 	 Error : 0.143698 	 Accuracy : 0.811377
Epoch : 401 	 Error : 0.143693 	 Accuracy : 0.811377
Epoch : 402 	 Error : 0.143688 	 Accuracy : 0.811377
Epoch : 403 	 Error : 0.143683 	 Accuracy : 0.811377
Epoch : 404 	 Error : 0.143678 	 Accuracy : 0.811377
Epoch : 405 	 Error : 0.143673 	 Accuracy : 0.811377
Epoch : 406 	 Error : 0.143668 	 Accuracy : 0.811377
Epoch : 407 	 Error : 0.143663 	 Accuracy : 0.811377
Epoch : 408 	 Error : 0.143658 	 Accuracy : 0.811377
Epoch : 409 	 Error : 0.143653 	 Accuracy : 0.811377
