2024-03-19 20:50:40 : scalar : MinMaxScalar
2024-03-19 20:50:40 : train test split : 0.25
2024-03-19 20:50:40 : random state : 15
2024-03-19 20:50:40 : epochs : 1000
2024-03-19 20:50:40 : learning rate : 0.0001
2024-03-19 20:50:40 : activation function : sigmoid
2024-03-19 20:50:40 : loss function : mean_squared_error
2024-03-19 20:50:40 : Optimizer : SGDMomentum

2024-03-19 20:50:40 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 0.346978 	 Accuracy : 0.631737
Epoch : 183 	 Error : 0.147897 	 Accuracy : 0.791916
Epoch : 184 	 Error : 0.14787 	 Accuracy : 0.791916
Epoch : 185 	 Error : 0.147843 	 Accuracy : 0.791916
Epoch : 186 	 Error : 0.147817 	 Accuracy : 0.791916
Epoch : 187 	 Error : 0.14779 	 Accuracy : 0.791916
Epoch : 188 	 Error : 0.147763 	 Accuracy : 0.791916
Epoch : 189 	 Error : 0.147737 	 Accuracy : 0.791916
Epoch : 190 	 Error : 0.147711 	 Accuracy : 0.791916
Epoch : 191 	 Error : 0.147684 	 Accuracy : 0.791916
Epoch : 192 	 Error : 0.147658 	 Accuracy : 0.791916
Epoch : 193 	 Error : 0.147631 	 Accuracy : 0.791916
Epoch : 194 	 Error : 0.147605 	 Accuracy : 0.791916
Epoch : 195 	 Error : 0.147579 	 Accuracy : 0.791916
Epoch : 196 	 Error : 0.147553 	 Accuracy : 0.793413
Epoch : 197 	 Error : 0.147527 	 Accuracy : 0.793413
Epoch : 198 	 Error : 0.147501 	 Accuracy : 0.793413
Epoch : 199 	 Error : 0.147475 	 Accuracy : 0.793413
Epoch : 200 	 Error : 0.147449 	 Accuracy : 0.793413
Epoch : 201 	 Error : 0.147423 	 Accuracy : 0.793413
Epoch : 202 	 Error : 0.147397 	 Accuracy : 0.793413
Epoch : 203 	 Error : 0.147371 	 Accuracy : 0.793413
Epoch : 204 	 Error : 0.147345 	 Accuracy : 0.793413
Epoch : 205 	 Error : 0.147319 	 Accuracy : 0.793413
Epoch : 206 	 Error : 0.147293 	 Accuracy : 0.793413
Epoch : 207 	 Error : 0.147267 	 Accuracy : 0.791916
Epoch : 208 	 Error : 0.147242 	 Accuracy : 0.791916
Epoch : 209 	 Error : 0.147216 	 Accuracy : 0.791916
Epoch : 210 	 Error : 0.14719 	 Accuracy : 0.791916
Epoch : 211 	 Error : 0.147164 	 Accuracy : 0.791916
Epoch : 212 	 Error : 0.147139 	 Accuracy : 0.791916
Epoch : 213 	 Error : 0.147113 	 Accuracy : 0.791916
Epoch : 214 	 Error : 0.147088 	 Accuracy : 0.791916
Epoch : 215 	 Error : 0.147062 	 Accuracy : 0.791916
Epoch : 216 	 Error : 0.147037 	 Accuracy : 0.791916
Epoch : 217 	 Error : 0.147011 	 Accuracy : 0.791916
Epoch : 218 	 Error : 0.146986 	 Accuracy : 0.791916
Epoch : 219 	 Error : 0.14696 	 Accuracy : 0.791916
Epoch : 220 	 Error : 0.146935 	 Accuracy : 0.791916
Epoch : 221 	 Error : 0.14691 	 Accuracy : 0.791916
Epoch : 222 	 Error : 0.146884 	 Accuracy : 0.791916
Epoch : 223 	 Error : 0.146859 	 Accuracy : 0.791916
Epoch : 224 	 Error : 0.146834 	 Accuracy : 0.791916
Epoch : 225 	 Error : 0.146808 	 Accuracy : 0.791916
Epoch : 226 	 Error : 0.146783 	 Accuracy : 0.791916
Epoch : 227 	 Error : 0.146758 	 Accuracy : 0.791916
Epoch : 228 	 Error : 0.146733 	 Accuracy : 0.791916
Epoch : 229 	 Error : 0.146708 	 Accuracy : 0.791916
Epoch : 230 	 Error : 0.146682 	 Accuracy : 0.791916
Epoch : 231 	 Error : 0.146657 	 Accuracy : 0.791916
Epoch : 232 	 Error : 0.146632 	 Accuracy : 0.791916
Epoch : 233 	 Error : 0.146607 	 Accuracy : 0.793413
Epoch : 234 	 Error : 0.146582 	 Accuracy : 0.793413
Epoch : 235 	 Error : 0.146557 	 Accuracy : 0.793413
Epoch : 236 	 Error : 0.146532 	 Accuracy : 0.793413
Epoch : 237 	 Error : 0.146507 	 Accuracy : 0.793413
Epoch : 238 	 Error : 0.146482 	 Accuracy : 0.793413
Epoch : 239 	 Error : 0.146457 	 Accuracy : 0.793413
Epoch : 240 	 Error : 0.146432 	 Accuracy : 0.791916
Epoch : 241 	 Error : 0.146407 	 Accuracy : 0.791916
Epoch : 242 	 Error : 0.146382 	 Accuracy : 0.791916
Epoch : 243 	 Error : 0.146357 	 Accuracy : 0.791916
Epoch : 244 	 Error : 0.146333 	 Accuracy : 0.791916
Epoch : 245 	 Error : 0.146308 	 Accuracy : 0.791916
Epoch : 246 	 Error : 0.146283 	 Accuracy : 0.793413
Epoch : 247 	 Error : 0.146258 	 Accuracy : 0.793413
Epoch : 248 	 Error : 0.146233 	 Accuracy : 0.793413
Epoch : 249 	 Error : 0.146208 	 Accuracy : 0.793413
Epoch : 250 	 Error : 0.146183 	 Accuracy : 0.793413
Epoch : 251 	 Error : 0.146158 	 Accuracy : 0.793413
Epoch : 252 	 Error : 0.146133 	 Accuracy : 0.793413
Epoch : 253 	 Error : 0.146108 	 Accuracy : 0.793413
Epoch : 254 	 Error : 0.146083 	 Accuracy : 0.79491
Epoch : 255 	 Error : 0.146058 	 Accuracy : 0.796407
Epoch : 256 	 Error : 0.146033 	 Accuracy : 0.797904
Epoch : 257 	 Error : 0.146008 	 Accuracy : 0.797904
Epoch : 258 	 Error : 0.145983 	 Accuracy : 0.797904
Epoch : 259 	 Error : 0.145958 	 Accuracy : 0.796407
Epoch : 260 	 Error : 0.145933 	 Accuracy : 0.796407
Epoch : 261 	 Error : 0.145908 	 Accuracy : 0.797904
Epoch : 262 	 Error : 0.145882 	 Accuracy : 0.797904
Epoch : 263 	 Error : 0.145857 	 Accuracy : 0.797904
Epoch : 264 	 Error : 0.145832 	 Accuracy : 0.797904
Epoch : 265 	 Error : 0.145807 	 Accuracy : 0.797904
Epoch : 266 	 Error : 0.145781 	 Accuracy : 0.797904
Epoch : 267 	 Error : 0.145756 	 Accuracy : 0.797904
Epoch : 268 	 Error : 0.14573 	 Accuracy : 0.797904
Epoch : 269 	 Error : 0.145705 	 Accuracy : 0.797904
Epoch : 270 	 Error : 0.145679 	 Accuracy : 0.797904
Epoch : 271 	 Error : 0.145653 	 Accuracy : 0.797904
Epoch : 272 	 Error : 0.145628 	 Accuracy : 0.797904
Epoch : 273 	 Error : 0.145602 	 Accuracy : 0.797904
Epoch : 274 	 Error : 0.145576 	 Accuracy : 0.797904
Epoch : 275 	 Error : 0.14555 	 Accuracy : 0.796407
Epoch : 276 	 Error : 0.145524 	 Accuracy : 0.796407
Epoch : 277 	 Error : 0.145498 	 Accuracy : 0.796407
Epoch : 278 	 Error : 0.145471 	 Accuracy : 0.797904
Epoch : 279 	 Error : 0.145445 	 Accuracy : 0.797904
Epoch : 280 	 Error : 0.145419 	 Accuracy : 0.797904
Epoch : 281 	 Error : 0.145392 	 Accuracy : 0.799401
Epoch : 282 	 Error : 0.145365 	 Accuracy : 0.799401
Epoch : 283 	 Error : 0.145339 	 Accuracy : 0.799401
Epoch : 284 	 Error : 0.145312 	 Accuracy : 0.799401
Epoch : 285 	 Error : 0.145285 	 Accuracy : 0.799401
Epoch : 286 	 Error : 0.145258 	 Accuracy : 0.799401
Epoch : 287 	 Error : 0.145231 	 Accuracy : 0.799401
Epoch : 288 	 Error : 0.145204 	 Accuracy : 0.799401
Epoch : 289 	 Error : 0.145176 	 Accuracy : 0.799401
Epoch : 290 	 Error : 0.145149 	 Accuracy : 0.799401
Epoch : 291 	 Error : 0.145121 	 Accuracy : 0.799401
Epoch : 292 	 Error : 0.145094 	 Accuracy : 0.800898
Epoch : 293 	 Error : 0.145066 	 Accuracy : 0.799401
Epoch : 294 	 Error : 0.145038 	 Accuracy : 0.799401
Epoch : 295 	 Error : 0.14501 	 Accuracy : 0.799401
Epoch : 296 	 Error : 0.144982 	 Accuracy : 0.799401
Epoch : 297 	 Error : 0.144954 	 Accuracy : 0.799401
Epoch : 298 	 Error : 0.144925 	 Accuracy : 0.799401
Epoch : 299 	 Error : 0.144897 	 Accuracy : 0.799401
Epoch : 300 	 Error : 0.144868 	 Accuracy : 0.799401
Epoch : 301 	 Error : 0.14484 	 Accuracy : 0.799401
Epoch : 302 	 Error : 0.144811 	 Accuracy : 0.796407
Epoch : 303 	 Error : 0.144782 	 Accuracy : 0.796407
Epoch : 304 	 Error : 0.144753 	 Accuracy : 0.796407
Epoch : 305 	 Error : 0.144724 	 Accuracy : 0.796407
Epoch : 306 	 Error : 0.144695 	 Accuracy : 0.796407
Epoch : 307 	 Error : 0.144666 	 Accuracy : 0.796407
Epoch : 308 	 Error : 0.144637 	 Accuracy : 0.79491
Epoch : 309 	 Error : 0.144607 	 Accuracy : 0.79491
Epoch : 310 	 Error : 0.144578 	 Accuracy : 0.79491
Epoch : 311 	 Error : 0.144548 	 Accuracy : 0.79491
Epoch : 312 	 Error : 0.144519 	 Accuracy : 0.79491
Epoch : 313 	 Error : 0.144489 	 Accuracy : 0.79491
Epoch : 314 	 Error : 0.144459 	 Accuracy : 0.796407
Epoch : 315 	 Error : 0.14443 	 Accuracy : 0.796407
Epoch : 316 	 Error : 0.1444 	 Accuracy : 0.796407
Epoch : 317 	 Error : 0.14437 	 Accuracy : 0.79491
Epoch : 318 	 Error : 0.14434 	 Accuracy : 0.79491
Epoch : 319 	 Error : 0.14431 	 Accuracy : 0.79491
Epoch : 320 	 Error : 0.14428 	 Accuracy : 0.79491
Epoch : 321 	 Error : 0.14425 	 Accuracy : 0.79491
Epoch : 322 	 Error : 0.14422 	 Accuracy : 0.79491
Epoch : 323 	 Error : 0.14419 	 Accuracy : 0.79491
Epoch : 324 	 Error : 0.14416 	 Accuracy : 0.79491
Epoch : 325 	 Error : 0.144129 	 Accuracy : 0.79491
Epoch : 326 	 Error : 0.144099 	 Accuracy : 0.79491
Epoch : 327 	 Error : 0.144069 	 Accuracy : 0.79491
Epoch : 328 	 Error : 0.144039 	 Accuracy : 0.79491
Epoch : 329 	 Error : 0.144009 	 Accuracy : 0.79491
Epoch : 330 	 Error : 0.143978 	 Accuracy : 0.79491
Epoch : 331 	 Error : 0.143948 	 Accuracy : 0.79491
Epoch : 332 	 Error : 0.143918 	 Accuracy : 0.79491
Epoch : 333 	 Error : 0.143888 	 Accuracy : 0.796407
Epoch : 334 	 Error : 0.143857 	 Accuracy : 0.796407
Epoch : 335 	 Error : 0.143827 	 Accuracy : 0.797904
Epoch : 336 	 Error : 0.143797 	 Accuracy : 0.797904
Epoch : 337 	 Error : 0.143767 	 Accuracy : 0.797904
Epoch : 338 	 Error : 0.143737 	 Accuracy : 0.797904
Epoch : 339 	 Error : 0.143707 	 Accuracy : 0.797904
Epoch : 340 	 Error : 0.143677 	 Accuracy : 0.797904
Epoch : 341 	 Error : 0.143647 	 Accuracy : 0.797904
Epoch : 342 	 Error : 0.143617 	 Accuracy : 0.797904
Epoch : 343 	 Error : 0.143587 	 Accuracy : 0.797904
Epoch : 344 	 Error : 0.143557 	 Accuracy : 0.797904
Epoch : 345 	 Error : 0.143527 	 Accuracy : 0.797904
Epoch : 346 	 Error : 0.143497 	 Accuracy : 0.799401
Epoch : 347 	 Error : 0.143467 	 Accuracy : 0.799401
Epoch : 348 	 Error : 0.143437 	 Accuracy : 0.799401
Epoch : 349 	 Error : 0.143407 	 Accuracy : 0.799401
Epoch : 350 	 Error : 0.143378 	 Accuracy : 0.799401
Epoch : 351 	 Error : 0.143348 	 Accuracy : 0.799401
Epoch : 352 	 Error : 0.143319 	 Accuracy : 0.799401
Epoch : 353 	 Error : 0.143289 	 Accuracy : 0.799401
Epoch : 354 	 Error : 0.14326 	 Accuracy : 0.799401
Epoch : 355 	 Error : 0.14323 	 Accuracy : 0.799401
Epoch : 356 	 Error : 0.143201 	 Accuracy : 0.800898
Epoch : 357 	 Error : 0.143172 	 Accuracy : 0.800898
Epoch : 358 	 Error : 0.143142 	 Accuracy : 0.800898
Epoch : 359 	 Error : 0.143113 	 Accuracy : 0.800898
Epoch : 360 	 Error : 0.143084 	 Accuracy : 0.800898
Epoch : 361 	 Error : 0.143055 	 Accuracy : 0.800898
Epoch : 362 	 Error : 0.143026 	 Accuracy : 0.800898
Epoch : 363 	 Error : 0.142997 	 Accuracy : 0.800898
Epoch : 364 	 Error : 0.142969 	 Accuracy : 0.800898
Epoch : 365 	 Error : 0.14294 	 Accuracy : 0.799401
Epoch : 366 	 Error : 0.142911 	 Accuracy : 0.799401
Epoch : 367 	 Error : 0.142883 	 Accuracy : 0.799401
Epoch : 368 	 Error : 0.142854 	 Accuracy : 0.799401
Epoch : 369 	 Error : 0.142826 	 Accuracy : 0.799401
Epoch : 370 	 Error : 0.142798 	 Accuracy : 0.799401
Epoch : 371 	 Error : 0.14277 	 Accuracy : 0.799401
Epoch : 372 	 Error : 0.142742 	 Accuracy : 0.800898
Epoch : 373 	 Error : 0.142714 	 Accuracy : 0.800898
Epoch : 374 	 Error : 0.142686 	 Accuracy : 0.800898
Epoch : 375 	 Error : 0.142658 	 Accuracy : 0.800898
Epoch : 376 	 Error : 0.14263 	 Accuracy : 0.800898
Epoch : 377 	 Error : 0.142603 	 Accuracy : 0.800898
Epoch : 378 	 Error : 0.142575 	 Accuracy : 0.800898
Epoch : 379 	 Error : 0.142548 	 Accuracy : 0.800898
Epoch : 380 	 Error : 0.14252 	 Accuracy : 0.800898
Epoch : 381 	 Error : 0.142493 	 Accuracy : 0.802395
Epoch : 382 	 Error : 0.142466 	 Accuracy : 0.802395
Epoch : 383 	 Error : 0.142439 	 Accuracy : 0.802395
Epoch : 384 	 Error : 0.142412 	 Accuracy : 0.802395
Epoch : 385 	 Error : 0.142385 	 Accuracy : 0.802395
Epoch : 386 	 Error : 0.142359 	 Accuracy : 0.802395
Epoch : 387 	 Error : 0.142332 	 Accuracy : 0.802395
Epoch : 388 	 Error : 0.142306 	 Accuracy : 0.800898
Epoch : 389 	 Error : 0.142279 	 Accuracy : 0.802395
Epoch : 390 	 Error : 0.142253 	 Accuracy : 0.802395
Epoch : 391 	 Error : 0.142227 	 Accuracy : 0.805389
Epoch : 392 	 Error : 0.142201 	 Accuracy : 0.803892
Epoch : 393 	 Error : 0.142175 	 Accuracy : 0.803892
Epoch : 394 	 Error : 0.142149 	 Accuracy : 0.803892
Epoch : 395 	 Error : 0.142123 	 Accuracy : 0.803892
Epoch : 396 	 Error : 0.142098 	 Accuracy : 0.803892
Epoch : 397 	 Error : 0.142072 	 Accuracy : 0.803892
Epoch : 398 	 Error : 0.142047 	 Accuracy : 0.803892
Epoch : 399 	 Error : 0.142022 	 Accuracy : 0.803892
Epoch : 400 	 Error : 0.141997 	 Accuracy : 0.803892
Epoch : 401 	 Error : 0.141972 	 Accuracy : 0.803892
Epoch : 402 	 Error : 0.141947 	 Accuracy : 0.803892
Epoch : 403 	 Error : 0.141922 	 Accuracy : 0.802395
Epoch : 404 	 Error : 0.141898 	 Accuracy : 0.802395
Epoch : 405 	 Error : 0.141873 	 Accuracy : 0.802395
Epoch : 406 	 Error : 0.141849 	 Accuracy : 0.800898
Epoch : 407 	 Error : 0.141825 	 Accuracy : 0.800898
Epoch : 408 	 Error : 0.1418 	 Accuracy : 0.800898
Epoch : 409 	 Error : 0.141776 	 Accuracy : 0.800898
