2024-03-19 20:57:14 : scalar : MinMaxScalar
2024-03-19 20:57:14 : train test split : 0.25
2024-03-19 20:57:14 : random state : 15
2024-03-19 20:57:14 : epochs : 1000
2024-03-19 20:57:14 : learning rate : 0.0001
2024-03-19 20:57:14 : activation function : relu
2024-03-19 20:57:14 : loss function : mean_squared_error
2024-03-19 20:57:14 : Optimizer : AdaGrad

2024-03-19 20:57:14 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 59.915579 	 Accuracy : 0.368263
Epoch : 77 	 Error : 0.192867 	 Accuracy : 0.709581
Epoch : 78 	 Error : 0.192302 	 Accuracy : 0.712575
Epoch : 79 	 Error : 0.191747 	 Accuracy : 0.712575
Epoch : 80 	 Error : 0.191201 	 Accuracy : 0.714072
Epoch : 81 	 Error : 0.190665 	 Accuracy : 0.717066
Epoch : 82 	 Error : 0.190138 	 Accuracy : 0.718563
Epoch : 83 	 Error : 0.18962 	 Accuracy : 0.723054
Epoch : 84 	 Error : 0.189111 	 Accuracy : 0.721557
Epoch : 85 	 Error : 0.18861 	 Accuracy : 0.727545
Epoch : 86 	 Error : 0.188118 	 Accuracy : 0.729042
Epoch : 87 	 Error : 0.187635 	 Accuracy : 0.729042
Epoch : 88 	 Error : 0.18716 	 Accuracy : 0.733533
Epoch : 89 	 Error : 0.186692 	 Accuracy : 0.73503
Epoch : 90 	 Error : 0.186233 	 Accuracy : 0.736527
Epoch : 91 	 Error : 0.185781 	 Accuracy : 0.736527
Epoch : 92 	 Error : 0.185337 	 Accuracy : 0.736527
Epoch : 93 	 Error : 0.184901 	 Accuracy : 0.739521
Epoch : 94 	 Error : 0.184472 	 Accuracy : 0.741018
Epoch : 95 	 Error : 0.184049 	 Accuracy : 0.741018
Epoch : 96 	 Error : 0.183634 	 Accuracy : 0.741018
Epoch : 97 	 Error : 0.183226 	 Accuracy : 0.745509
Epoch : 98 	 Error : 0.182825 	 Accuracy : 0.744012
Epoch : 99 	 Error : 0.182431 	 Accuracy : 0.745509
Epoch : 100 	 Error : 0.182043 	 Accuracy : 0.745509
Epoch : 101 	 Error : 0.181661 	 Accuracy : 0.748503
Epoch : 102 	 Error : 0.181286 	 Accuracy : 0.751497
Epoch : 103 	 Error : 0.180917 	 Accuracy : 0.751497
Epoch : 104 	 Error : 0.180554 	 Accuracy : 0.752994
Epoch : 105 	 Error : 0.180197 	 Accuracy : 0.754491
Epoch : 106 	 Error : 0.179845 	 Accuracy : 0.754491
Epoch : 107 	 Error : 0.1795 	 Accuracy : 0.752994
Epoch : 108 	 Error : 0.17916 	 Accuracy : 0.755988
Epoch : 109 	 Error : 0.178825 	 Accuracy : 0.758982
Epoch : 110 	 Error : 0.178496 	 Accuracy : 0.758982
Epoch : 111 	 Error : 0.178172 	 Accuracy : 0.758982
Epoch : 112 	 Error : 0.177853 	 Accuracy : 0.758982
Epoch : 113 	 Error : 0.17754 	 Accuracy : 0.760479
Epoch : 114 	 Error : 0.177231 	 Accuracy : 0.766467
Epoch : 115 	 Error : 0.176927 	 Accuracy : 0.769461
Epoch : 116 	 Error : 0.176628 	 Accuracy : 0.769461
Epoch : 117 	 Error : 0.176333 	 Accuracy : 0.769461
Epoch : 118 	 Error : 0.176044 	 Accuracy : 0.773952
Epoch : 119 	 Error : 0.175758 	 Accuracy : 0.776946
Epoch : 120 	 Error : 0.175477 	 Accuracy : 0.778443
Epoch : 121 	 Error : 0.175201 	 Accuracy : 0.778443
Epoch : 122 	 Error : 0.174929 	 Accuracy : 0.781437
Epoch : 123 	 Error : 0.174661 	 Accuracy : 0.784431
Epoch : 124 	 Error : 0.174397 	 Accuracy : 0.784431
Epoch : 125 	 Error : 0.174137 	 Accuracy : 0.782934
Epoch : 126 	 Error : 0.173881 	 Accuracy : 0.781437
Epoch : 127 	 Error : 0.173629 	 Accuracy : 0.77994
Epoch : 128 	 Error : 0.173381 	 Accuracy : 0.77994
Epoch : 129 	 Error : 0.173137 	 Accuracy : 0.781437
Epoch : 130 	 Error : 0.172896 	 Accuracy : 0.77994
Epoch : 131 	 Error : 0.172659 	 Accuracy : 0.781437
Epoch : 132 	 Error : 0.172426 	 Accuracy : 0.781437
Epoch : 133 	 Error : 0.172196 	 Accuracy : 0.781437
Epoch : 134 	 Error : 0.171969 	 Accuracy : 0.781437
Epoch : 135 	 Error : 0.171745 	 Accuracy : 0.782934
Epoch : 136 	 Error : 0.171524 	 Accuracy : 0.782934
Epoch : 137 	 Error : 0.171307 	 Accuracy : 0.782934
Epoch : 138 	 Error : 0.171093 	 Accuracy : 0.782934
Epoch : 139 	 Error : 0.170882 	 Accuracy : 0.784431
Epoch : 140 	 Error : 0.170675 	 Accuracy : 0.785928
Epoch : 141 	 Error : 0.17047 	 Accuracy : 0.785928
Epoch : 142 	 Error : 0.170268 	 Accuracy : 0.785928
Epoch : 143 	 Error : 0.170069 	 Accuracy : 0.787425
Epoch : 144 	 Error : 0.169873 	 Accuracy : 0.788922
Epoch : 145 	 Error : 0.169679 	 Accuracy : 0.790419
Epoch : 146 	 Error : 0.169489 	 Accuracy : 0.790419
Epoch : 147 	 Error : 0.169301 	 Accuracy : 0.788922
Epoch : 148 	 Error : 0.169115 	 Accuracy : 0.787425
Epoch : 149 	 Error : 0.168933 	 Accuracy : 0.787425
Epoch : 150 	 Error : 0.168752 	 Accuracy : 0.787425
Epoch : 151 	 Error : 0.168575 	 Accuracy : 0.787425
Epoch : 152 	 Error : 0.168399 	 Accuracy : 0.787425
Epoch : 153 	 Error : 0.168226 	 Accuracy : 0.785928
Epoch : 154 	 Error : 0.168056 	 Accuracy : 0.782934
Epoch : 155 	 Error : 0.167887 	 Accuracy : 0.784431
Epoch : 156 	 Error : 0.167721 	 Accuracy : 0.784431
Epoch : 157 	 Error : 0.167557 	 Accuracy : 0.784431
Epoch : 158 	 Error : 0.167396 	 Accuracy : 0.784431
Epoch : 159 	 Error : 0.167236 	 Accuracy : 0.785928
Epoch : 160 	 Error : 0.167079 	 Accuracy : 0.785928
Epoch : 161 	 Error : 0.166924 	 Accuracy : 0.785928
Epoch : 162 	 Error : 0.16677 	 Accuracy : 0.785928
Epoch : 163 	 Error : 0.166619 	 Accuracy : 0.787425
Epoch : 164 	 Error : 0.16647 	 Accuracy : 0.787425
Epoch : 165 	 Error : 0.166322 	 Accuracy : 0.785928
Epoch : 166 	 Error : 0.166176 	 Accuracy : 0.785928
Epoch : 167 	 Error : 0.166032 	 Accuracy : 0.785928
Epoch : 168 	 Error : 0.165889 	 Accuracy : 0.784431
Epoch : 169 	 Error : 0.16575 	 Accuracy : 0.782934
Epoch : 170 	 Error : 0.165611 	 Accuracy : 0.782934
Epoch : 171 	 Error : 0.165475 	 Accuracy : 0.782934
Epoch : 172 	 Error : 0.16534 	 Accuracy : 0.782934
Epoch : 173 	 Error : 0.165207 	 Accuracy : 0.782934
Epoch : 174 	 Error : 0.165076 	 Accuracy : 0.782934
Epoch : 175 	 Error : 0.164946 	 Accuracy : 0.782934
Epoch : 176 	 Error : 0.164817 	 Accuracy : 0.782934
Epoch : 177 	 Error : 0.164689 	 Accuracy : 0.782934
Epoch : 178 	 Error : 0.164563 	 Accuracy : 0.782934
Epoch : 179 	 Error : 0.164438 	 Accuracy : 0.782934
Epoch : 180 	 Error : 0.164315 	 Accuracy : 0.784431
Epoch : 181 	 Error : 0.164194 	 Accuracy : 0.784431
Epoch : 182 	 Error : 0.164073 	 Accuracy : 0.784431
Epoch : 183 	 Error : 0.163954 	 Accuracy : 0.782934
Epoch : 184 	 Error : 0.163837 	 Accuracy : 0.784431
Epoch : 185 	 Error : 0.163721 	 Accuracy : 0.784431
Epoch : 186 	 Error : 0.163607 	 Accuracy : 0.784431
Epoch : 187 	 Error : 0.163494 	 Accuracy : 0.784431
Epoch : 188 	 Error : 0.163382 	 Accuracy : 0.784431
Epoch : 189 	 Error : 0.163272 	 Accuracy : 0.784431
Epoch : 190 	 Error : 0.163163 	 Accuracy : 0.784431
Epoch : 191 	 Error : 0.163055 	 Accuracy : 0.784431
Epoch : 192 	 Error : 0.162949 	 Accuracy : 0.784431
Epoch : 193 	 Error : 0.162843 	 Accuracy : 0.787425
Epoch : 194 	 Error : 0.162739 	 Accuracy : 0.787425
Epoch : 195 	 Error : 0.162636 	 Accuracy : 0.787425
Epoch : 196 	 Error : 0.162534 	 Accuracy : 0.782934
Epoch : 197 	 Error : 0.162433 	 Accuracy : 0.782934
Epoch : 198 	 Error : 0.162333 	 Accuracy : 0.782934
Epoch : 199 	 Error : 0.162234 	 Accuracy : 0.782934
Epoch : 200 	 Error : 0.162136 	 Accuracy : 0.782934
Epoch : 201 	 Error : 0.16204 	 Accuracy : 0.781437
Epoch : 202 	 Error : 0.161944 	 Accuracy : 0.782934
Epoch : 203 	 Error : 0.161849 	 Accuracy : 0.782934
Epoch : 204 	 Error : 0.161756 	 Accuracy : 0.782934
Epoch : 205 	 Error : 0.161663 	 Accuracy : 0.782934
Epoch : 206 	 Error : 0.161571 	 Accuracy : 0.782934
Epoch : 207 	 Error : 0.16148 	 Accuracy : 0.782934
Epoch : 208 	 Error : 0.16139 	 Accuracy : 0.782934
Epoch : 209 	 Error : 0.161301 	 Accuracy : 0.781437
Epoch : 210 	 Error : 0.161212 	 Accuracy : 0.781437
Epoch : 211 	 Error : 0.161125 	 Accuracy : 0.781437
Epoch : 212 	 Error : 0.161038 	 Accuracy : 0.781437
Epoch : 213 	 Error : 0.160953 	 Accuracy : 0.781437
Epoch : 214 	 Error : 0.160868 	 Accuracy : 0.781437
Epoch : 215 	 Error : 0.160784 	 Accuracy : 0.781437
Epoch : 216 	 Error : 0.160701 	 Accuracy : 0.782934
Epoch : 217 	 Error : 0.160619 	 Accuracy : 0.782934
Epoch : 218 	 Error : 0.160538 	 Accuracy : 0.782934
Epoch : 219 	 Error : 0.160457 	 Accuracy : 0.782934
Epoch : 220 	 Error : 0.160377 	 Accuracy : 0.781437
Epoch : 221 	 Error : 0.160298 	 Accuracy : 0.781437
Epoch : 222 	 Error : 0.16022 	 Accuracy : 0.781437
Epoch : 223 	 Error : 0.160142 	 Accuracy : 0.782934
Epoch : 224 	 Error : 0.160065 	 Accuracy : 0.782934
Epoch : 225 	 Error : 0.159989 	 Accuracy : 0.782934
Epoch : 226 	 Error : 0.159913 	 Accuracy : 0.782934
Epoch : 227 	 Error : 0.159838 	 Accuracy : 0.782934
Epoch : 228 	 Error : 0.159764 	 Accuracy : 0.782934
Epoch : 229 	 Error : 0.15969 	 Accuracy : 0.782934
Epoch : 230 	 Error : 0.159617 	 Accuracy : 0.782934
Epoch : 231 	 Error : 0.159545 	 Accuracy : 0.782934
Epoch : 232 	 Error : 0.159473 	 Accuracy : 0.782934
Epoch : 233 	 Error : 0.159402 	 Accuracy : 0.782934
Epoch : 234 	 Error : 0.159332 	 Accuracy : 0.782934
Epoch : 235 	 Error : 0.159262 	 Accuracy : 0.782934
Epoch : 236 	 Error : 0.159193 	 Accuracy : 0.782934
Epoch : 237 	 Error : 0.159124 	 Accuracy : 0.782934
Epoch : 238 	 Error : 0.159056 	 Accuracy : 0.782934
Epoch : 239 	 Error : 0.158989 	 Accuracy : 0.782934
Epoch : 240 	 Error : 0.158922 	 Accuracy : 0.782934
Epoch : 241 	 Error : 0.158855 	 Accuracy : 0.782934
Epoch : 242 	 Error : 0.15879 	 Accuracy : 0.782934
Epoch : 243 	 Error : 0.158724 	 Accuracy : 0.784431
Epoch : 244 	 Error : 0.15866 	 Accuracy : 0.785928
Epoch : 245 	 Error : 0.158595 	 Accuracy : 0.785928
Epoch : 246 	 Error : 0.158532 	 Accuracy : 0.785928
Epoch : 247 	 Error : 0.158468 	 Accuracy : 0.785928
Epoch : 248 	 Error : 0.158406 	 Accuracy : 0.785928
Epoch : 249 	 Error : 0.158343 	 Accuracy : 0.785928
Epoch : 250 	 Error : 0.158282 	 Accuracy : 0.785928
Epoch : 251 	 Error : 0.15822 	 Accuracy : 0.785928
Epoch : 252 	 Error : 0.15816 	 Accuracy : 0.787425
Epoch : 253 	 Error : 0.158099 	 Accuracy : 0.787425
Epoch : 254 	 Error : 0.158039 	 Accuracy : 0.787425
Epoch : 255 	 Error : 0.15798 	 Accuracy : 0.787425
Epoch : 256 	 Error : 0.157921 	 Accuracy : 0.787425
Epoch : 257 	 Error : 0.157863 	 Accuracy : 0.787425
Epoch : 258 	 Error : 0.157804 	 Accuracy : 0.787425
Epoch : 259 	 Error : 0.157747 	 Accuracy : 0.787425
Epoch : 260 	 Error : 0.15769 	 Accuracy : 0.787425
Epoch : 261 	 Error : 0.157633 	 Accuracy : 0.787425
Epoch : 262 	 Error : 0.157576 	 Accuracy : 0.787425
Epoch : 263 	 Error : 0.15752 	 Accuracy : 0.787425
Epoch : 264 	 Error : 0.157465 	 Accuracy : 0.787425
Epoch : 265 	 Error : 0.15741 	 Accuracy : 0.787425
Epoch : 266 	 Error : 0.157355 	 Accuracy : 0.788922
Epoch : 267 	 Error : 0.1573 	 Accuracy : 0.788922
Epoch : 268 	 Error : 0.157246 	 Accuracy : 0.788922
Epoch : 269 	 Error : 0.157193 	 Accuracy : 0.788922
Epoch : 270 	 Error : 0.157139 	 Accuracy : 0.788922
Epoch : 271 	 Error : 0.157087 	 Accuracy : 0.788922
Epoch : 272 	 Error : 0.157034 	 Accuracy : 0.788922
Epoch : 273 	 Error : 0.156982 	 Accuracy : 0.788922
Epoch : 274 	 Error : 0.15693 	 Accuracy : 0.788922
Epoch : 275 	 Error : 0.156879 	 Accuracy : 0.788922
Epoch : 276 	 Error : 0.156827 	 Accuracy : 0.790419
Epoch : 277 	 Error : 0.156777 	 Accuracy : 0.790419
Epoch : 278 	 Error : 0.156726 	 Accuracy : 0.790419
Epoch : 279 	 Error : 0.156676 	 Accuracy : 0.790419
Epoch : 280 	 Error : 0.156626 	 Accuracy : 0.790419
Epoch : 281 	 Error : 0.156577 	 Accuracy : 0.790419
Epoch : 282 	 Error : 0.156528 	 Accuracy : 0.790419
Epoch : 283 	 Error : 0.156479 	 Accuracy : 0.790419
Epoch : 284 	 Error : 0.15643 	 Accuracy : 0.790419
Epoch : 285 	 Error : 0.156382 	 Accuracy : 0.790419
Epoch : 286 	 Error : 0.156335 	 Accuracy : 0.790419
Epoch : 287 	 Error : 0.156287 	 Accuracy : 0.790419
Epoch : 288 	 Error : 0.15624 	 Accuracy : 0.790419
Epoch : 289 	 Error : 0.156193 	 Accuracy : 0.790419
Epoch : 290 	 Error : 0.156146 	 Accuracy : 0.790419
Epoch : 291 	 Error : 0.1561 	 Accuracy : 0.790419
Epoch : 292 	 Error : 0.156054 	 Accuracy : 0.790419
Epoch : 293 	 Error : 0.156008 	 Accuracy : 0.790419
Epoch : 294 	 Error : 0.155962 	 Accuracy : 0.790419
Epoch : 295 	 Error : 0.155917 	 Accuracy : 0.790419
Epoch : 296 	 Error : 0.155872 	 Accuracy : 0.790419
Epoch : 297 	 Error : 0.155827 	 Accuracy : 0.790419
Epoch : 298 	 Error : 0.155783 	 Accuracy : 0.790419
Epoch : 299 	 Error : 0.155739 	 Accuracy : 0.790419
Epoch : 300 	 Error : 0.155695 	 Accuracy : 0.790419
Epoch : 301 	 Error : 0.155651 	 Accuracy : 0.790419
Epoch : 302 	 Error : 0.155608 	 Accuracy : 0.791916
Epoch : 303 	 Error : 0.155565 	 Accuracy : 0.791916
Epoch : 304 	 Error : 0.155522 	 Accuracy : 0.791916
Epoch : 305 	 Error : 0.155479 	 Accuracy : 0.791916
Epoch : 306 	 Error : 0.155437 	 Accuracy : 0.791916
Epoch : 307 	 Error : 0.155395 	 Accuracy : 0.791916
Epoch : 308 	 Error : 0.155353 	 Accuracy : 0.791916
Epoch : 309 	 Error : 0.155311 	 Accuracy : 0.791916
Epoch : 310 	 Error : 0.15527 	 Accuracy : 0.791916
Epoch : 311 	 Error : 0.155228 	 Accuracy : 0.791916
Epoch : 312 	 Error : 0.155187 	 Accuracy : 0.791916
Epoch : 313 	 Error : 0.155147 	 Accuracy : 0.791916
Epoch : 314 	 Error : 0.155107 	 Accuracy : 0.791916
Epoch : 315 	 Error : 0.155067 	 Accuracy : 0.791916
Epoch : 316 	 Error : 0.155026 	 Accuracy : 0.791916
Epoch : 317 	 Error : 0.154986 	 Accuracy : 0.791916
Epoch : 318 	 Error : 0.154947 	 Accuracy : 0.791916
Epoch : 319 	 Error : 0.154908 	 Accuracy : 0.791916
Epoch : 320 	 Error : 0.154868 	 Accuracy : 0.791916
Epoch : 321 	 Error : 0.154829 	 Accuracy : 0.791916
Epoch : 322 	 Error : 0.15479 	 Accuracy : 0.791916
Epoch : 323 	 Error : 0.154752 	 Accuracy : 0.791916
Epoch : 324 	 Error : 0.154714 	 Accuracy : 0.791916
Epoch : 325 	 Error : 0.154675 	 Accuracy : 0.791916
Epoch : 326 	 Error : 0.154637 	 Accuracy : 0.791916
Epoch : 327 	 Error : 0.1546 	 Accuracy : 0.791916
Epoch : 328 	 Error : 0.154563 	 Accuracy : 0.791916
Epoch : 329 	 Error : 0.154526 	 Accuracy : 0.791916
Epoch : 330 	 Error : 0.154488 	 Accuracy : 0.788922
Epoch : 331 	 Error : 0.154451 	 Accuracy : 0.788922
Epoch : 332 	 Error : 0.154415 	 Accuracy : 0.788922
Epoch : 333 	 Error : 0.154378 	 Accuracy : 0.788922
Epoch : 334 	 Error : 0.154341 	 Accuracy : 0.788922
Epoch : 335 	 Error : 0.154305 	 Accuracy : 0.788922
Epoch : 336 	 Error : 0.15427 	 Accuracy : 0.788922
Epoch : 337 	 Error : 0.154234 	 Accuracy : 0.788922
Epoch : 338 	 Error : 0.154198 	 Accuracy : 0.788922
Epoch : 339 	 Error : 0.154163 	 Accuracy : 0.788922
Epoch : 340 	 Error : 0.154127 	 Accuracy : 0.788922
Epoch : 341 	 Error : 0.154092 	 Accuracy : 0.788922
Epoch : 342 	 Error : 0.154058 	 Accuracy : 0.788922
Epoch : 343 	 Error : 0.154023 	 Accuracy : 0.788922
Epoch : 344 	 Error : 0.153988 	 Accuracy : 0.788922
Epoch : 345 	 Error : 0.153954 	 Accuracy : 0.788922
Epoch : 346 	 Error : 0.15392 	 Accuracy : 0.788922
Epoch : 347 	 Error : 0.153886 	 Accuracy : 0.788922
Epoch : 348 	 Error : 0.153852 	 Accuracy : 0.788922
Epoch : 349 	 Error : 0.153819 	 Accuracy : 0.788922
Epoch : 350 	 Error : 0.153785 	 Accuracy : 0.788922
Epoch : 351 	 Error : 0.153751 	 Accuracy : 0.788922
Epoch : 352 	 Error : 0.153718 	 Accuracy : 0.788922
Epoch : 353 	 Error : 0.153685 	 Accuracy : 0.788922
Epoch : 354 	 Error : 0.153652 	 Accuracy : 0.788922
Epoch : 355 	 Error : 0.153619 	 Accuracy : 0.788922
Epoch : 356 	 Error : 0.153587 	 Accuracy : 0.788922
Epoch : 357 	 Error : 0.153554 	 Accuracy : 0.788922
Epoch : 358 	 Error : 0.153522 	 Accuracy : 0.788922
Epoch : 359 	 Error : 0.153491 	 Accuracy : 0.788922
Epoch : 360 	 Error : 0.153459 	 Accuracy : 0.788922
Epoch : 361 	 Error : 0.153426 	 Accuracy : 0.788922
Epoch : 362 	 Error : 0.153395 	 Accuracy : 0.790419
Epoch : 363 	 Error : 0.153364 	 Accuracy : 0.790419
Epoch : 364 	 Error : 0.153332 	 Accuracy : 0.788922
Epoch : 365 	 Error : 0.153301 	 Accuracy : 0.788922
Epoch : 366 	 Error : 0.15327 	 Accuracy : 0.788922
Epoch : 367 	 Error : 0.153239 	 Accuracy : 0.788922
Epoch : 368 	 Error : 0.153208 	 Accuracy : 0.788922
Epoch : 369 	 Error : 0.153178 	 Accuracy : 0.788922
Epoch : 370 	 Error : 0.153147 	 Accuracy : 0.788922
Epoch : 371 	 Error : 0.153116 	 Accuracy : 0.788922
Epoch : 372 	 Error : 0.153086 	 Accuracy : 0.788922
Epoch : 373 	 Error : 0.153057 	 Accuracy : 0.788922
Epoch : 374 	 Error : 0.153026 	 Accuracy : 0.788922
Epoch : 375 	 Error : 0.152996 	 Accuracy : 0.788922
Epoch : 376 	 Error : 0.152967 	 Accuracy : 0.788922
Epoch : 377 	 Error : 0.152938 	 Accuracy : 0.788922
Epoch : 378 	 Error : 0.152908 	 Accuracy : 0.790419
Epoch : 379 	 Error : 0.152878 	 Accuracy : 0.790419
Epoch : 380 	 Error : 0.15285 	 Accuracy : 0.790419
Epoch : 381 	 Error : 0.152821 	 Accuracy : 0.790419
Epoch : 382 	 Error : 0.152791 	 Accuracy : 0.790419
Epoch : 383 	 Error : 0.152762 	 Accuracy : 0.790419
Epoch : 384 	 Error : 0.152734 	 Accuracy : 0.790419
Epoch : 385 	 Error : 0.152705 	 Accuracy : 0.790419
Epoch : 386 	 Error : 0.152676 	 Accuracy : 0.790419
Epoch : 387 	 Error : 0.152648 	 Accuracy : 0.790419
Epoch : 388 	 Error : 0.15262 	 Accuracy : 0.790419
Epoch : 389 	 Error : 0.152592 	 Accuracy : 0.790419
Epoch : 390 	 Error : 0.152563 	 Accuracy : 0.790419
Epoch : 391 	 Error : 0.152535 	 Accuracy : 0.790419
Epoch : 392 	 Error : 0.152508 	 Accuracy : 0.790419
Epoch : 393 	 Error : 0.15248 	 Accuracy : 0.790419
Epoch : 394 	 Error : 0.152452 	 Accuracy : 0.790419
Epoch : 395 	 Error : 0.152425 	 Accuracy : 0.790419
Epoch : 396 	 Error : 0.152398 	 Accuracy : 0.790419
Epoch : 397 	 Error : 0.152371 	 Accuracy : 0.790419
Epoch : 398 	 Error : 0.152343 	 Accuracy : 0.790419
Epoch : 399 	 Error : 0.152316 	 Accuracy : 0.790419
Epoch : 400 	 Error : 0.15229 	 Accuracy : 0.790419
Epoch : 401 	 Error : 0.152263 	 Accuracy : 0.790419
Epoch : 402 	 Error : 0.152236 	 Accuracy : 0.790419
Epoch : 403 	 Error : 0.152209 	 Accuracy : 0.790419
Epoch : 404 	 Error : 0.152183 	 Accuracy : 0.790419
Epoch : 405 	 Error : 0.152157 	 Accuracy : 0.790419
Epoch : 406 	 Error : 0.152131 	 Accuracy : 0.790419
Epoch : 407 	 Error : 0.152104 	 Accuracy : 0.790419
Epoch : 408 	 Error : 0.152078 	 Accuracy : 0.790419
Epoch : 409 	 Error : 0.152053 	 Accuracy : 0.790419
