2024-03-19 20:48:01 : scalar : MinMaxScalar
2024-03-19 20:48:01 : train test split : 0.25
2024-03-19 20:48:01 : random state : 15
2024-03-19 20:48:01 : epochs : 1000
2024-03-19 20:48:01 : learning rate : 0.001
2024-03-19 20:48:01 : activation function : relu
2024-03-19 20:48:01 : loss function : mean_squared_error
2024-03-19 20:48:01 : Optimizer : Adam

2024-03-19 20:48:01 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 5.113789 	 Accuracy : 0.730539
Epoch : 84 	 Error : 0.126583 	 Accuracy : 0.838323
Epoch : 85 	 Error : 0.125885 	 Accuracy : 0.836826
Epoch : 86 	 Error : 0.127407 	 Accuracy : 0.835329
Epoch : 87 	 Error : 0.126583 	 Accuracy : 0.83982
Epoch : 88 	 Error : 0.127271 	 Accuracy : 0.836826
Epoch : 89 	 Error : 0.126065 	 Accuracy : 0.838323
Epoch : 90 	 Error : 0.126887 	 Accuracy : 0.836826
Epoch : 91 	 Error : 0.126149 	 Accuracy : 0.833832
Epoch : 92 	 Error : 0.126189 	 Accuracy : 0.833832
Epoch : 93 	 Error : 0.126346 	 Accuracy : 0.836826
Epoch : 94 	 Error : 0.125484 	 Accuracy : 0.838323
Epoch : 95 	 Error : 0.128189 	 Accuracy : 0.833832
Epoch : 96 	 Error : 0.125812 	 Accuracy : 0.838323
Epoch : 97 	 Error : 0.12571 	 Accuracy : 0.838323
Epoch : 98 	 Error : 0.12675 	 Accuracy : 0.836826
Epoch : 99 	 Error : 0.125467 	 Accuracy : 0.836826
Epoch : 100 	 Error : 0.125774 	 Accuracy : 0.836826
Epoch : 101 	 Error : 0.125653 	 Accuracy : 0.836826
Epoch : 102 	 Error : 0.125761 	 Accuracy : 0.838323
Epoch : 103 	 Error : 0.125211 	 Accuracy : 0.836826
Epoch : 104 	 Error : 0.12533 	 Accuracy : 0.838323
Epoch : 105 	 Error : 0.125231 	 Accuracy : 0.836826
Epoch : 106 	 Error : 0.125534 	 Accuracy : 0.836826
Epoch : 107 	 Error : 0.124725 	 Accuracy : 0.838323
Epoch : 108 	 Error : 0.12485 	 Accuracy : 0.841317
Epoch : 109 	 Error : 0.127014 	 Accuracy : 0.838323
Epoch : 110 	 Error : 0.125482 	 Accuracy : 0.838323
Epoch : 111 	 Error : 0.125596 	 Accuracy : 0.836826
Epoch : 112 	 Error : 0.124813 	 Accuracy : 0.836826
Epoch : 113 	 Error : 0.125402 	 Accuracy : 0.83982
Epoch : 114 	 Error : 0.124292 	 Accuracy : 0.836826
Epoch : 115 	 Error : 0.124811 	 Accuracy : 0.841317
Epoch : 116 	 Error : 0.124488 	 Accuracy : 0.83982
Epoch : 117 	 Error : 0.125164 	 Accuracy : 0.838323
Epoch : 118 	 Error : 0.124919 	 Accuracy : 0.83982
Epoch : 119 	 Error : 0.123486 	 Accuracy : 0.838323
Epoch : 120 	 Error : 0.12448 	 Accuracy : 0.841317
Epoch : 121 	 Error : 0.123828 	 Accuracy : 0.841317
Epoch : 122 	 Error : 0.124014 	 Accuracy : 0.836826
Epoch : 123 	 Error : 0.123502 	 Accuracy : 0.838323
Epoch : 124 	 Error : 0.124041 	 Accuracy : 0.83982
Epoch : 125 	 Error : 0.124375 	 Accuracy : 0.841317
Epoch : 126 	 Error : 0.123556 	 Accuracy : 0.838323
Epoch : 127 	 Error : 0.124706 	 Accuracy : 0.838323
Epoch : 128 	 Error : 0.124593 	 Accuracy : 0.841317
Epoch : 129 	 Error : 0.123908 	 Accuracy : 0.836826
Epoch : 130 	 Error : 0.123875 	 Accuracy : 0.83982
Epoch : 131 	 Error : 0.124262 	 Accuracy : 0.836826
Epoch : 132 	 Error : 0.123771 	 Accuracy : 0.841317
Epoch : 133 	 Error : 0.124149 	 Accuracy : 0.83982
Epoch : 134 	 Error : 0.1238 	 Accuracy : 0.836826
Epoch : 135 	 Error : 0.124307 	 Accuracy : 0.841317
Epoch : 136 	 Error : 0.123903 	 Accuracy : 0.838323
Epoch : 137 	 Error : 0.123618 	 Accuracy : 0.83982
Epoch : 138 	 Error : 0.124679 	 Accuracy : 0.83982
Epoch : 139 	 Error : 0.124169 	 Accuracy : 0.838323
Epoch : 140 	 Error : 0.124308 	 Accuracy : 0.841317
Epoch : 141 	 Error : 0.12338 	 Accuracy : 0.838323
Epoch : 142 	 Error : 0.123695 	 Accuracy : 0.841317
Epoch : 143 	 Error : 0.125359 	 Accuracy : 0.838323
Epoch : 144 	 Error : 0.12401 	 Accuracy : 0.836826
Epoch : 145 	 Error : 0.123497 	 Accuracy : 0.836826
Epoch : 146 	 Error : 0.123642 	 Accuracy : 0.836826
Epoch : 147 	 Error : 0.123884 	 Accuracy : 0.838323
Epoch : 148 	 Error : 0.123876 	 Accuracy : 0.836826
Epoch : 149 	 Error : 0.123764 	 Accuracy : 0.836826
Epoch : 150 	 Error : 0.124332 	 Accuracy : 0.83982
Epoch : 151 	 Error : 0.123332 	 Accuracy : 0.83982
Epoch : 152 	 Error : 0.123176 	 Accuracy : 0.836826
Epoch : 153 	 Error : 0.123405 	 Accuracy : 0.83982
Epoch : 154 	 Error : 0.122964 	 Accuracy : 0.832335
Epoch : 155 	 Error : 0.1242 	 Accuracy : 0.836826
Epoch : 156 	 Error : 0.122776 	 Accuracy : 0.836826
Epoch : 157 	 Error : 0.12362 	 Accuracy : 0.838323
Epoch : 158 	 Error : 0.123431 	 Accuracy : 0.836826
Epoch : 159 	 Error : 0.123473 	 Accuracy : 0.83982
Epoch : 160 	 Error : 0.124401 	 Accuracy : 0.83982
Epoch : 161 	 Error : 0.124508 	 Accuracy : 0.835329
Epoch : 162 	 Error : 0.123651 	 Accuracy : 0.83982
Epoch : 163 	 Error : 0.123189 	 Accuracy : 0.836826
Epoch : 164 	 Error : 0.123201 	 Accuracy : 0.838323
Epoch : 165 	 Error : 0.123555 	 Accuracy : 0.838323
Epoch : 166 	 Error : 0.132067 	 Accuracy : 0.829341
Epoch : 167 	 Error : 0.127247 	 Accuracy : 0.833832
Epoch : 168 	 Error : 0.12452 	 Accuracy : 0.838323
Epoch : 169 	 Error : 0.123195 	 Accuracy : 0.844311
Epoch : 170 	 Error : 0.122422 	 Accuracy : 0.835329
Epoch : 171 	 Error : 0.122948 	 Accuracy : 0.841317
Epoch : 172 	 Error : 0.122492 	 Accuracy : 0.836826
Epoch : 173 	 Error : 0.124568 	 Accuracy : 0.844311
Epoch : 174 	 Error : 0.123743 	 Accuracy : 0.844311
Epoch : 175 	 Error : 0.121408 	 Accuracy : 0.842814
Epoch : 176 	 Error : 0.123367 	 Accuracy : 0.842814
Epoch : 177 	 Error : 0.123257 	 Accuracy : 0.836826
Epoch : 178 	 Error : 0.122434 	 Accuracy : 0.841317
Epoch : 179 	 Error : 0.121391 	 Accuracy : 0.838323
Epoch : 180 	 Error : 0.122955 	 Accuracy : 0.848802
Epoch : 181 	 Error : 0.120472 	 Accuracy : 0.841317
Epoch : 182 	 Error : 0.120794 	 Accuracy : 0.838323
Epoch : 183 	 Error : 0.121164 	 Accuracy : 0.841317
Epoch : 184 	 Error : 0.120449 	 Accuracy : 0.844311
Epoch : 185 	 Error : 0.12161 	 Accuracy : 0.841317
Epoch : 186 	 Error : 0.120336 	 Accuracy : 0.842814
Epoch : 187 	 Error : 0.121042 	 Accuracy : 0.838323
Epoch : 188 	 Error : 0.12464 	 Accuracy : 0.836826
Epoch : 189 	 Error : 0.1213 	 Accuracy : 0.845808
Epoch : 190 	 Error : 0.119867 	 Accuracy : 0.842814
Epoch : 191 	 Error : 0.119821 	 Accuracy : 0.844311
Epoch : 192 	 Error : 0.119108 	 Accuracy : 0.844311
Epoch : 193 	 Error : 0.120782 	 Accuracy : 0.842814
Epoch : 194 	 Error : 0.120205 	 Accuracy : 0.83982
Epoch : 195 	 Error : 0.120457 	 Accuracy : 0.845808
Epoch : 196 	 Error : 0.120075 	 Accuracy : 0.83982
Epoch : 197 	 Error : 0.119378 	 Accuracy : 0.842814
Epoch : 198 	 Error : 0.120628 	 Accuracy : 0.83982
Epoch : 199 	 Error : 0.120984 	 Accuracy : 0.844311
Epoch : 200 	 Error : 0.120478 	 Accuracy : 0.83982
Epoch : 201 	 Error : 0.119761 	 Accuracy : 0.842814
Epoch : 202 	 Error : 0.120565 	 Accuracy : 0.83982
Epoch : 203 	 Error : 0.119266 	 Accuracy : 0.83982
Epoch : 204 	 Error : 0.119548 	 Accuracy : 0.844311
Epoch : 205 	 Error : 0.120688 	 Accuracy : 0.838323
Epoch : 206 	 Error : 0.119688 	 Accuracy : 0.836826
Epoch : 207 	 Error : 0.125043 	 Accuracy : 0.83982
Epoch : 208 	 Error : 0.120343 	 Accuracy : 0.838323
Epoch : 209 	 Error : 0.119938 	 Accuracy : 0.838323
Epoch : 210 	 Error : 0.119549 	 Accuracy : 0.842814
Epoch : 211 	 Error : 0.119794 	 Accuracy : 0.847305
Epoch : 212 	 Error : 0.119766 	 Accuracy : 0.836826
Epoch : 213 	 Error : 0.119987 	 Accuracy : 0.844311
Epoch : 214 	 Error : 0.120145 	 Accuracy : 0.842814
Epoch : 215 	 Error : 0.119773 	 Accuracy : 0.836826
Epoch : 216 	 Error : 0.120766 	 Accuracy : 0.841317
Epoch : 217 	 Error : 0.11976 	 Accuracy : 0.838323
Epoch : 218 	 Error : 0.119563 	 Accuracy : 0.83982
Epoch : 219 	 Error : 0.120153 	 Accuracy : 0.844311
Epoch : 220 	 Error : 0.120074 	 Accuracy : 0.83982
Epoch : 221 	 Error : 0.120948 	 Accuracy : 0.841317
Epoch : 222 	 Error : 0.120317 	 Accuracy : 0.847305
Epoch : 223 	 Error : 0.119582 	 Accuracy : 0.845808
Epoch : 224 	 Error : 0.119623 	 Accuracy : 0.841317
Epoch : 225 	 Error : 0.119287 	 Accuracy : 0.844311
Epoch : 226 	 Error : 0.121657 	 Accuracy : 0.836826
Epoch : 227 	 Error : 0.1203 	 Accuracy : 0.83982
Epoch : 228 	 Error : 0.123774 	 Accuracy : 0.838323
Epoch : 229 	 Error : 0.119951 	 Accuracy : 0.842814
Epoch : 230 	 Error : 0.120243 	 Accuracy : 0.842814
Epoch : 231 	 Error : 0.120018 	 Accuracy : 0.845808
Epoch : 232 	 Error : 0.122738 	 Accuracy : 0.830838
Epoch : 233 	 Error : 0.121043 	 Accuracy : 0.841317
Epoch : 234 	 Error : 0.120313 	 Accuracy : 0.844311
Epoch : 235 	 Error : 0.122371 	 Accuracy : 0.841317
Epoch : 236 	 Error : 0.122414 	 Accuracy : 0.844311
Epoch : 237 	 Error : 0.119145 	 Accuracy : 0.845808
Epoch : 238 	 Error : 0.118739 	 Accuracy : 0.841317
Epoch : 239 	 Error : 0.119464 	 Accuracy : 0.83982
Epoch : 240 	 Error : 0.121152 	 Accuracy : 0.844311
Epoch : 241 	 Error : 0.118814 	 Accuracy : 0.842814
Epoch : 242 	 Error : 0.120815 	 Accuracy : 0.845808
Epoch : 243 	 Error : 0.120784 	 Accuracy : 0.844311
Epoch : 244 	 Error : 0.120532 	 Accuracy : 0.845808
Epoch : 245 	 Error : 0.121401 	 Accuracy : 0.845808
Epoch : 246 	 Error : 0.119746 	 Accuracy : 0.842814
Epoch : 247 	 Error : 0.120923 	 Accuracy : 0.844311
Epoch : 248 	 Error : 0.119881 	 Accuracy : 0.844311
Epoch : 249 	 Error : 0.121239 	 Accuracy : 0.842814
Epoch : 250 	 Error : 0.120012 	 Accuracy : 0.83982
Epoch : 251 	 Error : 0.120693 	 Accuracy : 0.83982
Epoch : 252 	 Error : 0.119354 	 Accuracy : 0.83982
Epoch : 253 	 Error : 0.120524 	 Accuracy : 0.845808
Epoch : 254 	 Error : 0.121223 	 Accuracy : 0.841317
Epoch : 255 	 Error : 0.126823 	 Accuracy : 0.838323
Epoch : 256 	 Error : 0.119839 	 Accuracy : 0.842814
Epoch : 257 	 Error : 0.118996 	 Accuracy : 0.842814
Epoch : 258 	 Error : 0.118559 	 Accuracy : 0.841317
Epoch : 259 	 Error : 0.119712 	 Accuracy : 0.83982
Epoch : 260 	 Error : 0.119478 	 Accuracy : 0.838323
Epoch : 261 	 Error : 0.119289 	 Accuracy : 0.842814
Epoch : 262 	 Error : 0.119361 	 Accuracy : 0.845808
Epoch : 263 	 Error : 0.119366 	 Accuracy : 0.818862
Epoch : 264 	 Error : 0.124043 	 Accuracy : 0.844311
Epoch : 265 	 Error : 0.120358 	 Accuracy : 0.844311
Epoch : 266 	 Error : 0.121263 	 Accuracy : 0.845808
Epoch : 267 	 Error : 0.119195 	 Accuracy : 0.844311
Epoch : 268 	 Error : 0.118901 	 Accuracy : 0.844311
Epoch : 269 	 Error : 0.118902 	 Accuracy : 0.844311
Epoch : 270 	 Error : 0.119984 	 Accuracy : 0.844311
Epoch : 271 	 Error : 0.119328 	 Accuracy : 0.842814
Epoch : 272 	 Error : 0.121642 	 Accuracy : 0.838323
Epoch : 273 	 Error : 0.119673 	 Accuracy : 0.844311
Epoch : 274 	 Error : 0.120133 	 Accuracy : 0.845808
Epoch : 275 	 Error : 0.124144 	 Accuracy : 0.83982
Epoch : 276 	 Error : 0.120574 	 Accuracy : 0.845808
Epoch : 277 	 Error : 0.119319 	 Accuracy : 0.844311
Epoch : 278 	 Error : 0.118762 	 Accuracy : 0.844311
Epoch : 279 	 Error : 0.119583 	 Accuracy : 0.844311
Epoch : 280 	 Error : 0.120205 	 Accuracy : 0.844311
Epoch : 281 	 Error : 0.119636 	 Accuracy : 0.845808
Epoch : 282 	 Error : 0.120099 	 Accuracy : 0.844311
Epoch : 283 	 Error : 0.119438 	 Accuracy : 0.83982
Epoch : 284 	 Error : 0.120264 	 Accuracy : 0.844311
Epoch : 285 	 Error : 0.120905 	 Accuracy : 0.842814
Epoch : 286 	 Error : 0.1198 	 Accuracy : 0.842814
Epoch : 287 	 Error : 0.120256 	 Accuracy : 0.842814
Epoch : 288 	 Error : 0.120187 	 Accuracy : 0.842814
Epoch : 289 	 Error : 0.119274 	 Accuracy : 0.83982
Epoch : 290 	 Error : 0.1194 	 Accuracy : 0.844311
Epoch : 291 	 Error : 0.127019 	 Accuracy : 0.832335
Epoch : 292 	 Error : 0.126141 	 Accuracy : 0.842814
Epoch : 293 	 Error : 0.121987 	 Accuracy : 0.845808
Epoch : 294 	 Error : 0.121435 	 Accuracy : 0.845808
Epoch : 295 	 Error : 0.120932 	 Accuracy : 0.845808
Epoch : 296 	 Error : 0.120893 	 Accuracy : 0.848802
Epoch : 297 	 Error : 0.121113 	 Accuracy : 0.842814
Epoch : 298 	 Error : 0.12183 	 Accuracy : 0.844311
Epoch : 299 	 Error : 0.120942 	 Accuracy : 0.841317
Epoch : 300 	 Error : 0.122177 	 Accuracy : 0.842814
Epoch : 301 	 Error : 0.122643 	 Accuracy : 0.847305
Epoch : 302 	 Error : 0.121866 	 Accuracy : 0.847305
Epoch : 303 	 Error : 0.121329 	 Accuracy : 0.841317
Epoch : 304 	 Error : 0.121351 	 Accuracy : 0.844311
Epoch : 305 	 Error : 0.121819 	 Accuracy : 0.842814
Epoch : 306 	 Error : 0.121617 	 Accuracy : 0.842814
Epoch : 307 	 Error : 0.123597 	 Accuracy : 0.841317
Epoch : 308 	 Error : 0.121084 	 Accuracy : 0.842814
Epoch : 309 	 Error : 0.120795 	 Accuracy : 0.844311
Epoch : 310 	 Error : 0.120609 	 Accuracy : 0.842814
Epoch : 311 	 Error : 0.12073 	 Accuracy : 0.83982
Epoch : 312 	 Error : 0.122132 	 Accuracy : 0.842814
Epoch : 313 	 Error : 0.120856 	 Accuracy : 0.842814
Epoch : 314 	 Error : 0.121635 	 Accuracy : 0.842814
Epoch : 315 	 Error : 0.121542 	 Accuracy : 0.842814
Epoch : 316 	 Error : 0.120725 	 Accuracy : 0.841317
Epoch : 317 	 Error : 0.121938 	 Accuracy : 0.844311
Epoch : 318 	 Error : 0.121145 	 Accuracy : 0.83982
Epoch : 319 	 Error : 0.121822 	 Accuracy : 0.844311
Epoch : 320 	 Error : 0.12084 	 Accuracy : 0.841317
Epoch : 321 	 Error : 0.121394 	 Accuracy : 0.841317
Epoch : 322 	 Error : 0.121389 	 Accuracy : 0.842814
Epoch : 323 	 Error : 0.121675 	 Accuracy : 0.838323
Epoch : 324 	 Error : 0.120954 	 Accuracy : 0.845808
Epoch : 325 	 Error : 0.121384 	 Accuracy : 0.845808
Epoch : 326 	 Error : 0.121689 	 Accuracy : 0.841317
Epoch : 327 	 Error : 0.123507 	 Accuracy : 0.842814
Epoch : 328 	 Error : 0.123112 	 Accuracy : 0.842814
Epoch : 329 	 Error : 0.121301 	 Accuracy : 0.841317
Epoch : 330 	 Error : 0.121829 	 Accuracy : 0.842814
Epoch : 331 	 Error : 0.120531 	 Accuracy : 0.841317
Epoch : 332 	 Error : 0.120364 	 Accuracy : 0.842814
Epoch : 333 	 Error : 0.120463 	 Accuracy : 0.842814
Epoch : 334 	 Error : 0.121154 	 Accuracy : 0.841317
Epoch : 335 	 Error : 0.119973 	 Accuracy : 0.841317
Epoch : 336 	 Error : 0.120818 	 Accuracy : 0.842814
Epoch : 337 	 Error : 0.120207 	 Accuracy : 0.844311
Epoch : 338 	 Error : 0.120148 	 Accuracy : 0.838323
Epoch : 339 	 Error : 0.123396 	 Accuracy : 0.838323
Epoch : 340 	 Error : 0.122613 	 Accuracy : 0.83982
Epoch : 341 	 Error : 0.119863 	 Accuracy : 0.844311
Epoch : 342 	 Error : 0.121926 	 Accuracy : 0.844311
Epoch : 343 	 Error : 0.124288 	 Accuracy : 0.844311
Epoch : 344 	 Error : 0.12199 	 Accuracy : 0.847305
Epoch : 345 	 Error : 0.12145 	 Accuracy : 0.841317
Epoch : 346 	 Error : 0.122602 	 Accuracy : 0.83982
Epoch : 347 	 Error : 0.12016 	 Accuracy : 0.835329
Epoch : 348 	 Error : 0.120511 	 Accuracy : 0.845808
Epoch : 349 	 Error : 0.120801 	 Accuracy : 0.842814
Epoch : 350 	 Error : 0.120788 	 Accuracy : 0.842814
Epoch : 351 	 Error : 0.119548 	 Accuracy : 0.844311
Epoch : 352 	 Error : 0.122258 	 Accuracy : 0.842814
Epoch : 353 	 Error : 0.122198 	 Accuracy : 0.842814
Epoch : 354 	 Error : 0.122895 	 Accuracy : 0.847305
Epoch : 355 	 Error : 0.121091 	 Accuracy : 0.844311
Epoch : 356 	 Error : 0.123623 	 Accuracy : 0.841317
Epoch : 357 	 Error : 0.121478 	 Accuracy : 0.842814
Epoch : 358 	 Error : 0.122157 	 Accuracy : 0.835329
Epoch : 359 	 Error : 0.121913 	 Accuracy : 0.83982
Epoch : 360 	 Error : 0.120128 	 Accuracy : 0.842814
Epoch : 361 	 Error : 0.120088 	 Accuracy : 0.836826
Epoch : 362 	 Error : 0.122183 	 Accuracy : 0.845808
Epoch : 363 	 Error : 0.121698 	 Accuracy : 0.841317
Epoch : 364 	 Error : 0.119581 	 Accuracy : 0.842814
Epoch : 365 	 Error : 0.120298 	 Accuracy : 0.836826
Epoch : 366 	 Error : 0.120853 	 Accuracy : 0.842814
Epoch : 367 	 Error : 0.120256 	 Accuracy : 0.842814
Epoch : 368 	 Error : 0.120472 	 Accuracy : 0.842814
Epoch : 369 	 Error : 0.12686 	 Accuracy : 0.838323
Epoch : 370 	 Error : 0.129732 	 Accuracy : 0.83982
Epoch : 371 	 Error : 0.132208 	 Accuracy : 0.845808
Epoch : 372 	 Error : 0.131962 	 Accuracy : 0.842814
Epoch : 373 	 Error : 0.130549 	 Accuracy : 0.842814
Epoch : 374 	 Error : 0.130503 	 Accuracy : 0.83982
Epoch : 375 	 Error : 0.125439 	 Accuracy : 0.842814
Epoch : 376 	 Error : 0.121918 	 Accuracy : 0.845808
Epoch : 377 	 Error : 0.120581 	 Accuracy : 0.841317
Epoch : 378 	 Error : 0.120005 	 Accuracy : 0.83982
Epoch : 379 	 Error : 0.122427 	 Accuracy : 0.83982
Epoch : 380 	 Error : 0.120982 	 Accuracy : 0.844311
Epoch : 381 	 Error : 0.121687 	 Accuracy : 0.844311
Epoch : 382 	 Error : 0.121241 	 Accuracy : 0.836826
Epoch : 383 	 Error : 0.119747 	 Accuracy : 0.842814
Epoch : 384 	 Error : 0.121832 	 Accuracy : 0.842814
Epoch : 385 	 Error : 0.120903 	 Accuracy : 0.83982
Epoch : 386 	 Error : 0.121222 	 Accuracy : 0.838323
Epoch : 387 	 Error : 0.120582 	 Accuracy : 0.841317
Epoch : 388 	 Error : 0.120019 	 Accuracy : 0.841317
Epoch : 389 	 Error : 0.120751 	 Accuracy : 0.842814
Epoch : 390 	 Error : 0.119837 	 Accuracy : 0.844311
Epoch : 391 	 Error : 0.120486 	 Accuracy : 0.844311
Epoch : 392 	 Error : 0.122605 	 Accuracy : 0.847305
Epoch : 393 	 Error : 0.12102 	 Accuracy : 0.847305
Epoch : 394 	 Error : 0.120777 	 Accuracy : 0.844311
Epoch : 395 	 Error : 0.121492 	 Accuracy : 0.845808
Epoch : 396 	 Error : 0.120635 	 Accuracy : 0.847305
Epoch : 397 	 Error : 0.121025 	 Accuracy : 0.841317
Epoch : 398 	 Error : 0.120153 	 Accuracy : 0.842814
Epoch : 399 	 Error : 0.12205 	 Accuracy : 0.842814
Epoch : 400 	 Error : 0.12153 	 Accuracy : 0.844311
Epoch : 401 	 Error : 0.121408 	 Accuracy : 0.842814
Epoch : 402 	 Error : 0.120281 	 Accuracy : 0.844311
Epoch : 403 	 Error : 0.120701 	 Accuracy : 0.842814
Epoch : 404 	 Error : 0.126825 	 Accuracy : 0.83982
Epoch : 405 	 Error : 0.122006 	 Accuracy : 0.845808
Epoch : 406 	 Error : 0.122633 	 Accuracy : 0.842814
Epoch : 407 	 Error : 0.122482 	 Accuracy : 0.841317
Epoch : 408 	 Error : 0.120573 	 Accuracy : 0.844311
Epoch : 409 	 Error : 0.120509 	 Accuracy : 0.844311
Epoch : 410 	 Error : 0.120929 	 Accuracy : 0.847305
