2024-03-19 20:35:33 : scalar : MinMaxScalar
2024-03-19 20:35:33 : train test split : 0.25
2024-03-19 20:35:33 : random state : 15
2024-03-19 20:35:33 : epochs : 1000
2024-03-19 20:35:33 : learning rate : 0.01
2024-03-19 20:35:33 : activation function : relu
2024-03-19 20:35:33 : loss function : mean_squared_error
2024-03-19 20:35:33 : Optimizer : None

2024-03-19 20:35:33 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 0.6636 	 Accuracy : 0.631737
Epoch : 27 	 Error : 0.148725 	 Accuracy : 0.800898
Epoch : 28 	 Error : 0.147994 	 Accuracy : 0.800898
Epoch : 29 	 Error : 0.147226 	 Accuracy : 0.805389
Epoch : 30 	 Error : 0.146608 	 Accuracy : 0.803892
Epoch : 31 	 Error : 0.146067 	 Accuracy : 0.805389
Epoch : 32 	 Error : 0.145536 	 Accuracy : 0.806886
Epoch : 33 	 Error : 0.145035 	 Accuracy : 0.80988
Epoch : 34 	 Error : 0.144504 	 Accuracy : 0.80988
Epoch : 35 	 Error : 0.144063 	 Accuracy : 0.811377
Epoch : 36 	 Error : 0.14369 	 Accuracy : 0.811377
Epoch : 37 	 Error : 0.143371 	 Accuracy : 0.811377
Epoch : 38 	 Error : 0.143019 	 Accuracy : 0.811377
Epoch : 39 	 Error : 0.142859 	 Accuracy : 0.811377
Epoch : 40 	 Error : 0.142648 	 Accuracy : 0.811377
Epoch : 41 	 Error : 0.142337 	 Accuracy : 0.811377
Epoch : 42 	 Error : 0.142217 	 Accuracy : 0.812874
Epoch : 43 	 Error : 0.142017 	 Accuracy : 0.814371
Epoch : 44 	 Error : 0.141821 	 Accuracy : 0.815868
Epoch : 45 	 Error : 0.141602 	 Accuracy : 0.815868
Epoch : 46 	 Error : 0.141496 	 Accuracy : 0.815868
Epoch : 47 	 Error : 0.141269 	 Accuracy : 0.817365
Epoch : 48 	 Error : 0.141188 	 Accuracy : 0.817365
Epoch : 49 	 Error : 0.140984 	 Accuracy : 0.817365
Epoch : 50 	 Error : 0.140952 	 Accuracy : 0.817365
Epoch : 51 	 Error : 0.140707 	 Accuracy : 0.817365
Epoch : 52 	 Error : 0.140736 	 Accuracy : 0.817365
Epoch : 53 	 Error : 0.140513 	 Accuracy : 0.815868
Epoch : 54 	 Error : 0.140394 	 Accuracy : 0.815868
Epoch : 55 	 Error : 0.140437 	 Accuracy : 0.815868
Epoch : 56 	 Error : 0.140281 	 Accuracy : 0.814371
Epoch : 57 	 Error : 0.140192 	 Accuracy : 0.814371
Epoch : 58 	 Error : 0.140026 	 Accuracy : 0.814371
Epoch : 59 	 Error : 0.140027 	 Accuracy : 0.814371
Epoch : 60 	 Error : 0.139936 	 Accuracy : 0.814371
Epoch : 61 	 Error : 0.139885 	 Accuracy : 0.814371
Epoch : 62 	 Error : 0.139641 	 Accuracy : 0.815868
Epoch : 63 	 Error : 0.139586 	 Accuracy : 0.817365
Epoch : 64 	 Error : 0.139446 	 Accuracy : 0.817365
Epoch : 65 	 Error : 0.139386 	 Accuracy : 0.815868
Epoch : 66 	 Error : 0.139356 	 Accuracy : 0.814371
Epoch : 67 	 Error : 0.139237 	 Accuracy : 0.815868
Epoch : 68 	 Error : 0.139181 	 Accuracy : 0.817365
Epoch : 69 	 Error : 0.139053 	 Accuracy : 0.817365
Epoch : 70 	 Error : 0.139029 	 Accuracy : 0.817365
Epoch : 71 	 Error : 0.13889 	 Accuracy : 0.817365
Epoch : 72 	 Error : 0.13884 	 Accuracy : 0.817365
Epoch : 73 	 Error : 0.138751 	 Accuracy : 0.817365
Epoch : 74 	 Error : 0.138744 	 Accuracy : 0.817365
Epoch : 75 	 Error : 0.138619 	 Accuracy : 0.817365
Epoch : 76 	 Error : 0.138558 	 Accuracy : 0.817365
Epoch : 77 	 Error : 0.13853 	 Accuracy : 0.817365
Epoch : 78 	 Error : 0.138449 	 Accuracy : 0.817365
Epoch : 79 	 Error : 0.138374 	 Accuracy : 0.817365
Epoch : 80 	 Error : 0.138312 	 Accuracy : 0.817365
Epoch : 81 	 Error : 0.138367 	 Accuracy : 0.817365
Epoch : 82 	 Error : 0.138161 	 Accuracy : 0.817365
Epoch : 83 	 Error : 0.138102 	 Accuracy : 0.817365
Epoch : 84 	 Error : 0.138047 	 Accuracy : 0.817365
Epoch : 85 	 Error : 0.137956 	 Accuracy : 0.817365
Epoch : 86 	 Error : 0.137891 	 Accuracy : 0.817365
Epoch : 87 	 Error : 0.13784 	 Accuracy : 0.818862
Epoch : 88 	 Error : 0.137741 	 Accuracy : 0.818862
Epoch : 89 	 Error : 0.137596 	 Accuracy : 0.820359
Epoch : 90 	 Error : 0.137641 	 Accuracy : 0.818862
Epoch : 91 	 Error : 0.137406 	 Accuracy : 0.820359
Epoch : 92 	 Error : 0.137338 	 Accuracy : 0.820359
Epoch : 93 	 Error : 0.137147 	 Accuracy : 0.820359
Epoch : 94 	 Error : 0.137154 	 Accuracy : 0.820359
Epoch : 95 	 Error : 0.136955 	 Accuracy : 0.820359
Epoch : 96 	 Error : 0.136964 	 Accuracy : 0.820359
Epoch : 97 	 Error : 0.136934 	 Accuracy : 0.820359
Epoch : 98 	 Error : 0.136673 	 Accuracy : 0.820359
Epoch : 99 	 Error : 0.136742 	 Accuracy : 0.820359
Epoch : 100 	 Error : 0.136641 	 Accuracy : 0.820359
Epoch : 101 	 Error : 0.136584 	 Accuracy : 0.820359
Epoch : 102 	 Error : 0.1365 	 Accuracy : 0.820359
Epoch : 103 	 Error : 0.136353 	 Accuracy : 0.820359
Epoch : 104 	 Error : 0.136484 	 Accuracy : 0.820359
Epoch : 105 	 Error : 0.136415 	 Accuracy : 0.820359
Epoch : 106 	 Error : 0.136168 	 Accuracy : 0.820359
Epoch : 107 	 Error : 0.136383 	 Accuracy : 0.820359
Epoch : 108 	 Error : 0.13628 	 Accuracy : 0.820359
Epoch : 109 	 Error : 0.136175 	 Accuracy : 0.820359
Epoch : 110 	 Error : 0.135988 	 Accuracy : 0.820359
Epoch : 111 	 Error : 0.136162 	 Accuracy : 0.820359
Epoch : 112 	 Error : 0.13608 	 Accuracy : 0.820359
Epoch : 113 	 Error : 0.136107 	 Accuracy : 0.820359
Epoch : 114 	 Error : 0.135856 	 Accuracy : 0.820359
Epoch : 115 	 Error : 0.136143 	 Accuracy : 0.820359
Epoch : 116 	 Error : 0.13597 	 Accuracy : 0.820359
Epoch : 117 	 Error : 0.135749 	 Accuracy : 0.821856
Epoch : 118 	 Error : 0.136033 	 Accuracy : 0.823353
Epoch : 119 	 Error : 0.136169 	 Accuracy : 0.823353
Epoch : 120 	 Error : 0.135726 	 Accuracy : 0.823353
Epoch : 121 	 Error : 0.135636 	 Accuracy : 0.826347
Epoch : 122 	 Error : 0.135577 	 Accuracy : 0.82485
Epoch : 123 	 Error : 0.135818 	 Accuracy : 0.826347
Epoch : 124 	 Error : 0.135257 	 Accuracy : 0.823353
Epoch : 125 	 Error : 0.135444 	 Accuracy : 0.823353
Epoch : 126 	 Error : 0.135363 	 Accuracy : 0.826347
Epoch : 127 	 Error : 0.135279 	 Accuracy : 0.826347
Epoch : 128 	 Error : 0.135052 	 Accuracy : 0.823353
Epoch : 129 	 Error : 0.135276 	 Accuracy : 0.826347
Epoch : 130 	 Error : 0.135142 	 Accuracy : 0.826347
Epoch : 131 	 Error : 0.13498 	 Accuracy : 0.82485
Epoch : 132 	 Error : 0.135093 	 Accuracy : 0.826347
Epoch : 133 	 Error : 0.135009 	 Accuracy : 0.826347
Epoch : 134 	 Error : 0.134823 	 Accuracy : 0.826347
Epoch : 135 	 Error : 0.134977 	 Accuracy : 0.827844
Epoch : 136 	 Error : 0.134911 	 Accuracy : 0.827844
Epoch : 137 	 Error : 0.134763 	 Accuracy : 0.826347
Epoch : 138 	 Error : 0.134938 	 Accuracy : 0.826347
Epoch : 139 	 Error : 0.134732 	 Accuracy : 0.826347
Epoch : 140 	 Error : 0.134853 	 Accuracy : 0.826347
Epoch : 141 	 Error : 0.13477 	 Accuracy : 0.826347
Epoch : 142 	 Error : 0.134666 	 Accuracy : 0.826347
Epoch : 143 	 Error : 0.134785 	 Accuracy : 0.826347
Epoch : 144 	 Error : 0.134553 	 Accuracy : 0.826347
Epoch : 145 	 Error : 0.134781 	 Accuracy : 0.826347
Epoch : 146 	 Error : 0.13453 	 Accuracy : 0.826347
Epoch : 147 	 Error : 0.134766 	 Accuracy : 0.826347
Epoch : 148 	 Error : 0.134644 	 Accuracy : 0.827844
Epoch : 149 	 Error : 0.134379 	 Accuracy : 0.826347
Epoch : 150 	 Error : 0.134487 	 Accuracy : 0.826347
Epoch : 151 	 Error : 0.13434 	 Accuracy : 0.826347
Epoch : 152 	 Error : 0.134461 	 Accuracy : 0.826347
Epoch : 153 	 Error : 0.134743 	 Accuracy : 0.826347
Epoch : 154 	 Error : 0.134409 	 Accuracy : 0.826347
Epoch : 155 	 Error : 0.134693 	 Accuracy : 0.826347
Epoch : 156 	 Error : 0.13445 	 Accuracy : 0.826347
Epoch : 157 	 Error : 0.13424 	 Accuracy : 0.826347
Epoch : 158 	 Error : 0.134416 	 Accuracy : 0.826347
Epoch : 159 	 Error : 0.134378 	 Accuracy : 0.826347
Epoch : 160 	 Error : 0.134098 	 Accuracy : 0.826347
Epoch : 161 	 Error : 0.134424 	 Accuracy : 0.826347
Epoch : 162 	 Error : 0.134103 	 Accuracy : 0.826347
Epoch : 163 	 Error : 0.134367 	 Accuracy : 0.826347
Epoch : 164 	 Error : 0.134028 	 Accuracy : 0.82485
Epoch : 165 	 Error : 0.134223 	 Accuracy : 0.82485
Epoch : 166 	 Error : 0.134038 	 Accuracy : 0.826347
Epoch : 167 	 Error : 0.13412 	 Accuracy : 0.82485
Epoch : 168 	 Error : 0.133782 	 Accuracy : 0.82485
Epoch : 169 	 Error : 0.13414 	 Accuracy : 0.82485
Epoch : 170 	 Error : 0.133696 	 Accuracy : 0.82485
Epoch : 171 	 Error : 0.133905 	 Accuracy : 0.82485
Epoch : 172 	 Error : 0.133651 	 Accuracy : 0.823353
Epoch : 173 	 Error : 0.133917 	 Accuracy : 0.823353
Epoch : 174 	 Error : 0.133633 	 Accuracy : 0.823353
Epoch : 175 	 Error : 0.133943 	 Accuracy : 0.823353
Epoch : 176 	 Error : 0.133968 	 Accuracy : 0.823353
Epoch : 177 	 Error : 0.133776 	 Accuracy : 0.823353
Epoch : 178 	 Error : 0.133745 	 Accuracy : 0.821856
Epoch : 179 	 Error : 0.13391 	 Accuracy : 0.823353
Epoch : 180 	 Error : 0.133805 	 Accuracy : 0.820359
Epoch : 181 	 Error : 0.133704 	 Accuracy : 0.823353
Epoch : 182 	 Error : 0.1337 	 Accuracy : 0.823353
Epoch : 183 	 Error : 0.133881 	 Accuracy : 0.821856
Epoch : 184 	 Error : 0.133537 	 Accuracy : 0.820359
Epoch : 185 	 Error : 0.133503 	 Accuracy : 0.821856
Epoch : 186 	 Error : 0.133638 	 Accuracy : 0.820359
Epoch : 187 	 Error : 0.133532 	 Accuracy : 0.821856
Epoch : 188 	 Error : 0.13352 	 Accuracy : 0.821856
Epoch : 189 	 Error : 0.133638 	 Accuracy : 0.820359
Epoch : 190 	 Error : 0.133269 	 Accuracy : 0.821856
Epoch : 191 	 Error : 0.13342 	 Accuracy : 0.821856
Epoch : 192 	 Error : 0.133555 	 Accuracy : 0.821856
Epoch : 193 	 Error : 0.13335 	 Accuracy : 0.821856
Epoch : 194 	 Error : 0.133387 	 Accuracy : 0.821856
Epoch : 195 	 Error : 0.133585 	 Accuracy : 0.821856
Epoch : 196 	 Error : 0.133255 	 Accuracy : 0.821856
Epoch : 197 	 Error : 0.133417 	 Accuracy : 0.821856
Epoch : 198 	 Error : 0.133364 	 Accuracy : 0.821856
Epoch : 199 	 Error : 0.13354 	 Accuracy : 0.821856
Epoch : 200 	 Error : 0.133263 	 Accuracy : 0.821856
Epoch : 201 	 Error : 0.133325 	 Accuracy : 0.823353
Epoch : 202 	 Error : 0.133139 	 Accuracy : 0.821856
Epoch : 203 	 Error : 0.133241 	 Accuracy : 0.821856
Epoch : 204 	 Error : 0.133214 	 Accuracy : 0.821856
Epoch : 205 	 Error : 0.133244 	 Accuracy : 0.820359
Epoch : 206 	 Error : 0.133096 	 Accuracy : 0.821856
Epoch : 207 	 Error : 0.133251 	 Accuracy : 0.821856
Epoch : 208 	 Error : 0.133163 	 Accuracy : 0.821856
Epoch : 209 	 Error : 0.133064 	 Accuracy : 0.821856
Epoch : 210 	 Error : 0.13318 	 Accuracy : 0.821856
Epoch : 211 	 Error : 0.13316 	 Accuracy : 0.821856
Epoch : 212 	 Error : 0.133142 	 Accuracy : 0.821856
Epoch : 213 	 Error : 0.133121 	 Accuracy : 0.823353
Epoch : 214 	 Error : 0.133095 	 Accuracy : 0.821856
Epoch : 215 	 Error : 0.132794 	 Accuracy : 0.821856
Epoch : 216 	 Error : 0.132942 	 Accuracy : 0.823353
Epoch : 217 	 Error : 0.13297 	 Accuracy : 0.823353
Epoch : 218 	 Error : 0.132923 	 Accuracy : 0.823353
Epoch : 219 	 Error : 0.133019 	 Accuracy : 0.82485
Epoch : 220 	 Error : 0.132887 	 Accuracy : 0.823353
Epoch : 221 	 Error : 0.133019 	 Accuracy : 0.823353
Epoch : 222 	 Error : 0.132958 	 Accuracy : 0.823353
Epoch : 223 	 Error : 0.132881 	 Accuracy : 0.82485
Epoch : 224 	 Error : 0.132727 	 Accuracy : 0.82485
Epoch : 225 	 Error : 0.132848 	 Accuracy : 0.82485
Epoch : 226 	 Error : 0.13255 	 Accuracy : 0.82485
Epoch : 227 	 Error : 0.1328 	 Accuracy : 0.82485
Epoch : 228 	 Error : 0.132946 	 Accuracy : 0.823353
Epoch : 229 	 Error : 0.132762 	 Accuracy : 0.82485
Epoch : 230 	 Error : 0.132669 	 Accuracy : 0.82485
Epoch : 231 	 Error : 0.132793 	 Accuracy : 0.826347
Epoch : 232 	 Error : 0.132759 	 Accuracy : 0.82485
Epoch : 233 	 Error : 0.132767 	 Accuracy : 0.82485
Epoch : 234 	 Error : 0.132585 	 Accuracy : 0.82485
Epoch : 235 	 Error : 0.132771 	 Accuracy : 0.826347
Epoch : 236 	 Error : 0.132652 	 Accuracy : 0.82485
Epoch : 237 	 Error : 0.132759 	 Accuracy : 0.826347
Epoch : 238 	 Error : 0.132686 	 Accuracy : 0.82485
Epoch : 239 	 Error : 0.13275 	 Accuracy : 0.823353
Epoch : 240 	 Error : 0.13269 	 Accuracy : 0.826347
Epoch : 241 	 Error : 0.132763 	 Accuracy : 0.82485
Epoch : 242 	 Error : 0.132625 	 Accuracy : 0.826347
Epoch : 243 	 Error : 0.132639 	 Accuracy : 0.826347
Epoch : 244 	 Error : 0.132753 	 Accuracy : 0.826347
Epoch : 245 	 Error : 0.132704 	 Accuracy : 0.82485
Epoch : 246 	 Error : 0.132849 	 Accuracy : 0.826347
Epoch : 247 	 Error : 0.132568 	 Accuracy : 0.826347
Epoch : 248 	 Error : 0.132659 	 Accuracy : 0.827844
Epoch : 249 	 Error : 0.132577 	 Accuracy : 0.823353
Epoch : 250 	 Error : 0.132464 	 Accuracy : 0.826347
Epoch : 251 	 Error : 0.132644 	 Accuracy : 0.82485
Epoch : 252 	 Error : 0.132482 	 Accuracy : 0.826347
Epoch : 253 	 Error : 0.132404 	 Accuracy : 0.82485
Epoch : 254 	 Error : 0.132293 	 Accuracy : 0.82485
Epoch : 255 	 Error : 0.1325 	 Accuracy : 0.826347
Epoch : 256 	 Error : 0.132445 	 Accuracy : 0.823353
Epoch : 257 	 Error : 0.132453 	 Accuracy : 0.823353
Epoch : 258 	 Error : 0.132019 	 Accuracy : 0.82485
Epoch : 259 	 Error : 0.132471 	 Accuracy : 0.82485
Epoch : 260 	 Error : 0.132374 	 Accuracy : 0.82485
Epoch : 261 	 Error : 0.132364 	 Accuracy : 0.82485
Epoch : 262 	 Error : 0.132347 	 Accuracy : 0.82485
Epoch : 263 	 Error : 0.132306 	 Accuracy : 0.823353
Epoch : 264 	 Error : 0.132375 	 Accuracy : 0.826347
Epoch : 265 	 Error : 0.132206 	 Accuracy : 0.821856
Epoch : 266 	 Error : 0.132196 	 Accuracy : 0.82485
Epoch : 267 	 Error : 0.132258 	 Accuracy : 0.827844
Epoch : 268 	 Error : 0.132158 	 Accuracy : 0.826347
Epoch : 269 	 Error : 0.132109 	 Accuracy : 0.821856
Epoch : 270 	 Error : 0.132228 	 Accuracy : 0.823353
Epoch : 271 	 Error : 0.132057 	 Accuracy : 0.823353
Epoch : 272 	 Error : 0.132037 	 Accuracy : 0.82485
Epoch : 273 	 Error : 0.132109 	 Accuracy : 0.826347
Epoch : 274 	 Error : 0.132028 	 Accuracy : 0.827844
Epoch : 275 	 Error : 0.131903 	 Accuracy : 0.821856
Epoch : 276 	 Error : 0.132003 	 Accuracy : 0.826347
Epoch : 277 	 Error : 0.131896 	 Accuracy : 0.826347
Epoch : 278 	 Error : 0.131824 	 Accuracy : 0.826347
Epoch : 279 	 Error : 0.131912 	 Accuracy : 0.826347
Epoch : 280 	 Error : 0.131883 	 Accuracy : 0.826347
Epoch : 281 	 Error : 0.131858 	 Accuracy : 0.827844
Epoch : 282 	 Error : 0.131826 	 Accuracy : 0.826347
Epoch : 283 	 Error : 0.13175 	 Accuracy : 0.826347
Epoch : 284 	 Error : 0.131785 	 Accuracy : 0.82485
Epoch : 285 	 Error : 0.131918 	 Accuracy : 0.82485
Epoch : 286 	 Error : 0.131765 	 Accuracy : 0.82485
Epoch : 287 	 Error : 0.131874 	 Accuracy : 0.826347
Epoch : 288 	 Error : 0.131723 	 Accuracy : 0.82485
Epoch : 289 	 Error : 0.131755 	 Accuracy : 0.827844
Epoch : 290 	 Error : 0.131687 	 Accuracy : 0.827844
Epoch : 291 	 Error : 0.131756 	 Accuracy : 0.829341
Epoch : 292 	 Error : 0.131611 	 Accuracy : 0.826347
Epoch : 293 	 Error : 0.131771 	 Accuracy : 0.826347
Epoch : 294 	 Error : 0.131606 	 Accuracy : 0.82485
Epoch : 295 	 Error : 0.131695 	 Accuracy : 0.827844
Epoch : 296 	 Error : 0.131563 	 Accuracy : 0.827844
Epoch : 297 	 Error : 0.131637 	 Accuracy : 0.827844
Epoch : 298 	 Error : 0.131552 	 Accuracy : 0.82485
Epoch : 299 	 Error : 0.131691 	 Accuracy : 0.830838
Epoch : 300 	 Error : 0.131575 	 Accuracy : 0.826347
Epoch : 301 	 Error : 0.131448 	 Accuracy : 0.826347
Epoch : 302 	 Error : 0.131607 	 Accuracy : 0.830838
Epoch : 303 	 Error : 0.131388 	 Accuracy : 0.827844
Epoch : 304 	 Error : 0.13147 	 Accuracy : 0.827844
Epoch : 305 	 Error : 0.131395 	 Accuracy : 0.826347
Epoch : 306 	 Error : 0.131451 	 Accuracy : 0.827844
Epoch : 307 	 Error : 0.131403 	 Accuracy : 0.827844
Epoch : 308 	 Error : 0.131354 	 Accuracy : 0.827844
Epoch : 309 	 Error : 0.131352 	 Accuracy : 0.829341
Epoch : 310 	 Error : 0.131245 	 Accuracy : 0.827844
Epoch : 311 	 Error : 0.131292 	 Accuracy : 0.827844
Epoch : 312 	 Error : 0.131241 	 Accuracy : 0.827844
Epoch : 313 	 Error : 0.131222 	 Accuracy : 0.826347
Epoch : 314 	 Error : 0.131181 	 Accuracy : 0.829341
Epoch : 315 	 Error : 0.131154 	 Accuracy : 0.827844
Epoch : 316 	 Error : 0.131083 	 Accuracy : 0.829341
Epoch : 317 	 Error : 0.131088 	 Accuracy : 0.827844
Epoch : 318 	 Error : 0.131051 	 Accuracy : 0.829341
Epoch : 319 	 Error : 0.131006 	 Accuracy : 0.827844
Epoch : 320 	 Error : 0.130974 	 Accuracy : 0.829341
Epoch : 321 	 Error : 0.130917 	 Accuracy : 0.827844
Epoch : 322 	 Error : 0.130918 	 Accuracy : 0.827844
Epoch : 323 	 Error : 0.13082 	 Accuracy : 0.827844
Epoch : 324 	 Error : 0.130813 	 Accuracy : 0.827844
Epoch : 325 	 Error : 0.130869 	 Accuracy : 0.827844
Epoch : 326 	 Error : 0.13081 	 Accuracy : 0.827844
Epoch : 327 	 Error : 0.130771 	 Accuracy : 0.829341
Epoch : 328 	 Error : 0.130752 	 Accuracy : 0.829341
Epoch : 329 	 Error : 0.130627 	 Accuracy : 0.827844
Epoch : 330 	 Error : 0.130731 	 Accuracy : 0.829341
Epoch : 331 	 Error : 0.13064 	 Accuracy : 0.827844
Epoch : 332 	 Error : 0.130701 	 Accuracy : 0.827844
Epoch : 333 	 Error : 0.130685 	 Accuracy : 0.827844
Epoch : 334 	 Error : 0.130673 	 Accuracy : 0.829341
Epoch : 335 	 Error : 0.130463 	 Accuracy : 0.829341
Epoch : 336 	 Error : 0.130474 	 Accuracy : 0.829341
Epoch : 337 	 Error : 0.130424 	 Accuracy : 0.829341
Epoch : 338 	 Error : 0.130592 	 Accuracy : 0.829341
Epoch : 339 	 Error : 0.130412 	 Accuracy : 0.829341
Epoch : 340 	 Error : 0.130315 	 Accuracy : 0.829341
Epoch : 341 	 Error : 0.130413 	 Accuracy : 0.829341
Epoch : 342 	 Error : 0.130261 	 Accuracy : 0.832335
Epoch : 343 	 Error : 0.130364 	 Accuracy : 0.827844
Epoch : 344 	 Error : 0.130344 	 Accuracy : 0.830838
Epoch : 345 	 Error : 0.130349 	 Accuracy : 0.830838
Epoch : 346 	 Error : 0.130387 	 Accuracy : 0.829341
Epoch : 347 	 Error : 0.130173 	 Accuracy : 0.830838
Epoch : 348 	 Error : 0.130188 	 Accuracy : 0.830838
Epoch : 349 	 Error : 0.130136 	 Accuracy : 0.829341
Epoch : 350 	 Error : 0.129963 	 Accuracy : 0.832335
Epoch : 351 	 Error : 0.130072 	 Accuracy : 0.832335
Epoch : 352 	 Error : 0.130129 	 Accuracy : 0.830838
Epoch : 353 	 Error : 0.130319 	 Accuracy : 0.832335
Epoch : 354 	 Error : 0.129894 	 Accuracy : 0.832335
Epoch : 355 	 Error : 0.130018 	 Accuracy : 0.829341
Epoch : 356 	 Error : 0.130043 	 Accuracy : 0.832335
Epoch : 357 	 Error : 0.130154 	 Accuracy : 0.832335
Epoch : 358 	 Error : 0.129949 	 Accuracy : 0.829341
Epoch : 359 	 Error : 0.1299 	 Accuracy : 0.832335
Epoch : 360 	 Error : 0.129953 	 Accuracy : 0.830838
Epoch : 361 	 Error : 0.129871 	 Accuracy : 0.830838
Epoch : 362 	 Error : 0.129974 	 Accuracy : 0.832335
Epoch : 363 	 Error : 0.12988 	 Accuracy : 0.832335
Epoch : 364 	 Error : 0.129838 	 Accuracy : 0.830838
Epoch : 365 	 Error : 0.129718 	 Accuracy : 0.830838
Epoch : 366 	 Error : 0.129836 	 Accuracy : 0.832335
Epoch : 367 	 Error : 0.129855 	 Accuracy : 0.829341
Epoch : 368 	 Error : 0.129724 	 Accuracy : 0.830838
Epoch : 369 	 Error : 0.129715 	 Accuracy : 0.830838
Epoch : 370 	 Error : 0.12969 	 Accuracy : 0.830838
Epoch : 371 	 Error : 0.129707 	 Accuracy : 0.829341
Epoch : 372 	 Error : 0.129738 	 Accuracy : 0.830838
Epoch : 373 	 Error : 0.129534 	 Accuracy : 0.830838
Epoch : 374 	 Error : 0.129707 	 Accuracy : 0.830838
Epoch : 375 	 Error : 0.129588 	 Accuracy : 0.829341
Epoch : 376 	 Error : 0.129594 	 Accuracy : 0.829341
Epoch : 377 	 Error : 0.129792 	 Accuracy : 0.830838
Epoch : 378 	 Error : 0.129505 	 Accuracy : 0.830838
Epoch : 379 	 Error : 0.129567 	 Accuracy : 0.830838
Epoch : 380 	 Error : 0.129553 	 Accuracy : 0.830838
Epoch : 381 	 Error : 0.129545 	 Accuracy : 0.830838
Epoch : 382 	 Error : 0.129519 	 Accuracy : 0.830838
Epoch : 383 	 Error : 0.129714 	 Accuracy : 0.830838
Epoch : 384 	 Error : 0.129521 	 Accuracy : 0.830838
Epoch : 385 	 Error : 0.129486 	 Accuracy : 0.829341
Epoch : 386 	 Error : 0.129355 	 Accuracy : 0.830838
Epoch : 387 	 Error : 0.129433 	 Accuracy : 0.832335
Epoch : 388 	 Error : 0.12939 	 Accuracy : 0.832335
Epoch : 389 	 Error : 0.129499 	 Accuracy : 0.832335
Epoch : 390 	 Error : 0.129436 	 Accuracy : 0.829341
Epoch : 391 	 Error : 0.129351 	 Accuracy : 0.830838
Epoch : 392 	 Error : 0.129344 	 Accuracy : 0.829341
Epoch : 393 	 Error : 0.129377 	 Accuracy : 0.830838
Epoch : 394 	 Error : 0.129288 	 Accuracy : 0.827844
Epoch : 395 	 Error : 0.12941 	 Accuracy : 0.830838
Epoch : 396 	 Error : 0.129218 	 Accuracy : 0.829341
Epoch : 397 	 Error : 0.129136 	 Accuracy : 0.829341
Epoch : 398 	 Error : 0.129425 	 Accuracy : 0.830838
Epoch : 399 	 Error : 0.129102 	 Accuracy : 0.833832
Epoch : 400 	 Error : 0.129354 	 Accuracy : 0.830838
Epoch : 401 	 Error : 0.129067 	 Accuracy : 0.829341
Epoch : 402 	 Error : 0.129419 	 Accuracy : 0.830838
Epoch : 403 	 Error : 0.128984 	 Accuracy : 0.830838
Epoch : 404 	 Error : 0.129098 	 Accuracy : 0.829341
Epoch : 405 	 Error : 0.129152 	 Accuracy : 0.830838
Epoch : 406 	 Error : 0.129118 	 Accuracy : 0.827844
Epoch : 407 	 Error : 0.129431 	 Accuracy : 0.830838
Epoch : 408 	 Error : 0.129061 	 Accuracy : 0.830838
Epoch : 409 	 Error : 0.129036 	 Accuracy : 0.830838
Epoch : 410 	 Error : 0.129193 	 Accuracy : 0.829341
