2024-03-19 20:43:31 : scalar : MinMaxScalar
2024-03-19 20:43:31 : train test split : 0.25
2024-03-19 20:43:31 : random state : 15
2024-03-19 20:43:31 : epochs : 1000
2024-03-19 20:43:31 : learning rate : 0.001
2024-03-19 20:43:31 : activation function : tanh
2024-03-19 20:43:31 : loss function : mean_squared_error
2024-03-19 20:43:31 : Optimizer : SGDMomentum

2024-03-19 20:43:31 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 0.369688 	 Accuracy : 0.631737
Epoch : 88 	 Error : 0.157693 	 Accuracy : 0.76497
Epoch : 89 	 Error : 0.157662 	 Accuracy : 0.76497
Epoch : 90 	 Error : 0.157632 	 Accuracy : 0.763473
Epoch : 91 	 Error : 0.157603 	 Accuracy : 0.763473
Epoch : 92 	 Error : 0.157575 	 Accuracy : 0.763473
Epoch : 93 	 Error : 0.157548 	 Accuracy : 0.763473
Epoch : 94 	 Error : 0.157522 	 Accuracy : 0.761976
Epoch : 95 	 Error : 0.157497 	 Accuracy : 0.763473
Epoch : 96 	 Error : 0.157472 	 Accuracy : 0.76497
Epoch : 97 	 Error : 0.157448 	 Accuracy : 0.76497
Epoch : 98 	 Error : 0.157424 	 Accuracy : 0.763473
Epoch : 99 	 Error : 0.157402 	 Accuracy : 0.763473
Epoch : 100 	 Error : 0.157379 	 Accuracy : 0.760479
Epoch : 101 	 Error : 0.157358 	 Accuracy : 0.758982
Epoch : 102 	 Error : 0.157336 	 Accuracy : 0.757485
Epoch : 103 	 Error : 0.157315 	 Accuracy : 0.757485
Epoch : 104 	 Error : 0.157295 	 Accuracy : 0.757485
Epoch : 105 	 Error : 0.157275 	 Accuracy : 0.757485
Epoch : 106 	 Error : 0.157255 	 Accuracy : 0.757485
Epoch : 107 	 Error : 0.157235 	 Accuracy : 0.755988
Epoch : 108 	 Error : 0.157216 	 Accuracy : 0.752994
Epoch : 109 	 Error : 0.157197 	 Accuracy : 0.75
Epoch : 110 	 Error : 0.157178 	 Accuracy : 0.748503
Epoch : 111 	 Error : 0.15716 	 Accuracy : 0.748503
Epoch : 112 	 Error : 0.157141 	 Accuracy : 0.748503
Epoch : 113 	 Error : 0.157123 	 Accuracy : 0.75
Epoch : 114 	 Error : 0.157105 	 Accuracy : 0.75
Epoch : 115 	 Error : 0.157087 	 Accuracy : 0.75
Epoch : 116 	 Error : 0.157069 	 Accuracy : 0.75
Epoch : 117 	 Error : 0.157051 	 Accuracy : 0.75
Epoch : 118 	 Error : 0.157032 	 Accuracy : 0.752994
Epoch : 119 	 Error : 0.157014 	 Accuracy : 0.752994
Epoch : 120 	 Error : 0.156996 	 Accuracy : 0.751497
Epoch : 121 	 Error : 0.156977 	 Accuracy : 0.751497
Epoch : 122 	 Error : 0.156958 	 Accuracy : 0.751497
Epoch : 123 	 Error : 0.156939 	 Accuracy : 0.751497
Epoch : 124 	 Error : 0.156919 	 Accuracy : 0.751497
Epoch : 125 	 Error : 0.156899 	 Accuracy : 0.751497
Epoch : 126 	 Error : 0.156879 	 Accuracy : 0.751497
Epoch : 127 	 Error : 0.156858 	 Accuracy : 0.751497
Epoch : 128 	 Error : 0.156836 	 Accuracy : 0.751497
Epoch : 129 	 Error : 0.156813 	 Accuracy : 0.751497
Epoch : 130 	 Error : 0.156789 	 Accuracy : 0.751497
Epoch : 131 	 Error : 0.156764 	 Accuracy : 0.751497
Epoch : 132 	 Error : 0.156737 	 Accuracy : 0.751497
Epoch : 133 	 Error : 0.156709 	 Accuracy : 0.751497
Epoch : 134 	 Error : 0.15668 	 Accuracy : 0.752994
Epoch : 135 	 Error : 0.156648 	 Accuracy : 0.752994
Epoch : 136 	 Error : 0.156615 	 Accuracy : 0.751497
Epoch : 137 	 Error : 0.156579 	 Accuracy : 0.748503
Epoch : 138 	 Error : 0.156542 	 Accuracy : 0.748503
Epoch : 139 	 Error : 0.156501 	 Accuracy : 0.748503
Epoch : 140 	 Error : 0.156459 	 Accuracy : 0.748503
Epoch : 141 	 Error : 0.156414 	 Accuracy : 0.748503
Epoch : 142 	 Error : 0.156366 	 Accuracy : 0.747006
Epoch : 143 	 Error : 0.156316 	 Accuracy : 0.748503
Epoch : 144 	 Error : 0.156264 	 Accuracy : 0.748503
Epoch : 145 	 Error : 0.156209 	 Accuracy : 0.748503
Epoch : 146 	 Error : 0.156152 	 Accuracy : 0.75
Epoch : 147 	 Error : 0.156094 	 Accuracy : 0.748503
Epoch : 148 	 Error : 0.156033 	 Accuracy : 0.748503
Epoch : 149 	 Error : 0.155971 	 Accuracy : 0.748503
Epoch : 150 	 Error : 0.155908 	 Accuracy : 0.747006
Epoch : 151 	 Error : 0.155843 	 Accuracy : 0.747006
Epoch : 152 	 Error : 0.155776 	 Accuracy : 0.748503
Epoch : 153 	 Error : 0.155708 	 Accuracy : 0.748503
Epoch : 154 	 Error : 0.155639 	 Accuracy : 0.747006
Epoch : 155 	 Error : 0.155568 	 Accuracy : 0.747006
Epoch : 156 	 Error : 0.155496 	 Accuracy : 0.742515
Epoch : 157 	 Error : 0.155422 	 Accuracy : 0.742515
Epoch : 158 	 Error : 0.155346 	 Accuracy : 0.742515
Epoch : 159 	 Error : 0.155268 	 Accuracy : 0.747006
Epoch : 160 	 Error : 0.155189 	 Accuracy : 0.747006
Epoch : 161 	 Error : 0.155107 	 Accuracy : 0.748503
Epoch : 162 	 Error : 0.155024 	 Accuracy : 0.75
Epoch : 163 	 Error : 0.154938 	 Accuracy : 0.75
Epoch : 164 	 Error : 0.15485 	 Accuracy : 0.752994
Epoch : 165 	 Error : 0.154759 	 Accuracy : 0.752994
Epoch : 166 	 Error : 0.154666 	 Accuracy : 0.752994
Epoch : 167 	 Error : 0.15457 	 Accuracy : 0.755988
Epoch : 168 	 Error : 0.154472 	 Accuracy : 0.755988
Epoch : 169 	 Error : 0.154371 	 Accuracy : 0.755988
Epoch : 170 	 Error : 0.154268 	 Accuracy : 0.758982
Epoch : 171 	 Error : 0.154163 	 Accuracy : 0.760479
Epoch : 172 	 Error : 0.154058 	 Accuracy : 0.761976
Epoch : 173 	 Error : 0.153951 	 Accuracy : 0.761976
Epoch : 174 	 Error : 0.153846 	 Accuracy : 0.769461
Epoch : 175 	 Error : 0.153742 	 Accuracy : 0.772455
Epoch : 176 	 Error : 0.153639 	 Accuracy : 0.770958
Epoch : 177 	 Error : 0.15354 	 Accuracy : 0.769461
Epoch : 178 	 Error : 0.153443 	 Accuracy : 0.769461
Epoch : 179 	 Error : 0.15335 	 Accuracy : 0.769461
Epoch : 180 	 Error : 0.15326 	 Accuracy : 0.769461
Epoch : 181 	 Error : 0.153172 	 Accuracy : 0.769461
Epoch : 182 	 Error : 0.153088 	 Accuracy : 0.769461
Epoch : 183 	 Error : 0.153006 	 Accuracy : 0.769461
Epoch : 184 	 Error : 0.152927 	 Accuracy : 0.769461
Epoch : 185 	 Error : 0.15285 	 Accuracy : 0.769461
Epoch : 186 	 Error : 0.152775 	 Accuracy : 0.769461
Epoch : 187 	 Error : 0.152703 	 Accuracy : 0.769461
Epoch : 188 	 Error : 0.152632 	 Accuracy : 0.770958
Epoch : 189 	 Error : 0.152564 	 Accuracy : 0.770958
Epoch : 190 	 Error : 0.152497 	 Accuracy : 0.770958
Epoch : 191 	 Error : 0.152432 	 Accuracy : 0.769461
Epoch : 192 	 Error : 0.152368 	 Accuracy : 0.769461
Epoch : 193 	 Error : 0.152307 	 Accuracy : 0.769461
Epoch : 194 	 Error : 0.152246 	 Accuracy : 0.769461
Epoch : 195 	 Error : 0.152187 	 Accuracy : 0.769461
Epoch : 196 	 Error : 0.152129 	 Accuracy : 0.769461
Epoch : 197 	 Error : 0.152073 	 Accuracy : 0.769461
Epoch : 198 	 Error : 0.152017 	 Accuracy : 0.770958
Epoch : 199 	 Error : 0.151963 	 Accuracy : 0.770958
Epoch : 200 	 Error : 0.15191 	 Accuracy : 0.770958
Epoch : 201 	 Error : 0.151858 	 Accuracy : 0.772455
Epoch : 202 	 Error : 0.151807 	 Accuracy : 0.772455
Epoch : 203 	 Error : 0.151757 	 Accuracy : 0.773952
Epoch : 204 	 Error : 0.151708 	 Accuracy : 0.773952
Epoch : 205 	 Error : 0.15166 	 Accuracy : 0.773952
Epoch : 206 	 Error : 0.151613 	 Accuracy : 0.773952
Epoch : 207 	 Error : 0.151567 	 Accuracy : 0.773952
Epoch : 208 	 Error : 0.151521 	 Accuracy : 0.773952
Epoch : 209 	 Error : 0.151477 	 Accuracy : 0.773952
Epoch : 210 	 Error : 0.151433 	 Accuracy : 0.773952
Epoch : 211 	 Error : 0.15139 	 Accuracy : 0.773952
Epoch : 212 	 Error : 0.151348 	 Accuracy : 0.773952
Epoch : 213 	 Error : 0.151306 	 Accuracy : 0.775449
Epoch : 214 	 Error : 0.151266 	 Accuracy : 0.775449
Epoch : 215 	 Error : 0.151226 	 Accuracy : 0.775449
Epoch : 216 	 Error : 0.151187 	 Accuracy : 0.776946
Epoch : 217 	 Error : 0.151148 	 Accuracy : 0.776946
Epoch : 218 	 Error : 0.151111 	 Accuracy : 0.776946
Epoch : 219 	 Error : 0.151074 	 Accuracy : 0.778443
Epoch : 220 	 Error : 0.151038 	 Accuracy : 0.778443
Epoch : 221 	 Error : 0.151003 	 Accuracy : 0.778443
Epoch : 222 	 Error : 0.150969 	 Accuracy : 0.778443
Epoch : 223 	 Error : 0.150936 	 Accuracy : 0.778443
Epoch : 224 	 Error : 0.150903 	 Accuracy : 0.778443
Epoch : 225 	 Error : 0.150871 	 Accuracy : 0.778443
Epoch : 226 	 Error : 0.150841 	 Accuracy : 0.778443
Epoch : 227 	 Error : 0.150811 	 Accuracy : 0.778443
Epoch : 228 	 Error : 0.150782 	 Accuracy : 0.778443
Epoch : 229 	 Error : 0.150753 	 Accuracy : 0.778443
Epoch : 230 	 Error : 0.150726 	 Accuracy : 0.778443
Epoch : 231 	 Error : 0.1507 	 Accuracy : 0.778443
Epoch : 232 	 Error : 0.150675 	 Accuracy : 0.778443
Epoch : 233 	 Error : 0.15065 	 Accuracy : 0.781437
Epoch : 234 	 Error : 0.150627 	 Accuracy : 0.77994
Epoch : 235 	 Error : 0.150604 	 Accuracy : 0.77994
Epoch : 236 	 Error : 0.150583 	 Accuracy : 0.77994
Epoch : 237 	 Error : 0.150562 	 Accuracy : 0.77994
Epoch : 238 	 Error : 0.150542 	 Accuracy : 0.782934
Epoch : 239 	 Error : 0.150524 	 Accuracy : 0.782934
Epoch : 240 	 Error : 0.150506 	 Accuracy : 0.784431
Epoch : 241 	 Error : 0.15049 	 Accuracy : 0.784431
Epoch : 242 	 Error : 0.150474 	 Accuracy : 0.784431
Epoch : 243 	 Error : 0.150459 	 Accuracy : 0.784431
Epoch : 244 	 Error : 0.150446 	 Accuracy : 0.787425
Epoch : 245 	 Error : 0.150433 	 Accuracy : 0.787425
Epoch : 246 	 Error : 0.150421 	 Accuracy : 0.787425
Epoch : 247 	 Error : 0.15041 	 Accuracy : 0.787425
Epoch : 248 	 Error : 0.1504 	 Accuracy : 0.787425
Epoch : 249 	 Error : 0.150392 	 Accuracy : 0.787425
Epoch : 250 	 Error : 0.150384 	 Accuracy : 0.787425
Epoch : 251 	 Error : 0.150377 	 Accuracy : 0.787425
Epoch : 252 	 Error : 0.15037 	 Accuracy : 0.787425
Epoch : 253 	 Error : 0.150365 	 Accuracy : 0.787425
Epoch : 254 	 Error : 0.15036 	 Accuracy : 0.787425
Epoch : 255 	 Error : 0.150357 	 Accuracy : 0.787425
Epoch : 256 	 Error : 0.150354 	 Accuracy : 0.787425
Epoch : 257 	 Error : 0.150351 	 Accuracy : 0.787425
Epoch : 258 	 Error : 0.15035 	 Accuracy : 0.787425
Epoch : 259 	 Error : 0.150348 	 Accuracy : 0.788922
Epoch : 260 	 Error : 0.150348 	 Accuracy : 0.787425
Epoch : 261 	 Error : 0.150348 	 Accuracy : 0.785928
Epoch : 262 	 Error : 0.150348 	 Accuracy : 0.785928
Epoch : 263 	 Error : 0.150349 	 Accuracy : 0.785928
Epoch : 264 	 Error : 0.15035 	 Accuracy : 0.785928
Epoch : 265 	 Error : 0.150351 	 Accuracy : 0.785928
Epoch : 266 	 Error : 0.150352 	 Accuracy : 0.785928
Epoch : 267 	 Error : 0.150354 	 Accuracy : 0.784431
Epoch : 268 	 Error : 0.150355 	 Accuracy : 0.784431
Epoch : 269 	 Error : 0.150356 	 Accuracy : 0.784431
Epoch : 270 	 Error : 0.150357 	 Accuracy : 0.782934
Epoch : 271 	 Error : 0.150358 	 Accuracy : 0.77994
Epoch : 272 	 Error : 0.150359 	 Accuracy : 0.77994
Epoch : 273 	 Error : 0.150359 	 Accuracy : 0.778443
Epoch : 274 	 Error : 0.150359 	 Accuracy : 0.778443
Epoch : 275 	 Error : 0.150359 	 Accuracy : 0.776946
Epoch : 276 	 Error : 0.150358 	 Accuracy : 0.776946
Epoch : 277 	 Error : 0.150356 	 Accuracy : 0.776946
Epoch : 278 	 Error : 0.150354 	 Accuracy : 0.776946
Epoch : 279 	 Error : 0.150352 	 Accuracy : 0.776946
Epoch : 280 	 Error : 0.150349 	 Accuracy : 0.776946
Epoch : 281 	 Error : 0.150346 	 Accuracy : 0.776946
Epoch : 282 	 Error : 0.150342 	 Accuracy : 0.776946
Epoch : 283 	 Error : 0.150337 	 Accuracy : 0.776946
Epoch : 284 	 Error : 0.150332 	 Accuracy : 0.776946
Epoch : 285 	 Error : 0.150327 	 Accuracy : 0.776946
Epoch : 286 	 Error : 0.15032 	 Accuracy : 0.776946
Epoch : 287 	 Error : 0.150314 	 Accuracy : 0.776946
Epoch : 288 	 Error : 0.150307 	 Accuracy : 0.776946
Epoch : 289 	 Error : 0.150299 	 Accuracy : 0.776946
Epoch : 290 	 Error : 0.150291 	 Accuracy : 0.776946
Epoch : 291 	 Error : 0.150283 	 Accuracy : 0.775449
Epoch : 292 	 Error : 0.150274 	 Accuracy : 0.775449
Epoch : 293 	 Error : 0.150265 	 Accuracy : 0.775449
Epoch : 294 	 Error : 0.150255 	 Accuracy : 0.775449
Epoch : 295 	 Error : 0.150245 	 Accuracy : 0.775449
Epoch : 296 	 Error : 0.150235 	 Accuracy : 0.775449
Epoch : 297 	 Error : 0.150225 	 Accuracy : 0.775449
Epoch : 298 	 Error : 0.150214 	 Accuracy : 0.776946
Epoch : 299 	 Error : 0.150204 	 Accuracy : 0.776946
Epoch : 300 	 Error : 0.150193 	 Accuracy : 0.776946
Epoch : 301 	 Error : 0.150182 	 Accuracy : 0.776946
Epoch : 302 	 Error : 0.150172 	 Accuracy : 0.776946
Epoch : 303 	 Error : 0.150162 	 Accuracy : 0.776946
Epoch : 304 	 Error : 0.150152 	 Accuracy : 0.776946
Epoch : 305 	 Error : 0.150143 	 Accuracy : 0.776946
Epoch : 306 	 Error : 0.150135 	 Accuracy : 0.776946
Epoch : 307 	 Error : 0.150128 	 Accuracy : 0.776946
Epoch : 308 	 Error : 0.150121 	 Accuracy : 0.776946
Epoch : 309 	 Error : 0.150116 	 Accuracy : 0.776946
Epoch : 310 	 Error : 0.150112 	 Accuracy : 0.775449
Epoch : 311 	 Error : 0.150109 	 Accuracy : 0.775449
Epoch : 312 	 Error : 0.150107 	 Accuracy : 0.775449
Epoch : 313 	 Error : 0.150107 	 Accuracy : 0.775449
Epoch : 314 	 Error : 0.150107 	 Accuracy : 0.775449
Epoch : 315 	 Error : 0.150109 	 Accuracy : 0.775449
Epoch : 316 	 Error : 0.150111 	 Accuracy : 0.775449
Epoch : 317 	 Error : 0.150113 	 Accuracy : 0.775449
Epoch : 318 	 Error : 0.150117 	 Accuracy : 0.775449
Epoch : 319 	 Error : 0.15012 	 Accuracy : 0.775449
Epoch : 320 	 Error : 0.150124 	 Accuracy : 0.775449
Epoch : 321 	 Error : 0.150127 	 Accuracy : 0.775449
Epoch : 322 	 Error : 0.150131 	 Accuracy : 0.776946
Epoch : 323 	 Error : 0.150135 	 Accuracy : 0.776946
Epoch : 324 	 Error : 0.150138 	 Accuracy : 0.776946
Epoch : 325 	 Error : 0.150142 	 Accuracy : 0.776946
Epoch : 326 	 Error : 0.150144 	 Accuracy : 0.776946
Epoch : 327 	 Error : 0.150147 	 Accuracy : 0.776946
Epoch : 328 	 Error : 0.150149 	 Accuracy : 0.776946
Epoch : 329 	 Error : 0.150151 	 Accuracy : 0.776946
Epoch : 330 	 Error : 0.150152 	 Accuracy : 0.776946
Epoch : 331 	 Error : 0.150152 	 Accuracy : 0.776946
Epoch : 332 	 Error : 0.150152 	 Accuracy : 0.776946
Epoch : 333 	 Error : 0.150151 	 Accuracy : 0.778443
Epoch : 334 	 Error : 0.150149 	 Accuracy : 0.778443
Epoch : 335 	 Error : 0.150146 	 Accuracy : 0.778443
Epoch : 336 	 Error : 0.150143 	 Accuracy : 0.778443
Epoch : 337 	 Error : 0.150139 	 Accuracy : 0.778443
Epoch : 338 	 Error : 0.150135 	 Accuracy : 0.778443
Epoch : 339 	 Error : 0.15013 	 Accuracy : 0.778443
Epoch : 340 	 Error : 0.150124 	 Accuracy : 0.778443
Epoch : 341 	 Error : 0.150118 	 Accuracy : 0.778443
Epoch : 342 	 Error : 0.150112 	 Accuracy : 0.778443
Epoch : 343 	 Error : 0.150106 	 Accuracy : 0.778443
Epoch : 344 	 Error : 0.150099 	 Accuracy : 0.778443
Epoch : 345 	 Error : 0.150093 	 Accuracy : 0.778443
Epoch : 346 	 Error : 0.150086 	 Accuracy : 0.778443
Epoch : 347 	 Error : 0.150079 	 Accuracy : 0.778443
Epoch : 348 	 Error : 0.150072 	 Accuracy : 0.778443
Epoch : 349 	 Error : 0.150066 	 Accuracy : 0.778443
Epoch : 350 	 Error : 0.150059 	 Accuracy : 0.778443
Epoch : 351 	 Error : 0.150053 	 Accuracy : 0.778443
Epoch : 352 	 Error : 0.150046 	 Accuracy : 0.778443
Epoch : 353 	 Error : 0.15004 	 Accuracy : 0.778443
Epoch : 354 	 Error : 0.150033 	 Accuracy : 0.776946
Epoch : 355 	 Error : 0.150027 	 Accuracy : 0.776946
Epoch : 356 	 Error : 0.150021 	 Accuracy : 0.776946
Epoch : 357 	 Error : 0.150015 	 Accuracy : 0.776946
Epoch : 358 	 Error : 0.150009 	 Accuracy : 0.776946
Epoch : 359 	 Error : 0.150003 	 Accuracy : 0.776946
Epoch : 360 	 Error : 0.149997 	 Accuracy : 0.776946
Epoch : 361 	 Error : 0.149991 	 Accuracy : 0.776946
Epoch : 362 	 Error : 0.149985 	 Accuracy : 0.775449
Epoch : 363 	 Error : 0.14998 	 Accuracy : 0.775449
Epoch : 364 	 Error : 0.149974 	 Accuracy : 0.775449
Epoch : 365 	 Error : 0.149968 	 Accuracy : 0.775449
Epoch : 366 	 Error : 0.149962 	 Accuracy : 0.775449
Epoch : 367 	 Error : 0.149957 	 Accuracy : 0.775449
Epoch : 368 	 Error : 0.149951 	 Accuracy : 0.775449
Epoch : 369 	 Error : 0.149945 	 Accuracy : 0.775449
Epoch : 370 	 Error : 0.14994 	 Accuracy : 0.775449
Epoch : 371 	 Error : 0.149934 	 Accuracy : 0.775449
Epoch : 372 	 Error : 0.149929 	 Accuracy : 0.775449
Epoch : 373 	 Error : 0.149923 	 Accuracy : 0.776946
Epoch : 374 	 Error : 0.149918 	 Accuracy : 0.776946
Epoch : 375 	 Error : 0.149912 	 Accuracy : 0.776946
Epoch : 376 	 Error : 0.149907 	 Accuracy : 0.776946
Epoch : 377 	 Error : 0.149902 	 Accuracy : 0.776946
Epoch : 378 	 Error : 0.149896 	 Accuracy : 0.776946
Epoch : 379 	 Error : 0.149891 	 Accuracy : 0.776946
Epoch : 380 	 Error : 0.149885 	 Accuracy : 0.778443
Epoch : 381 	 Error : 0.14988 	 Accuracy : 0.778443
Epoch : 382 	 Error : 0.149874 	 Accuracy : 0.778443
Epoch : 383 	 Error : 0.149868 	 Accuracy : 0.778443
Epoch : 384 	 Error : 0.149862 	 Accuracy : 0.778443
Epoch : 385 	 Error : 0.149856 	 Accuracy : 0.778443
Epoch : 386 	 Error : 0.149849 	 Accuracy : 0.778443
Epoch : 387 	 Error : 0.149843 	 Accuracy : 0.778443
Epoch : 388 	 Error : 0.149836 	 Accuracy : 0.778443
Epoch : 389 	 Error : 0.149829 	 Accuracy : 0.778443
Epoch : 390 	 Error : 0.149821 	 Accuracy : 0.778443
Epoch : 391 	 Error : 0.149814 	 Accuracy : 0.778443
Epoch : 392 	 Error : 0.149806 	 Accuracy : 0.778443
Epoch : 393 	 Error : 0.149798 	 Accuracy : 0.776946
Epoch : 394 	 Error : 0.149789 	 Accuracy : 0.776946
Epoch : 395 	 Error : 0.149781 	 Accuracy : 0.776946
Epoch : 396 	 Error : 0.149772 	 Accuracy : 0.776946
Epoch : 397 	 Error : 0.149764 	 Accuracy : 0.776946
Epoch : 398 	 Error : 0.149755 	 Accuracy : 0.778443
Epoch : 399 	 Error : 0.149746 	 Accuracy : 0.778443
Epoch : 400 	 Error : 0.149736 	 Accuracy : 0.778443
Epoch : 401 	 Error : 0.149727 	 Accuracy : 0.778443
Epoch : 402 	 Error : 0.149718 	 Accuracy : 0.778443
Epoch : 403 	 Error : 0.149708 	 Accuracy : 0.778443
Epoch : 404 	 Error : 0.149699 	 Accuracy : 0.778443
Epoch : 405 	 Error : 0.149689 	 Accuracy : 0.778443
Epoch : 406 	 Error : 0.149679 	 Accuracy : 0.778443
Epoch : 407 	 Error : 0.149669 	 Accuracy : 0.778443
Epoch : 408 	 Error : 0.149659 	 Accuracy : 0.778443
Epoch : 409 	 Error : 0.149649 	 Accuracy : 0.781437
Epoch : 410 	 Error : 0.14964 	 Accuracy : 0.781437
