2024-03-19 20:42:57 : scalar : MinMaxScalar
2024-03-19 20:42:57 : train test split : 0.25
2024-03-19 20:42:57 : random state : 15
2024-03-19 20:42:57 : epochs : 1000
2024-03-19 20:42:57 : learning rate : 0.001
2024-03-19 20:42:57 : activation function : tanh
2024-03-19 20:42:57 : loss function : mean_squared_error
2024-03-19 20:42:57 : Optimizer : None

2024-03-19 20:42:57 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 0.53947 	 Accuracy : 0.631737
Epoch : 134 	 Error : 0.232362 	 Accuracy : 0.631737
Epoch : 135 	 Error : 0.23236 	 Accuracy : 0.631737
Epoch : 136 	 Error : 0.232359 	 Accuracy : 0.631737
Epoch : 137 	 Error : 0.232358 	 Accuracy : 0.631737
Epoch : 138 	 Error : 0.232356 	 Accuracy : 0.631737
Epoch : 139 	 Error : 0.232355 	 Accuracy : 0.631737
Epoch : 140 	 Error : 0.232353 	 Accuracy : 0.631737
Epoch : 141 	 Error : 0.232352 	 Accuracy : 0.631737
Epoch : 142 	 Error : 0.23235 	 Accuracy : 0.631737
Epoch : 143 	 Error : 0.232349 	 Accuracy : 0.631737
Epoch : 144 	 Error : 0.232347 	 Accuracy : 0.631737
Epoch : 145 	 Error : 0.232345 	 Accuracy : 0.631737
Epoch : 146 	 Error : 0.232344 	 Accuracy : 0.631737
Epoch : 147 	 Error : 0.232342 	 Accuracy : 0.631737
Epoch : 148 	 Error : 0.232341 	 Accuracy : 0.631737
Epoch : 149 	 Error : 0.232339 	 Accuracy : 0.631737
Epoch : 150 	 Error : 0.232337 	 Accuracy : 0.631737
Epoch : 151 	 Error : 0.232336 	 Accuracy : 0.631737
Epoch : 152 	 Error : 0.232334 	 Accuracy : 0.631737
Epoch : 153 	 Error : 0.232332 	 Accuracy : 0.631737
Epoch : 154 	 Error : 0.232331 	 Accuracy : 0.631737
Epoch : 155 	 Error : 0.232329 	 Accuracy : 0.631737
Epoch : 156 	 Error : 0.232327 	 Accuracy : 0.631737
Epoch : 157 	 Error : 0.232326 	 Accuracy : 0.631737
Epoch : 158 	 Error : 0.232324 	 Accuracy : 0.631737
Epoch : 159 	 Error : 0.232322 	 Accuracy : 0.631737
Epoch : 160 	 Error : 0.23232 	 Accuracy : 0.631737
Epoch : 161 	 Error : 0.232319 	 Accuracy : 0.631737
Epoch : 162 	 Error : 0.232317 	 Accuracy : 0.631737
Epoch : 163 	 Error : 0.232315 	 Accuracy : 0.631737
Epoch : 164 	 Error : 0.232313 	 Accuracy : 0.631737
Epoch : 165 	 Error : 0.232311 	 Accuracy : 0.631737
Epoch : 166 	 Error : 0.232309 	 Accuracy : 0.631737
Epoch : 167 	 Error : 0.232308 	 Accuracy : 0.631737
Epoch : 168 	 Error : 0.232306 	 Accuracy : 0.631737
Epoch : 169 	 Error : 0.232304 	 Accuracy : 0.631737
Epoch : 170 	 Error : 0.232302 	 Accuracy : 0.631737
Epoch : 171 	 Error : 0.2323 	 Accuracy : 0.631737
Epoch : 172 	 Error : 0.232298 	 Accuracy : 0.631737
Epoch : 173 	 Error : 0.232296 	 Accuracy : 0.631737
Epoch : 174 	 Error : 0.232294 	 Accuracy : 0.631737
Epoch : 175 	 Error : 0.232292 	 Accuracy : 0.631737
Epoch : 176 	 Error : 0.23229 	 Accuracy : 0.631737
Epoch : 177 	 Error : 0.232288 	 Accuracy : 0.631737
Epoch : 178 	 Error : 0.232286 	 Accuracy : 0.631737
Epoch : 179 	 Error : 0.232283 	 Accuracy : 0.631737
Epoch : 180 	 Error : 0.232281 	 Accuracy : 0.631737
Epoch : 181 	 Error : 0.232279 	 Accuracy : 0.631737
Epoch : 182 	 Error : 0.232277 	 Accuracy : 0.631737
Epoch : 183 	 Error : 0.232275 	 Accuracy : 0.631737
Epoch : 184 	 Error : 0.232272 	 Accuracy : 0.631737
Epoch : 185 	 Error : 0.23227 	 Accuracy : 0.631737
Epoch : 186 	 Error : 0.232268 	 Accuracy : 0.631737
Epoch : 187 	 Error : 0.232266 	 Accuracy : 0.631737
Epoch : 188 	 Error : 0.232263 	 Accuracy : 0.631737
Epoch : 189 	 Error : 0.232261 	 Accuracy : 0.631737
Epoch : 190 	 Error : 0.232258 	 Accuracy : 0.631737
Epoch : 191 	 Error : 0.232256 	 Accuracy : 0.631737
Epoch : 192 	 Error : 0.232254 	 Accuracy : 0.631737
Epoch : 193 	 Error : 0.232251 	 Accuracy : 0.631737
Epoch : 194 	 Error : 0.232249 	 Accuracy : 0.631737
Epoch : 195 	 Error : 0.232246 	 Accuracy : 0.631737
Epoch : 196 	 Error : 0.232244 	 Accuracy : 0.631737
Epoch : 197 	 Error : 0.232241 	 Accuracy : 0.631737
Epoch : 198 	 Error : 0.232238 	 Accuracy : 0.631737
Epoch : 199 	 Error : 0.232236 	 Accuracy : 0.631737
Epoch : 200 	 Error : 0.232233 	 Accuracy : 0.631737
Epoch : 201 	 Error : 0.23223 	 Accuracy : 0.631737
Epoch : 202 	 Error : 0.232227 	 Accuracy : 0.631737
Epoch : 203 	 Error : 0.232225 	 Accuracy : 0.631737
Epoch : 204 	 Error : 0.232222 	 Accuracy : 0.631737
Epoch : 205 	 Error : 0.232219 	 Accuracy : 0.631737
Epoch : 206 	 Error : 0.232216 	 Accuracy : 0.631737
Epoch : 207 	 Error : 0.232213 	 Accuracy : 0.631737
Epoch : 208 	 Error : 0.23221 	 Accuracy : 0.631737
Epoch : 209 	 Error : 0.232207 	 Accuracy : 0.631737
Epoch : 210 	 Error : 0.232204 	 Accuracy : 0.631737
Epoch : 211 	 Error : 0.232201 	 Accuracy : 0.631737
Epoch : 212 	 Error : 0.232198 	 Accuracy : 0.631737
Epoch : 213 	 Error : 0.232195 	 Accuracy : 0.631737
Epoch : 214 	 Error : 0.232191 	 Accuracy : 0.631737
Epoch : 215 	 Error : 0.232188 	 Accuracy : 0.631737
Epoch : 216 	 Error : 0.232185 	 Accuracy : 0.631737
Epoch : 217 	 Error : 0.232181 	 Accuracy : 0.631737
Epoch : 218 	 Error : 0.232178 	 Accuracy : 0.631737
Epoch : 219 	 Error : 0.232175 	 Accuracy : 0.631737
Epoch : 220 	 Error : 0.232171 	 Accuracy : 0.631737
Epoch : 221 	 Error : 0.232167 	 Accuracy : 0.631737
Epoch : 222 	 Error : 0.232164 	 Accuracy : 0.631737
Epoch : 223 	 Error : 0.23216 	 Accuracy : 0.631737
Epoch : 224 	 Error : 0.232156 	 Accuracy : 0.631737
Epoch : 225 	 Error : 0.232153 	 Accuracy : 0.631737
Epoch : 226 	 Error : 0.232149 	 Accuracy : 0.631737
Epoch : 227 	 Error : 0.232145 	 Accuracy : 0.631737
Epoch : 228 	 Error : 0.232141 	 Accuracy : 0.631737
Epoch : 229 	 Error : 0.232137 	 Accuracy : 0.631737
Epoch : 230 	 Error : 0.232133 	 Accuracy : 0.631737
Epoch : 231 	 Error : 0.232129 	 Accuracy : 0.631737
Epoch : 232 	 Error : 0.232124 	 Accuracy : 0.631737
Epoch : 233 	 Error : 0.23212 	 Accuracy : 0.631737
Epoch : 234 	 Error : 0.232116 	 Accuracy : 0.631737
Epoch : 235 	 Error : 0.232111 	 Accuracy : 0.631737
Epoch : 236 	 Error : 0.232107 	 Accuracy : 0.631737
Epoch : 237 	 Error : 0.232102 	 Accuracy : 0.631737
Epoch : 238 	 Error : 0.232097 	 Accuracy : 0.631737
Epoch : 239 	 Error : 0.232093 	 Accuracy : 0.631737
Epoch : 240 	 Error : 0.232088 	 Accuracy : 0.631737
Epoch : 241 	 Error : 0.232083 	 Accuracy : 0.631737
Epoch : 242 	 Error : 0.232078 	 Accuracy : 0.631737
Epoch : 243 	 Error : 0.232073 	 Accuracy : 0.631737
Epoch : 244 	 Error : 0.232068 	 Accuracy : 0.631737
Epoch : 245 	 Error : 0.232062 	 Accuracy : 0.631737
Epoch : 246 	 Error : 0.232057 	 Accuracy : 0.631737
Epoch : 247 	 Error : 0.232051 	 Accuracy : 0.631737
Epoch : 248 	 Error : 0.232046 	 Accuracy : 0.631737
Epoch : 249 	 Error : 0.23204 	 Accuracy : 0.631737
Epoch : 250 	 Error : 0.232034 	 Accuracy : 0.631737
Epoch : 251 	 Error : 0.232028 	 Accuracy : 0.631737
Epoch : 252 	 Error : 0.232022 	 Accuracy : 0.631737
Epoch : 253 	 Error : 0.232016 	 Accuracy : 0.631737
Epoch : 254 	 Error : 0.23201 	 Accuracy : 0.631737
Epoch : 255 	 Error : 0.232004 	 Accuracy : 0.631737
Epoch : 256 	 Error : 0.231997 	 Accuracy : 0.631737
Epoch : 257 	 Error : 0.23199 	 Accuracy : 0.631737
Epoch : 258 	 Error : 0.231984 	 Accuracy : 0.631737
Epoch : 259 	 Error : 0.231977 	 Accuracy : 0.631737
Epoch : 260 	 Error : 0.231969 	 Accuracy : 0.631737
Epoch : 261 	 Error : 0.231962 	 Accuracy : 0.631737
Epoch : 262 	 Error : 0.231955 	 Accuracy : 0.631737
Epoch : 263 	 Error : 0.231947 	 Accuracy : 0.631737
Epoch : 264 	 Error : 0.231939 	 Accuracy : 0.631737
Epoch : 265 	 Error : 0.231932 	 Accuracy : 0.631737
Epoch : 266 	 Error : 0.231923 	 Accuracy : 0.631737
Epoch : 267 	 Error : 0.231915 	 Accuracy : 0.631737
Epoch : 268 	 Error : 0.231907 	 Accuracy : 0.631737
Epoch : 269 	 Error : 0.231898 	 Accuracy : 0.631737
Epoch : 270 	 Error : 0.231889 	 Accuracy : 0.631737
Epoch : 271 	 Error : 0.23188 	 Accuracy : 0.631737
Epoch : 272 	 Error : 0.231871 	 Accuracy : 0.631737
Epoch : 273 	 Error : 0.231861 	 Accuracy : 0.631737
Epoch : 274 	 Error : 0.231851 	 Accuracy : 0.631737
Epoch : 275 	 Error : 0.231841 	 Accuracy : 0.631737
Epoch : 276 	 Error : 0.231831 	 Accuracy : 0.631737
Epoch : 277 	 Error : 0.23182 	 Accuracy : 0.631737
Epoch : 278 	 Error : 0.231809 	 Accuracy : 0.631737
Epoch : 279 	 Error : 0.231798 	 Accuracy : 0.631737
Epoch : 280 	 Error : 0.231787 	 Accuracy : 0.631737
Epoch : 281 	 Error : 0.231775 	 Accuracy : 0.631737
Epoch : 282 	 Error : 0.231763 	 Accuracy : 0.631737
Epoch : 283 	 Error : 0.23175 	 Accuracy : 0.631737
Epoch : 284 	 Error : 0.231737 	 Accuracy : 0.631737
Epoch : 285 	 Error : 0.231724 	 Accuracy : 0.631737
Epoch : 286 	 Error : 0.23171 	 Accuracy : 0.631737
Epoch : 287 	 Error : 0.231696 	 Accuracy : 0.631737
Epoch : 288 	 Error : 0.231682 	 Accuracy : 0.631737
Epoch : 289 	 Error : 0.231667 	 Accuracy : 0.631737
Epoch : 290 	 Error : 0.231652 	 Accuracy : 0.631737
Epoch : 291 	 Error : 0.231636 	 Accuracy : 0.631737
Epoch : 292 	 Error : 0.231619 	 Accuracy : 0.631737
Epoch : 293 	 Error : 0.231602 	 Accuracy : 0.631737
Epoch : 294 	 Error : 0.231585 	 Accuracy : 0.631737
Epoch : 295 	 Error : 0.231567 	 Accuracy : 0.631737
Epoch : 296 	 Error : 0.231548 	 Accuracy : 0.631737
Epoch : 297 	 Error : 0.231529 	 Accuracy : 0.631737
Epoch : 298 	 Error : 0.231508 	 Accuracy : 0.631737
Epoch : 299 	 Error : 0.231488 	 Accuracy : 0.631737
Epoch : 300 	 Error : 0.231466 	 Accuracy : 0.631737
Epoch : 301 	 Error : 0.231444 	 Accuracy : 0.631737
Epoch : 302 	 Error : 0.23142 	 Accuracy : 0.631737
Epoch : 303 	 Error : 0.231396 	 Accuracy : 0.631737
Epoch : 304 	 Error : 0.231371 	 Accuracy : 0.631737
Epoch : 305 	 Error : 0.231345 	 Accuracy : 0.631737
Epoch : 306 	 Error : 0.231317 	 Accuracy : 0.631737
Epoch : 307 	 Error : 0.231289 	 Accuracy : 0.631737
Epoch : 308 	 Error : 0.231259 	 Accuracy : 0.631737
Epoch : 309 	 Error : 0.231228 	 Accuracy : 0.631737
Epoch : 310 	 Error : 0.231196 	 Accuracy : 0.631737
Epoch : 311 	 Error : 0.231162 	 Accuracy : 0.631737
Epoch : 312 	 Error : 0.231127 	 Accuracy : 0.631737
Epoch : 313 	 Error : 0.231089 	 Accuracy : 0.631737
Epoch : 314 	 Error : 0.23105 	 Accuracy : 0.631737
Epoch : 315 	 Error : 0.231009 	 Accuracy : 0.631737
Epoch : 316 	 Error : 0.230966 	 Accuracy : 0.631737
Epoch : 317 	 Error : 0.230921 	 Accuracy : 0.631737
Epoch : 318 	 Error : 0.230873 	 Accuracy : 0.631737
Epoch : 319 	 Error : 0.230822 	 Accuracy : 0.631737
Epoch : 320 	 Error : 0.230769 	 Accuracy : 0.631737
Epoch : 321 	 Error : 0.230712 	 Accuracy : 0.631737
Epoch : 322 	 Error : 0.230652 	 Accuracy : 0.631737
Epoch : 323 	 Error : 0.230588 	 Accuracy : 0.631737
Epoch : 324 	 Error : 0.23052 	 Accuracy : 0.631737
Epoch : 325 	 Error : 0.230448 	 Accuracy : 0.631737
Epoch : 326 	 Error : 0.230371 	 Accuracy : 0.631737
Epoch : 327 	 Error : 0.230288 	 Accuracy : 0.631737
Epoch : 328 	 Error : 0.2302 	 Accuracy : 0.631737
Epoch : 329 	 Error : 0.230104 	 Accuracy : 0.631737
Epoch : 330 	 Error : 0.230002 	 Accuracy : 0.631737
Epoch : 331 	 Error : 0.229891 	 Accuracy : 0.631737
Epoch : 332 	 Error : 0.229771 	 Accuracy : 0.631737
Epoch : 333 	 Error : 0.22964 	 Accuracy : 0.631737
Epoch : 334 	 Error : 0.229498 	 Accuracy : 0.631737
Epoch : 335 	 Error : 0.229342 	 Accuracy : 0.631737
Epoch : 336 	 Error : 0.229172 	 Accuracy : 0.631737
Epoch : 337 	 Error : 0.228984 	 Accuracy : 0.631737
Epoch : 338 	 Error : 0.228775 	 Accuracy : 0.631737
Epoch : 339 	 Error : 0.228544 	 Accuracy : 0.631737
Epoch : 340 	 Error : 0.228285 	 Accuracy : 0.631737
Epoch : 341 	 Error : 0.227995 	 Accuracy : 0.631737
Epoch : 342 	 Error : 0.227666 	 Accuracy : 0.631737
Epoch : 343 	 Error : 0.227293 	 Accuracy : 0.631737
Epoch : 344 	 Error : 0.226865 	 Accuracy : 0.631737
Epoch : 345 	 Error : 0.226371 	 Accuracy : 0.631737
Epoch : 346 	 Error : 0.225795 	 Accuracy : 0.631737
Epoch : 347 	 Error : 0.225119 	 Accuracy : 0.631737
Epoch : 348 	 Error : 0.224316 	 Accuracy : 0.631737
Epoch : 349 	 Error : 0.223353 	 Accuracy : 0.634731
Epoch : 350 	 Error : 0.222184 	 Accuracy : 0.643713
Epoch : 351 	 Error : 0.220748 	 Accuracy : 0.649701
Epoch : 352 	 Error : 0.218965 	 Accuracy : 0.661677
Epoch : 353 	 Error : 0.216731 	 Accuracy : 0.663174
Epoch : 354 	 Error : 0.213917 	 Accuracy : 0.673653
Epoch : 355 	 Error : 0.21038 	 Accuracy : 0.679641
Epoch : 356 	 Error : 0.205996 	 Accuracy : 0.688623
Epoch : 357 	 Error : 0.20072 	 Accuracy : 0.703593
Epoch : 358 	 Error : 0.194647 	 Accuracy : 0.718563
Epoch : 359 	 Error : 0.188016 	 Accuracy : 0.730539
Epoch : 360 	 Error : 0.181143 	 Accuracy : 0.754491
Epoch : 361 	 Error : 0.174346 	 Accuracy : 0.791916
Epoch : 362 	 Error : 0.167923 	 Accuracy : 0.799401
Epoch : 363 	 Error : 0.162153 	 Accuracy : 0.805389
Epoch : 364 	 Error : 0.157264 	 Accuracy : 0.808383
Epoch : 365 	 Error : 0.153377 	 Accuracy : 0.80988
Epoch : 366 	 Error : 0.150476 	 Accuracy : 0.808383
Epoch : 367 	 Error : 0.148425 	 Accuracy : 0.808383
Epoch : 368 	 Error : 0.147031 	 Accuracy : 0.808383
Epoch : 369 	 Error : 0.146103 	 Accuracy : 0.808383
Epoch : 370 	 Error : 0.145482 	 Accuracy : 0.80988
Epoch : 371 	 Error : 0.145055 	 Accuracy : 0.80988
Epoch : 372 	 Error : 0.144749 	 Accuracy : 0.80988
Epoch : 373 	 Error : 0.144517 	 Accuracy : 0.80988
Epoch : 374 	 Error : 0.144332 	 Accuracy : 0.80988
Epoch : 375 	 Error : 0.144179 	 Accuracy : 0.80988
Epoch : 376 	 Error : 0.144047 	 Accuracy : 0.808383
Epoch : 377 	 Error : 0.14393 	 Accuracy : 0.808383
Epoch : 378 	 Error : 0.143826 	 Accuracy : 0.808383
Epoch : 379 	 Error : 0.143732 	 Accuracy : 0.808383
Epoch : 380 	 Error : 0.143645 	 Accuracy : 0.808383
Epoch : 381 	 Error : 0.143566 	 Accuracy : 0.808383
Epoch : 382 	 Error : 0.143492 	 Accuracy : 0.808383
Epoch : 383 	 Error : 0.143424 	 Accuracy : 0.808383
Epoch : 384 	 Error : 0.14336 	 Accuracy : 0.808383
Epoch : 385 	 Error : 0.1433 	 Accuracy : 0.808383
Epoch : 386 	 Error : 0.143243 	 Accuracy : 0.806886
Epoch : 387 	 Error : 0.14319 	 Accuracy : 0.805389
Epoch : 388 	 Error : 0.14314 	 Accuracy : 0.805389
Epoch : 389 	 Error : 0.143092 	 Accuracy : 0.805389
Epoch : 390 	 Error : 0.143046 	 Accuracy : 0.805389
Epoch : 391 	 Error : 0.143003 	 Accuracy : 0.805389
Epoch : 392 	 Error : 0.142962 	 Accuracy : 0.805389
Epoch : 393 	 Error : 0.142922 	 Accuracy : 0.805389
Epoch : 394 	 Error : 0.142884 	 Accuracy : 0.805389
Epoch : 395 	 Error : 0.142847 	 Accuracy : 0.805389
Epoch : 396 	 Error : 0.142811 	 Accuracy : 0.805389
Epoch : 397 	 Error : 0.142777 	 Accuracy : 0.806886
Epoch : 398 	 Error : 0.142744 	 Accuracy : 0.806886
Epoch : 399 	 Error : 0.142712 	 Accuracy : 0.806886
Epoch : 400 	 Error : 0.142681 	 Accuracy : 0.806886
Epoch : 401 	 Error : 0.142651 	 Accuracy : 0.806886
Epoch : 402 	 Error : 0.142621 	 Accuracy : 0.806886
Epoch : 403 	 Error : 0.142593 	 Accuracy : 0.808383
Epoch : 404 	 Error : 0.142565 	 Accuracy : 0.808383
Epoch : 405 	 Error : 0.142537 	 Accuracy : 0.808383
Epoch : 406 	 Error : 0.142511 	 Accuracy : 0.808383
Epoch : 407 	 Error : 0.142485 	 Accuracy : 0.808383
Epoch : 408 	 Error : 0.142459 	 Accuracy : 0.808383
Epoch : 409 	 Error : 0.142434 	 Accuracy : 0.808383
Epoch : 410 	 Error : 0.14241 	 Accuracy : 0.808383
